Students	765
1	22 81 51 62
2	36 14 15 74
3	22 47 81 64
4	24 18 78 1
5	2 63 69 39
6	84 59 86 40
7	22 10 49 62
8	25 51 47 66
9	50 12 19 71
10	90 10 89 63
11	30 27 35 71
12	7 19 36 41
13	74 2 67 13
14	14 31 58 38
15	22 77 15 75
16	2 43 38 30
17	64 30 26 45
18	42 73 40 69
19	16 9 6 77
20	50 36 5 44
21	11 21 47 36
22	64 73 80 3
23	85 42 1 33
24	64 57 68 75
25	84 6 76 46
26	7 90 14 77
27	74 12 15 46
28	21 63 1 81
29	27 60 24 19
30	48 61 5 18
31	85 76 5 60
32	7 1 81 26
33	60 79 24 52
34	10 15 39 79
35	83 51 66 19
36	39 6 15 13
37	15 22 8 81
38	23 52 84 8
39	52 3 20 59
40	56 48 35 57
41	7 20 73 50
42	26 63 90 44
43	44 79 27 24
44	68 37 77 76
45	89 24 80 33
46	40 73 64 43
47	31 80 24 23
48	29 48 42 64
49	74 72 42 27
50	3 39 61 74
51	76 4 12 1
52	80 22 43 33
53	65 31 53 15
54	75 52 25 31
55	3 55 80 5
56	12 63 14 36
57	13 5 69 83
58	84 45 31 6
59	43 22 67 39
60	25 76 84 3
61	88 20 12 85
62	9 31 56 73
63	22 66 70 82
64	28 3 88 12
65	64 24 7 6
66	16 23 69 5
67	49 10 79 38
68	25 17 8 54
69	85 74 82 31
70	69 15 19 11
71	44 77 15 51
72	57 23 12 47
73	72 48 79 45
74	75 9 1 27
75	5 18 20 9
76	81 2 64 17
77	5 61 44 73
78	26 87 81 34
79	22 23 54 30
80	64 83 86 57
81	34 53 78 40
82	27 17 44 79
83	53 7 12 11
84	55 66 8 4
85	73 6 44 66
86	22 33 62 53
87	31 78 14 7
88	16 63 59 29
89	36 51 34 71
90	84 25 12 89
91	48 21 51 32
92	83 5 14 90
93	65 84 19 90
94	77 59 79 27
95	22 42 60 84
96	63 50 43 69
97	56 33 25 67
98	3 56 6 32
99	89 30 36 73
100	19 80 90 74
101	88 28 13 71
102	85 84 5 23
103	57 69 41 33
104	37 53 90 20
105	77 52 24 69
106	50 14 53 75
107	66 45 15 82
108	35 61 62 54
109	43 74 39 78
110	53 2 86 3
111	54 18 76 62
112	11 53 39 38
113	37 77 78 24
114	87 28 88 57
115	8 38 14 9
116	72 41 11 2
117	39 49 15 84
118	14 51 23 12
119	15 46 24 68
120	79 64 15 13
121	37 46 9 60
122	27 73 66 6
123	76 83 47 49
124	22 18 67 53
125	88 7 60 69
126	75 24 70 1
127	54 16 9 30
128	79 64 90 39
129	32 2 84 31
130	47 25 6 90
131	19 81 50 55
132	87 31 46 64
133	13 86 34 70
134	78 39 26 42
135	79 52 24 46
136	12 6 49 66
137	70 57 48 1
138	13 19 53 81
139	70 7 2 20
140	4 18 66 88
141	44 41 33 2
142	68 4 64 81
143	29 84 63 88
144	72 51 26 82
145	88 81 53 45
146	66 36 54 12
147	63 90 42 53
148	52 44 73 87
149	83 34 85 69
150	11 31 29 8
151	10 29 38 27
152	17 36 38 8
153	2 25 56 59
154	46 81 14 7
155	50 56 86 74
156	76 1 11 18
157	49 45 60 8
158	59 7 62 28
159	30 1 51 18
160	4 61 59 43
161	78 72 36 74
162	34 39 79 1
163	67 71 48 2
164	67 56 41 58
165	52 70 39 56
166	79 23 63 56
167	78 34 19 58
168	4 79 35 28
169	52 78 9 19
170	80 22 31 82
171	77 35 11 84
172	19 79 12 81
173	2 17 87 77
174	42 17 58 4
175	84 65 68 1
176	9 59 17 48
177	33 9 62 41
178	5 83 89 32
179	84 38 17 69
180	7 65 29 78
181	38 42 6 11
182	59 54 7 67
183	70 2 4 86
184	1 14 86 81
185	67 37 22 28
186	24 82 66 81
187	72 43 26 40
188	76 40 43 90
189	71 33 80 61
190	11 26 78 19
191	14 78 76 77
192	14 69 74 53
193	87 20 71 33
194	71 49 39 66
195	23 24 34 54
196	30 23 74 84
197	50 52 16 21
198	53 35 73 38
199	2 13 26 36
200	48 28 2 29
201	8 83 51 33
202	86 87 6 57
203	16 4 34 36
204	78 6 44 52
205	17 13 24 11
206	74 50 71 28
207	19 24 43 29
208	90 52 17 39
209	86 51 47 87
210	32 28 89 70
211	84 88 62 28
212	63 28 23 83
213	42 14 48 17
214	4 19 2 43
215	60 65 28 29
216	13 15 69 30
217	69 60 84 20
218	39 48 1 26
219	37 74 89 47
220	44 42 40 16
221	15 12 83 70
222	26 5 62 48
223	51 75 47 77
224	32 28 25 14
225	73 39 33 1
226	82 74 15 62
227	66 72 45 60
228	9 59 81 25
229	57 63 29 70
230	21 87 90 59
231	16 18 21 36
232	34 39 22 78
233	29 56 25 49
234	52 12 75 53
235	36 25 30 31
236	51 82 69 62
237	85 3 2 23
238	17 43 50 19
239	50 79 66 55
240	43 24 41 68
241	32 66 21 68
242	30 71 4 57
243	31 16 89 2
244	79 71 78 8
245	43 9 72 81
246	25 48 6 16
247	20 40 50 17
248	53 87 67 50
249	1 34 35 40
250	81 60 8 78
251	46 52 41 9
252	87 19 61 76
253	25 48 16 79
254	5 21 45 22
255	27 62 46 68
256	65 49 52 17
257	35 9 54 50
258	78 21 73 34
259	3 53 62 78
260	71 26 13 45
261	7 90 37 16
262	59 19 36 31
263	41 24 29 38
264	5 80 89 78
265	20 49 80 38
266	5 54 37 31
267	37 77 86 30
268	33 25 5 57
269	75 51 12 79
270	76 56 64 47
271	45 64 18 41
272	80 82 10 59
273	5 55 44 79
274	88 56 25 10
275	26 36 28 87
276	12 47 20 24
277	74 66 3 33
278	50 55 54 1
279	7 15 37 56
280	2 77 89 66
281	47 27 20 62
282	31 64 30 70
283	90 8 43 15
284	71 3 53 38
285	71 64 81 16
286	37 49 68 11
287	83 16 39 52
288	8 59 5 88
289	29 73 86 53
290	36 41 10 43
291	19 88 49 72
292	35 53 34 72
293	27 84 16 23
294	63 29 43 2
295	21 39 3 80
296	84 42 12 81
297	25 67 19 15
298	77 24 16 33
299	78 31 20 22
300	27 82 26 34
301	79 37 12 29
302	41 29 38 83
303	10 85 46 42
304	64 67 48 8
305	75 16 18 30
306	1 53 81 30
307	24 82 14 5
308	56 47 76 33
309	73 74 60 24
310	8 43 65 27
311	11 68 80 88
312	62 8 87 56
313	30 63 22 10
314	49 65 2 28
315	75 24 16 37
316	24 52 70 79
317	13 40 61 60
318	81 5 83 85
319	20 37 31 42
320	56 88 62 51
321	83 72 74 42
322	36 82 9 76
323	24 53 6 8
324	68 5 12 49
325	25 58 13 12
326	58 42 31 14
327	88 86 7 10
328	65 2 12 71
329	44 87 25 78
330	83 18 76 65
331	64 36 82 6
332	71 85 54 16
333	74 13 54 29
334	83 36 24 8
335	43 89 90 72
336	70 55 32 19
337	87 74 61 23
338	81 72 88 51
339	52 61 18 68
340	75 42 29 6
341	69 82 39 45
342	42 8 61 57
343	66 51 10 49
344	70 55 11 46
345	20 70 88 77
346	82 58 66 80
347	55 35 27 34
348	57 18 79 27
349	51 41 15 1
350	48 3 62 42
