Class Times	20
Rooms	52
1	238
2	293
3	513
4	934
5	771
6	547
7	32
8	760
9	382
10	673
11	896
12	697
13	760
14	427
15	557
16	635
17	421
18	407
19	832
20	598
21	762
22	621
23	728
24	162
25	22
26	33
27	776
28	662
29	444
30	795
31	37
32	668
33	524
34	833
35	176
36	231
37	17
38	359
39	510
40	365
41	695
42	713
43	132
44	56
45	527
46	878
47	178
48	729
49	257
50	828
51	566
52	342
Classes	84
Teachers	73
1	6
2	7
3	19
4	35
5	28
6	11
7	44
8	47
9	11
10	9
11	57
12	72
13	22
14	35
15	44
16	20
17	29
18	73
19	61
20	14
21	24
22	54
23	47
24	7
25	24
26	32
27	54
28	48
29	2
30	39
31	8
32	68
33	56
34	51
35	43
36	56
37	38
38	55
39	23
40	38
41	29
42	63
43	12
44	57
45	34
46	42
47	61
48	27
49	42
50	22
51	39
52	31
53	15
54	40
55	59
56	21
57	55
58	4
59	14
60	62
61	2
62	33
63	13
64	70
65	32
66	10
67	37
68	20
69	45
70	34
71	62
72	25
73	4
74	73
75	64
76	3
77	45
78	33
79	63
80	37
81	36
82	6
83	71
84	69
