Class Times	30
Rooms	59
1	428
2	437
3	512
4	474
5	362
6	390
7	230
8	120
9	349
10	876
11	944
12	698
13	598
14	802
15	511
16	80
17	890
18	694
19	258
20	750
21	81
22	255
23	444
24	314
25	554
26	734
27	402
28	274
29	353
30	749
31	916
32	126
33	446
34	770
35	22
36	480
37	347
38	32
39	365
40	19
41	833
42	741
43	214
44	770
45	578
46	980
47	377
48	250
49	785
50	113
51	102
52	477
53	564
54	964
55	509
56	117
57	969
58	286
59	807
Classes	70
Teachers	52
1	37
2	31
3	29
4	32
5	51
6	42
7	44
8	23
9	2
10	13
11	43
12	3
13	2
14	18
15	11
16	33
17	38
18	51
19	13
20	11
21	25
22	25
23	47
24	30
25	24
26	50
27	43
28	33
29	44
30	45
31	41
32	34
33	20
34	6
35	41
36	10
37	45
38	29
39	50
40	36
41	36
42	18
43	49
44	52
45	5
46	32
47	42
48	37
49	30
50	15
51	52
52	27
53	22
54	5
55	34
56	10
57	48
58	31
59	4
60	47
61	35
62	26
63	28
64	23
65	6
66	26
67	8
68	46
69	1
70	12
