Students	633
1	64 33 22
2	5 24 19
3	32 16 33
4	17 11 40
5	53 63 17
6	40 22 53
7	48 11 13
8	38 27 9
9	39 52 20
10	58 50 17
11	45 51 37
12	61 17 33
13	38 35 40
14	11 35 44
15	3 56 18
16	64 25 4
17	60 40 59
18	7 38 56
19	16 31 26
20	64 48 38
21	29 27 59
22	21 38 5
23	25 7 46
24	30 20 50
25	24 46 37
26	2 10 9
27	18 36 49
28	50 9 38
29	44 63 26
30	58 35 5
31	63 36 9
32	20 22 10
33	38 14 37
34	33 42 53
35	35 15 46
36	19 22 43
37	18 49 33
38	52 47 40
39	52 12 44
40	42 20 38
41	38 63 7
42	53 37 13
43	16 9 26
44	34 62 36
45	59 36 12
46	11 32 33
47	1 15 50
48	12 21 57
49	16 20 56
50	64 23 55
51	22 60 44
52	19 14 34
53	48 23 34
54	59 50 47
55	7 19 1
56	37 8 5
57	28 24 26
58	51 40 9
59	28 59 38
60	53 38 14
61	58 48 1
62	57 7 36
63	27 30 61
64	3 16 45
65	33 2 1
66	2 4 31
67	64 9 21
68	53 61 62
69	39 17 64
70	31 52 9
71	60 26 10
72	17 59 57
73	9 2 7
74	49 36 26
75	10 19 52
76	33 13 38
77	56 19 18
78	14 7 2
79	3 61 35
80	52 45 46
81	59 56 26
82	51 58 41
83	19 1 30
84	34 41 11
85	55 35 18
86	18 33 52
87	19 56 27
88	9 43 44
89	1 39 55
90	28 29 27
91	57 35 54
92	23 49 47
93	51 37 4
94	38 45 35
95	21 25 24
96	60 26 56
97	50 4 3
98	47 19 46
99	23 52 54
100	41 7 1
101	32 60 61
102	4 51 18
103	47 21 34
104	25 56 35
105	41 33 38
106	41 31 54
107	46 61 15
108	54 6 61
109	63 33 3
110	35 16 51
111	46 61 14
112	7 30 24
113	57 40 45
114	60 53 48
115	4 56 8
116	64 15 25
117	28 63 52
118	19 16 10
119	24 58 3
120	8 47 2
121	57 32 55
122	18 51 14
123	57 5 47
124	62 54 19
