Students	788
1	71 63 51 76
2	6 89 95 49
3	93 56 51 68
4	87 9 83 16
5	24 27 82 35
6	63 38 20 14
7	56 76 65 2
8	20 76 22 64
9	97 46 51 39
10	20 49 57 27
11	37 12 35 54
12	31 41 34 32
13	65 42 49 59
14	58 13 23 63
15	43 46 96 17
16	75 6 12 23
17	89 98 23 7
18	15 80 55 74
19	27 80 81 78
20	67 44 7 87
21	41 37 31 80
22	42 76 84 85
23	26 38 14 63
24	6 74 75 57
25	55 86 60 80
26	47 96 95 34
27	28 78 87 56
28	15 82 50 23
29	43 31 68 3
30	45 26 59 13
31	78 45 43 72
32	22 69 32 91
33	54 14 84 35
34	75 45 64 92
35	19 63 16 45
36	24 90 40 76
37	88 13 26 97
38	32 94 33 9
39	92 8 87 74
40	37 67 31 43
41	52 80 44 83
42	36 49 83 5
43	16 69 50 20
44	91 60 94 37
45	48 9 22 67
46	70 72 57 58
47	54 97 73 51
48	30 76 68 58
49	5 84 70 60
50	19 82 28 60
51	49 79 36 3
52	65 13 89 22
53	74 17 38 98
54	10 15 81 34
55	86 7 85 93
56	53 83 48 41
57	31 28 95 47
58	19 50 18 21
59	16 65 28 43
60	52 33 16 66
61	51 94 56 74
62	85 74 34 30
63	11 93 86 61
64	2 83 26 94
65	97 44 67 86
66	70 51 29 60
67	37 83 68 57
68	31 32 60 64
69	87 46 41 86
70	71 5 64 38
71	84 55 32 3
72	65 78 77 6
73	88 92 5 65
74	86 37 51 41
75	71 14 17 16
76	82 48 78 6
77	2 28 78 72
78	93 40 53 90
79	20 55 12 82
80	53 55 96 15
81	9 75 37 21
82	81 67 19 42
83	82 7 59 15
84	58 6 72 95
85	6 83 72 5
86	46 61 3 92
87	59 91 6 67
88	43 26 95 32
89	85 11 52 40
90	83 22 4 13
91	81 69 56 30
92	87 47 98 78
93	34 20 33 53
94	71 54 88 6
95	44 85 66 94
96	13 82 76 43
97	63 12 91 39
98	17 89 32 6
99	29 31 5 80
100	68 67 56 42
101	91 45 94 33
102	52 81 24 15
103	39 44 19 56
104	50 29 65 21
105	72 61 79 13
106	90 60 27 43
107	64 9 53 83
108	52 88 30 9
109	35 25 69 12
110	40 10 35 25
111	7 55 66 72
112	75 16 25 12
113	89 35 91 75
114	89 11 54 34
115	87 91 70 11
116	71 2 19 47
117	1 56 96 28
118	72 13 38 69
119	56 73 61 87
120	38 84 46 49
121	16 50 80 79
122	1 82 51 4
123	96 82 61 31
124	2 33 8 17
125	42 30 46 97
126	59 40 48 13
127	39 66 44 3
128	54 48 78 64
129	87 71 39 14
130	74 80 43 4
131	56 87 46 28
132	73 82 17 8
133	35 55 72 26
134	18 84 69 30
135	69 73 72 23
136	9 53 39 34
137	93 64 84 28
138	12 3 61 96
139	61 31 16 25
140	57 82 6 75
141	72 5 37 77
142	74 26 55 92
143	90 6 18 78
144	71 59 50 12
145	40 87 86 90
146	90 8 96 28
147	1 94 8 97
148	65 11 36 15
149	8 69 27 38
150	49 34 15 79
151	34 63 86 3
152	22 60 91 30
153	69 2 39 15
154	69 24 25 45
155	56 45 31 92
156	88 60 7 16
157	15 75 4 20
158	35 79 92 65
159	55 46 45 56
160	31 98 38 75
161	55 97 88 81
162	50 27 31 34
163	60 89 93 21
164	72 48 82 85
165	54 70 82 17
166	76 13 94 8
167	77 15 75 67
168	65 83 13 39
169	37 5 27 78
170	27 70 82 6
171	52 4 65 63
172	6 77 30 4
173	58 53 44 57
174	29 73 82 67
175	77 19 85 14
176	75 38 92 18
177	37 25 36 20
178	73 31 1 7
179	70 53 8 31
180	30 40 11 90
181	33 24 46 58
182	65 69 93 98
183	92 9 13 26
184	59 49 13 93
185	3 83 34 97
186	65 25 26 48
187	56 3 55 41
188	47 17 51 41
189	33 84 82 74
190	93 34 98 4
191	47 84 76 88
192	90 20 2 16
193	50 46 78 36
194	2 67 29 44
195	29 65 67 32
196	63 44 89 56
197	95 6 22 61
198	87 8 47 36
199	83 81 74 50
200	62 66 32 24
201	69 85 97 54
202	35 1 5 53
203	46 73 31 83
204	77 15 97 74
205	70 67 13 30
206	68 36 57 76
207	49 75 5 84
208	61 67 6 87
209	74 17 64 72
210	62 28 69 47
211	11 23 49 71
212	8 63 40 66
213	38 80 20 4
214	86 96 33 30
215	28 65 86 21
216	97 53 30 86
217	61 72 32 89
218	15 40 26 37
219	32 79 73 13
220	38 41 23 37
221	38 34 62 2
222	28 23 78 76
223	50 58 27 48
224	46 83 65 96
225	92 83 58 98
226	92 21 67 5
227	5 81 22 88
228	57 98 35 72
229	54 70 90 40
230	43 14 70 50
231	63 6 81 57
232	83 45 88 39
233	76 58 12 60
234	27 97 30 82
235	1 12 32 41
236	86 82 93 66
237	35 28 76 74
238	90 44 27 6
239	74 20 7 25
240	65 30 28 90
241	51 9 54 48
242	18 82 39 58
