Students	661
1	64 12 86 17 88
2	16 64 69 24 63
3	61 58 69 85 33
4	44 8 46 61 75
5	72 57 70 49 27
6	11 75 36 41 85
7	41 81 54 89 79
8	16 6 77 50 31
9	12 23 26 86 14
10	70 44 57 19 48
11	21 38 25 85 87
12	76 84 15 78 5
13	15 38 26 29 82
14	8 55 68 42 44
15	51 78 17 71 25
16	80 16 36 1 64
17	14 15 86 34 45
18	39 80 79 84 59
19	79 9 1 56 64
20	15 67 14 78 61
21	9 55 48 90 19
22	81 9 12 43 21
23	13 65 88 54 29
24	40 30 37 61 79
25	3 43 17 47 75
26	54 62 78 34 57
27	35 6 8 39 82
28	46 79 60 18 49
29	65 77 32 48 18
30	55 3 80 49 11
31	46 74 38 18 37
32	22 79 61 16 81
33	46 58 21 34 89
34	56 42 36 19 54
35	53 71 48 12 30
36	86 71 37 17 54
37	23 38 2 84 36
38	44 85 61 55 70
39	88 90 1 46 7
40	23 59 48 42 15
41	62 2 39 32 20
42	38 57 48 84 31
43	77 26 31 15 39
44	32 15 75 82 86
45	51 8 37 19 78
46	16 5 63 26 28
47	90 61 63 79 32
48	55 81 26 60 61
49	21 77 32 31 54
50	17 80 2 24 85
51	27 65 39 57 35
52	59 1 21 28 83
53	27 62 82 83 19
54	34 13 29 40 67
55	28 71 14 20 43
56	26 90 52 46 39
57	18 3 74 64 2
58	54 64 9 17 84
59	38 75 49 52 35
60	69 54 29 42 74
61	69 41 4 44 57
62	53 17 9 76 50
63	88 63 67 40 81
64	36 4 16 27 74
65	4 48 62 66 82
66	85 9 79 72 27
67	77 28 23 48 56
68	53 82 50 81 52
69	38 28 44 62 4
70	36 64 43 22 51
71	41 62 70 83 38
72	41 86 47 31 13
73	68 63 38 7 19
74	56 40 12 70 79
75	54 68 65 43 58
76	67 51 6 86 71
77	41 73 79 46 47
78	16 3 71 32 46
79	7 5 16 54 61
80	21 86 19 79 81
81	20 35 79 13 1
82	61 30 62 14 73
83	44 60 33 25 43
84	67 28 78 21 53
85	17 86 11 33 88
86	54 36 15 35 56
87	21 20 57 46 65
88	17 28 40 73 85
89	19 35 79 23 42
90	60 42 74 45 4
91	54 66 24 69 32
92	39 46 74 57 88
93	50 66 84 18 38
94	73 81 85 79 53
95	81 84 77 65 55
96	37 36 88 66 55
97	54 79 61 66 73
98	24 90 64 31 6
99	26 23 47 78 86
100	13 61 31 48 28
101	14 43 16 4 21
102	48 43 19 31 58
103	36 37 4 50 40
104	49 44 73 24 20
105	87 90 33 45 82
106	11 41 16 40 17
107	77 48 35 38 49
108	59 17 51 36 57
109	61 14 77 67 4
110	68 13 32 16 2
111	28 53 23 73 30
112	8 42 52 24 15
113	67 38 60 39 5
114	63 27 86 35 89
115	68 75 60 16 63
116	57 14 42 50 32
117	50 8 74 14 28
118	77 19 47 62 66
119	66 57 51 84 9
120	71 78 40 80 23
121	80 64 70 41 14
122	3 81 56 23 52
123	52 12 31 74 78
124	19 84 15 43 45
125	43 82 63 17 5
126	60 84 16 85 89
127	65 14 2 49 73
128	1 56 40 24 69
129	89 76 7 29 12
130	67 66 50 7 68
131	1 32 66 71 54
132	8 44 47 48 71
133	89 67 4 17 5
134	44 74 16 31 33
135	15 22 88 62 1
136	13 22 2 32 41
137	29 68 65 22 16
138	71 19 66 29 74
139	73 87 67 42 33
140	32 53 4 73 41
141	49 2 56 26 89
142	70 34 31 43 3
143	22 61 81 33 47
144	12 57 44 31 51
145	17 90 9 36 12
146	60 24 10 77 35
147	20 37 77 5 64
148	54 42 87 33 10
149	28 8 57 20 19
150	33 51 58 81 73
151	78 89 33 5 61
152	16 39 1 17 44
153	51 7 81 56 12
154	50 36 56 68 48
155	38 33 85 64 58
156	36 24 64 29 52
157	46 14 19 86 65
158	63 23 51 66 64
159	18 12 20 38 74
160	7 55 82 65 62
161	75 26 83 89 32
162	90 78 56 87 77
163	38 54 16 24 90
164	43 10 53 19 86
165	10 27 44 84 20
166	4 14 71 45 75
167	65 36 85 4 18
168	11 49 46 3 35
169	34 33 23 12 31
170	56 5 46 48 61
171	58 6 72 69 45
172	63 6 24 57 41
173	86 64 79 24 29
174	19 78 30 33 35
175	56 50 28 68 4
176	54 11 20 64 6
177	50 18 77 34 49
178	81 37 40 68 73
179	5 83 56 72 89
180	30 7 63 86 82
181	64 82 59 48 63
182	59 45 38 15 80
183	21 53 23 39 31
184	35 26 53 2 90
185	77 54 23 27 87
