Students	1008
1	17 15 31 34
2	29 36 2 5
3	19 37 7 39
4	22 32 31 23
5	29 7 26 1
6	40 16 28 21
7	40 20 7 32
8	23 24 32 21
9	6 18 10 4
10	2 32 35 4
11	6 32 29 11
12	25 13 23 9
13	16 35 33 36
14	36 30 11 21
15	29 33 20 41
16	28 33 40 6
17	15 34 29 10
18	38 35 15 25
19	20 36 12 16
20	35 29 41 34
21	35 32 37 6
22	13 19 1 25
23	7 4 31 15
24	27 4 41 37
25	17 30 8 42
26	11 35 38 13
27	20 25 16 38
28	35 1 28 29
29	25 11 17 40
30	12 34 5 32
31	14 8 15 31
32	30 36 23 1
33	41 35 38 13
34	38 30 16 20
35	41 22 26 21
36	15 24 3 28
37	15 27 41 24
38	35 36 37 25
39	40 19 14 17
40	30 16 39 1
41	7 19 40 8
42	20 16 41 18
43	15 26 35 11
44	3 39 1 4
45	31 32 22 21
46	31 13 22 7
47	19 30 28 16
48	31 8 19 14
49	40 8 26 42
50	17 33 35 27
51	2 13 11 31
52	7 28 12 42
53	37 16 12 27
54	29 41 13 14
55	10 13 26 8
56	35 19 22 7
57	17 4 34 42
58	8 28 16 41
59	16 2 40 3
60	34 2 19 30
61	2 21 12 29
62	7 30 33 4
63	33 20 29 28
64	41 36 28 11
65	42 29 11 24
66	36 40 33 3
67	33 32 35 21
68	16 40 29 23
69	26 27 3 6
70	14 4 42 9
71	21 27 5 1
72	14 19 32 27
73	11 30 40 26
74	20 3 13 42
75	37 42 30 41
76	10 22 12 25
77	41 13 9 21
78	38 33 34 32
79	29 8 4 40
80	24 27 21 6
81	4 32 2 6
82	42 5 36 40
83	3 33 24 23
84	33 12 35 26
85	9 37 41 7
86	6 13 12 3
87	20 28 15 26
88	20 31 16 3
89	25 5 19 42
90	42 13 16 21
91	37 22 12 39
92	31 41 38 15
93	4 1 27 22
94	36 1 26 3
95	35 14 30 7
96	28 4 14 25
97	42 21 29 20
98	34 39 9 22
99	8 22 18 13
100	14 40 12 3
101	6 14 34 4
102	35 41 23 36
103	41 32 24 36
104	10 18 11 37
105	9 21 16 10
106	3 40 31 2
107	16 17 28 2
108	6 5 38 10
109	1 10 42 5
110	28 38 21 20
111	15 39 11 30
112	22 8 17 38
113	8 12 1 9
114	20 27 10 36
115	30 3 24 21
116	6 23 16 38
117	11 24 23 32
118	39 16 22 20
119	5 20 8 16
120	39 31 23 28
121	14 6 11 21
122	27 11 40 20
123	20 9 16 36
124	12 3 2 23
125	4 34 14 28
126	30 15 40 32
127	29 23 39 8
128	17 27 41 38
129	39 6 23 32
130	13 1 4 2
131	36 21 4 16
132	1 2 10 14
133	40 15 20 10
134	41 27 31 29
135	42 6 38 2
136	30 2 14 15
137	14 38 41 9
138	7 2 14 21
139	1 12 6 37
140	11 13 33 38
141	18 5 29 33
142	15 35 18 29
143	26 3 31 34
144	17 9 40 20
145	8 36 17 10
146	3 23 18 29
147	39 31 20 8
148	8 24 25 26
149	24 20 17 42
150	16 29 14 15
151	42 9 16 33
152	4 38 2 22
153	22 26 38 40
154	33 30 12 40
155	3 11 1 27
156	33 24 40 10
157	27 22 5 8
158	15 36 38 39
159	13 26 40 3
160	9 17 30 5
161	39 34 41 35
162	34 10 2 25
163	2 35 19 22
164	42 2 25 5
165	35 12 30 32
166	18 41 17 9
167	40 28 41 14
168	27 6 33 1
169	42 40 39 37
170	4 39 37 33
171	8 7 12 39
172	10 17 4 13
173	2 34 28 7
174	38 13 22 21
175	6 14 30 21
176	13 40 34 37
177	23 38 12 11
178	11 22 5 33
179	34 35 9 7
180	41 10 15 33
181	28 39 10 22
182	13 9 3 37
183	16 38 1 17
184	19 30 29 18
185	39 17 22 26
186	31 30 13 32
187	30 22 14 13
188	1 23 29 8
189	40 33 42 16
190	21 25 22 7
191	40 22 25 10
192	22 16 23 30
193	15 12 33 34
194	27 14 32 22
195	29 7 2 22
196	42 14 36 3
