Class Times	46
Rooms	74
1	558
2	406
3	549
4	348
5	168
6	110
7	709
8	93
9	907
10	557
11	511
12	991
13	680
14	583
15	423
16	924
17	196
18	658
19	192
20	996
21	401
22	488
23	387
24	660
25	890
26	316
27	634
28	713
29	522
30	442
31	237
32	399
33	643
34	237
35	454
36	924
37	671
38	157
39	31
40	592
41	514
42	797
43	821
44	455
45	281
46	75
47	485
48	455
49	182
50	470
51	986
52	628
53	863
54	565
55	109
56	837
57	14
58	18
59	981
60	664
61	492
62	408
63	580
64	676
65	218
66	278
67	37
68	536
69	651
70	484
71	878
72	807
73	560
74	180
Classes	64
Teachers	42
1	15
2	12
3	1
4	35
5	13
6	3
7	1
8	41
9	5
10	14
11	7
12	30
13	41
14	7
15	17
16	33
17	3
18	23
19	16
20	29
21	16
22	18
23	2
24	28
25	5
26	12
27	15
28	25
29	31
30	33
31	30
32	11
33	37
34	10
35	20
36	36
37	39
38	14
39	25
40	32
41	24
42	23
43	42
44	13
45	42
46	9
47	18
48	39
49	20
50	37
51	10
52	29
53	19
54	34
55	27
56	2
57	27
58	38
59	6
60	28
61	21
62	22
63	35
64	21
