Students	788
1	6 40 9 31
2	22 18 89 34
3	50 59 10 56
4	31 32 73 37
5	79 47 19 18
6	34 77 81 14
7	22 49 36 85
8	74 55 6 13
9	33 12 42 30
10	73 28 35 22
11	36 73 27 51
12	85 44 34 76
13	33 17 52 13
14	19 70 84 72
15	49 79 42 48
16	16 42 22 92
17	98 14 83 93
18	52 27 63 74
19	64 77 17 8
20	70 66 68 78
21	9 35 60 90
22	31 46 88 23
23	69 52 62 77
24	64 67 58 51
25	71 7 45 36
26	35 8 18 49
27	43 64 91 17
28	83 81 3 60
29	28 35 58 25
30	77 34 23 92
31	92 47 83 2
32	34 7 83 59
33	48 76 88 62
34	73 49 96 88
35	79 8 82 37
36	89 44 70 85
37	13 22 16 6
38	54 20 68 84
39	90 78 88 34
40	72 44 34 25
41	69 53 83 57
42	22 88 40 72
43	18 39 34 30
44	92 62 83 16
45	87 33 36 79
46	59 93 22 66
47	70 92 52 71
48	17 98 1 18
49	29 45 68 4
50	55 87 22 96
51	47 65 66 44
52	94 35 65 81
53	37 3 84 57
54	95 84 74 34
55	19 23 21 54
56	9 70 57 44
57	16 78 54 44
58	79 35 31 2
59	16 71 75 59
60	57 22 64 18
61	6 8 69 46
62	50 71 45 98
63	43 48 35 27
64	50 63 51 41
65	59 85 32 82
66	68 14 54 13
67	79 39 89 5
68	11 51 19 90
69	92 72 54 2
70	12 65 49 94
71	6 45 48 5
72	35 60 43 52
73	60 61 69 6
74	87 65 69 57
75	48 71 86 28
76	80 10 73 69
77	85 55 82 80
78	13 53 86 84
79	69 2 41 64
80	66 55 19 64
81	29 95 21 56
82	93 67 52 79
83	15 95 26 70
84	11 75 58 65
85	81 12 40 7
86	10 9 29 91
87	87 20 37 98
88	45 89 72 78
89	35 87 13 1
90	72 96 22 91
91	59 80 4 25
92	76 65 52 34
93	33 77 9 34
94	40 86 92 81
95	53 63 4 82
96	24 35 43 23
97	7 29 14 56
98	66 83 26 82
99	98 92 48 64
100	38 13 75 77
101	28 59 79 54
102	9 89 31 76
103	20 22 97 88
104	62 37 24 51
105	64 67 95 38
106	11 15 91 6
107	93 68 48 16
108	14 94 42 25
109	70 5 68 33
110	87 22 49 32
111	40 85 69 13
112	35 50 88 40
113	10 7 20 75
114	27 66 64 45
115	12 67 25 53
116	36 47 11 35
117	27 90 42 81
118	67 13 34 84
119	78 69 42 80
120	3 51 68 15
121	79 71 89 29
122	40 4 70 17
123	84 6 11 82
124	28 81 98 20
125	77 4 11 23
126	27 81 78 80
127	36 67 69 64
128	62 69 3 15
129	32 63 71 5
130	10 81 22 4
131	22 41 76 7
132	21 78 55 49
133	14 43 86 88
134	73 52 11 82
135	86 68 87 92
136	9 21 23 59
137	69 41 96 17
138	17 14 5 82
139	61 22 5 92
140	27 66 38 54
141	51 82 59 30
142	22 94 18 70
143	68 30 41 23
144	49 88 34 36
145	13 47 7 29
146	58 44 73 59
147	45 83 54 67
148	68 67 28 90
149	40 89 64 32
150	71 40 35 14
151	50 70 47 12
152	82 89 64 23
153	97 25 58 13
154	30 13 82 81
155	63 14 57 52
156	19 1 89 97
157	97 13 93 70
158	21 65 25 61
159	88 57 4 73
160	63 59 17 72
161	41 4 74 53
162	89 53 66 42
163	72 46 96 38
164	62 51 27 49
165	35 90 6 32
166	9 65 20 47
167	10 12 54 82
168	25 87 18 97
169	89 76 45 59
170	33 53 46 43
171	29 6 41 53
172	25 20 31 79
173	12 18 60 38
174	32 50 55 5
175	48 52 28 8
176	40 93 9 81
177	39 62 29 46
178	4 73 45 59
179	68 72 45 95
180	7 63 62 4
181	76 35 31 26
182	19 89 46 44
183	61 19 71 82
184	84 47 63 27
185	19 13 46 26
186	47 83 40 41
187	49 26 98 45
188	81 89 71 65
189	43 25 34 51
190	76 70 22 86
191	11 53 54 5
192	57 77 80 89
193	53 50 57 20
194	38 55 72 35
195	85 59 42 17
196	2 31 59 76
197	9 7 93 48
198	8 39 69 19
199	16 84 17 66
200	73 24 9 50
201	50 98 1 38
202	50 62 51 86
203	15 11 92 82
204	52 42 77 57
205	17 81 78 94
206	93 36 97 59
207	78 89 37 31
208	13 50 80 87
209	9 58 26 86
210	19 31 18 11
211	15 42 10 71
212	47 40 51 76
213	11 83 10 13
214	43 83 30 47
215	89 87 42 76
216	73 47 44 53
217	3 37 67 45
218	81 14 41 71
219	88 58 13 84
