Students	523
1	30 36 25
2	11 20 37
3	1 18 27
4	10 33 22
5	24 6 37
6	11 34 10
7	25 9 27
8	3 5 17
9	11 18 9
10	2 33 21
11	20 17 15
12	12 37 20
13	20 38 12
14	6 12 19
15	33 22 36
16	27 18 14
17	33 11 22
18	32 8 6
19	23 13 11
20	11 14 37
21	4 18 29
22	9 19 28
23	4 15 29
24	23 1 14
25	33 36 38
26	22 29 19
27	24 7 37
28	24 14 19
29	25 21 32
30	10 23 34
31	24 10 17
32	21 24 34
33	23 24 25
34	19 35 33
35	9 11 19
36	8 3 33
37	26 25 30
38	17 4 26
39	16 30 36
40	35 30 15
41	14 12 4
42	16 27 35
43	5 6 7
44	33 22 12
45	3 34 35
46	14 29 6
47	23 17 25
48	31 21 6
49	30 19 1
50	13 23 28
51	5 26 3
52	29 14 5
53	25 31 2
54	3 37 9
55	24 33 2
56	2 9 35
57	31 26 8
58	9 24 20
59	36 9 27
60	35 4 16
61	31 3 38
62	31 13 38
63	36 29 26
64	9 5 4
65	18 20 31
66	3 24 6
67	19 37 5
68	24 16 15
69	22 29 13
70	25 24 32
71	35 27 33
72	21 35 5
73	26 7 22
74	18 1 25
75	6 26 38
76	15 31 27
77	16 33 37
78	20 37 32
79	30 16 20
80	9 19 23
81	31 2 6
82	27 9 18
83	24 29 7
84	36 15 9
85	21 11 38
86	35 37 12
87	18 5 9
88	10 27 33
89	9 37 15
90	11 3 25
91	35 23 32
92	16 19 7
93	19 35 2
94	20 24 32
95	22 2 5
96	36 7 3
97	5 35 6
98	35 24 21
99	36 27 15
100	34 17 4
101	18 20 14
102	27 6 14
103	13 7 22
104	15 1 38
105	24 16 21
106	27 2 31
107	28 30 17
108	26 7 3
109	33 11 27
110	18 37 1
111	35 19 16
112	8 21 29
113	17 2 10
114	25 2 12
115	27 2 7
116	18 25 19
117	24 8 6
118	15 19 22
119	34 18 31
120	38 8 21
121	26 13 25
122	32 20 4
123	31 37 10
124	31 32 23
125	27 33 21
126	18 30 12
127	8 1 14
128	10 8 37
129	25 19 32
130	19 20 6
131	13 10 19
132	13 20 6
133	6 28 35
134	1 30 16
135	5 13 2
136	4 7 29
137	14 7 22
138	2 13 36
139	22 31 1
140	3 18 14
141	33 8 23
142	26 1 37
143	7 35 23
144	21 6 36
145	22 11 17
146	33 19 25
147	5 37 25
148	4 13 19
149	36 6 37
150	16 13 9
151	22 32 27
152	31 18 22
153	25 11 36
154	33 7 9
155	12 16 19
156	36 1 28
157	17 4 31
158	34 37 16
159	8 2 6
160	1 9 3
161	4 18 15
162	8 21 12
163	22 30 36
164	25 13 37
165	14 37 26
166	26 6 14
167	28 12 18
168	33 15 8
169	6 13 29
170	18 16 32
171	28 4 31
172	14 37 31
173	1 32 14
174	24 27 22
175	27 30 18
176	3 10 4
177	12 28 29
178	36 11 21
179	31 16 7
180	30 6 23
181	30 35 14
182	29 35 20
183	29 25 36
184	13 24 26
185	24 4 6
186	32 11 18
187	29 2 12
188	13 36 33
189	31 16 15
190	35 26 32
191	16 2 29
192	26 16 11
193	17 30 2
194	18 6 7
195	14 38 27
196	28 12 36
197	5 36 27
198	25 15 6
199	8 15 18
200	27 10 1
201	11 24 30
202	30 28 9
203	17 10 26
204	13 26 36
205	1 10 8
206	10 35 9
207	11 27 31
208	20 13 5
209	32 21 38
210	11 31 15
211	16 17 37
212	24 31 33
213	22 21 5
214	29 37 36
215	33 7 13
216	15 20 25
217	24 7 12
218	14 1 34
219	16 15 35
220	7 13 37
221	34 35 4
222	35 38 2
223	34 9 10
224	15 2 37
225	11 24 1
226	14 16 15
227	12 20 7
228	13 35 37
229	27 4 17
230	2 35 16
231	4 17 11
232	21 12 32
233	25 27 8
234	29 33 16
235	27 25 32
236	38 16 27
237	20 3 19
238	6 28 5
239	18 8 29
240	29 28 13
241	2 12 25
242	20 33 24
243	7 9 29
244	23 36 30
245	13 24 30
246	27 22 25
247	15 5 2
248	24 12 10
249	34 17 30
250	19 20 31
251	3 24 22
252	3 26 20
253	29 15 8
254	16 8 29
255	17 9 28
256	35 15 9
257	35 12 4
258	17 18 36
259	24 26 13
260	11 25 19
261	3 33 27
262	15 31 32
263	11 30 38
264	38 9 33
265	8 27 17
266	18 25 24
267	34 4 8
268	30 31 13
269	28 17 31
270	18 13 1
271	6 17 16
272	8 7 11
273	11 6 15
274	23 8 37
275	9 30 19
276	20 6 13
277	34 8 14
278	8 20 23
279	27 23 2
280	1 29 30
281	23 4 6
282	8 19 30
283	2 16 38
284	35 24 22
285	9 38 37
286	26 33 20
287	23 16 2
288	10 9 6
289	31 3 35
290	38 14 23
291	38 10 37
292	2 31 32
293	30 16 19
294	29 23 15
295	14 19 22
296	7 11 38
297	30 35 26
298	23 21 35
299	28 15 14
300	21 34 38
301	16 30 26
302	16 3 24
303	14 20 30
304	18 10 1
305	19 38 32
306	38 7 14
307	13 32 10
308	16 8 37
309	29 15 31
310	13 33 9
311	24 33 27
312	17 36 18
313	26 23 13
314	26 10 27
315	31 15 12
316	5 21 32
317	8 37 6
318	18 14 17
319	18 31 22
320	18 35 3
321	30 18 29
322	5 1 22
323	29 7 15
324	38 6 27
325	1 24 19
326	22 29 11
327	31 10 20
328	7 26 37
329	21 25 15
330	27 24 35
331	14 8 31
332	3 22 14
333	12 36 25
334	3 18 32
335	16 7 26
336	8 9 12
337	25 29 11
338	23 36 32
339	36 2 3
340	27 37 12
341	6 3 32
342	10 33 4
343	27 19 30
344	12 26 14
345	29 12 23
346	17 34 5
347	28 20 31
348	8 28 20
349	16 27 33
350	33 21 2
351	35 8 25
352	26 30 37
353	19 10 14
354	28 21 9
355	21 27 9
356	4 5 9
357	7 17 22
358	8 1 27
359	26 16 6
360	10 8 18
361	24 35 34
362	21 38 28
363	21 24 32
364	9 6 14
365	21 5 30
366	8 26 28
367	14 23 4
368	28 18 8
369	24 16 11
370	33 22 30
371	28 25 5
372	19 3 1
373	33 10 15
374	13 29 25
375	12 31 5
376	27 11 28
377	22 20 18
378	5 34 29
379	18 14 24
380	24 6 12
381	37 25 19
382	25 10 4
383	27 34 10
384	6 31 38
385	31 26 3
386	14 11 31
387	7 31 16
388	24 2 21
389	31 15 23
390	15 6 36
391	21 10 3
392	35 9 27
393	26 5 33
394	34 36 25
395	13 35 20
396	23 12 6
