Class Times	54
Rooms	97
1	507
2	935
3	407
4	880
5	443
6	678
7	495
8	772
9	73
10	134
11	27
12	876
13	542
14	222
15	531
16	284
17	860
18	897
19	804
20	613
21	954
22	789
23	46
24	755
25	506
26	724
27	817
28	925
29	803
30	495
31	242
32	595
33	160
34	871
35	975
36	934
37	469
38	309
39	420
40	260
41	767
42	998
43	344
44	700
45	59
46	407
47	575
48	404
49	450
50	853
51	108
52	83
53	11
54	273
55	151
56	762
57	984
58	51
59	82
60	688
61	110
62	313
63	328
64	790
65	706
66	591
67	110
68	642
69	209
70	18
71	265
72	976
73	120
74	963
75	130
76	932
77	26
78	612
79	498
80	649
81	762
82	656
83	618
84	193
85	229
86	147
87	123
88	891
89	907
90	806
91	749
92	706
93	927
94	266
95	460
96	324
97	222
Classes	44
Teachers	25
1	12
2	21
3	17
4	8
5	18
6	17
7	6
8	21
9	23
10	16
11	6
12	1
13	12
14	18
15	15
16	24
17	5
18	22
19	4
20	14
21	23
22	25
23	13
24	20
25	14
26	10
27	16
28	5
29	24
30	15
31	9
32	7
33	7
34	4
35	13
36	1
37	19
38	8
39	19
40	10
41	11
42	22
43	11
44	20
