Class Times	42
Rooms	68
1	446
2	395
3	85
4	107
5	482
6	777
7	772
8	889
9	515
10	269
11	928
12	450
13	679
14	346
15	144
16	208
17	161
18	580
19	875
20	561
21	158
22	965
23	572
24	391
25	761
26	100
27	798
28	648
29	190
30	821
31	698
32	530
33	978
34	63
35	41
36	752
37	246
38	369
39	747
40	394
41	556
42	671
43	191
44	483
45	385
46	415
47	71
48	501
49	15
50	411
51	393
52	661
53	585
54	723
55	505
56	672
57	280
58	157
59	823
60	852
61	213
62	879
63	138
64	115
65	375
66	861
67	885
68	399
Classes	98
Teachers	84
1	79
2	36
3	50
4	75
5	54
6	41
7	67
8	71
9	46
10	22
11	37
12	60
13	80
14	12
15	24
16	44
17	58
18	18
19	75
20	38
21	37
22	9
23	67
24	10
25	68
26	7
27	2
28	35
29	3
30	15
31	62
32	19
33	6
34	9
35	33
36	53
37	13
38	81
39	19
40	73
41	54
42	27
43	5
44	10
45	79
46	66
47	22
48	18
49	15
50	38
51	12
52	35
53	77
54	17
55	7
56	4
57	20
58	59
59	53
60	27
61	49
62	68
63	16
64	21
65	71
66	26
67	24
68	40
69	8
70	52
71	5
72	66
73	41
74	82
75	8
76	11
77	56
78	64
79	21
80	49
81	74
82	50
83	78
84	13
85	36
86	47
87	61
88	1
89	42
90	14
91	39
92	28
93	44
94	57
95	55
96	77
97	47
98	74
