Students	1281
1	13 26 2 89 64
2	16 59 3 38 43
3	28 57 32 41 48
4	21 5 56 80 13
5	22 86 1 69 41
6	23 66 38 63 42
7	86 2 60 42 76
8	22 90 51 68 41
9	19 58 35 59 41
10	66 81 72 82 54
11	55 21 83 94 29
12	16 9 50 22 63
13	57 27 10 85 2
14	30 69 67 72 1
15	66 7 67 56 79
16	94 39 2 16 62
17	86 19 22 79 88
18	3 16 29 48 10
19	24 10 93 7 81
20	38 24 88 9 77
21	37 16 52 74 71
22	34 19 70 38 76
23	53 56 39 22 90
24	73 47 34 62 16
25	35 5 75 12 82
26	23 74 4 68 49
27	59 31 73 15 74
28	49 17 9 21 34
29	57 92 56 6 79
30	3 39 56 4 13
31	86 75 35 29 57
32	30 82 39 42 57
33	59 46 52 2 14
34	10 93 76 12 53
35	76 6 72 64 29
36	17 6 71 94 35
37	30 32 15 72 84
38	34 51 62 15 2
39	53 8 58 73 54
40	54 11 17 48 92
41	41 87 55 23 5
42	73 33 65 85 42
43	23 21 42 87 36
44	17 2 47 31 35
45	62 68 78 64 8
46	90 30 39 93 54
47	67 53 28 9 43
48	35 32 54 79 41
49	74 31 54 2 82
50	66 35 67 75 53
51	83 27 5 61 90
52	60 42 70 34 62
53	64 94 34 41 7
54	82 57 33 92 85
55	65 28 90 59 94
56	10 73 18 81 39
57	92 64 50 19 46
58	37 41 78 45 93
59	2 8 86 70 32
60	51 64 81 20 28
61	61 56 18 8 63
62	71 58 72 92 21
63	24 38 30 18 77
64	61 5 30 80 18
65	13 77 43 31 2
66	28 37 7 51 18
67	90 23 33 35 24
68	90 48 29 42 81
69	94 79 4 51 15
70	6 84 43 12 25
71	52 24 69 36 78
72	68 48 6 29 57
73	39 7 71 60 44
74	40 67 49 76 8
75	70 84 37 19 66
76	55 40 1 24 69
77	5 59 94 6 93
78	84 12 3 63 41
79	61 73 88 12 81
80	60 77 11 78 4
81	2 42 32 49 71
82	52 93 67 87 44
83	70 46 72 14 77
84	60 23 7 32 88
85	81 34 39 61 50
86	88 55 61 2 8
87	10 45 33 38 55
88	49 93 94 86 82
89	79 18 5 20 52
90	36 58 73 46 87
91	52 63 46 60 45
92	20 57 85 45 18
93	15 45 36 1 47
94	35 10 67 31 87
95	73 86 68 78 62
96	35 45 73 56 25
97	60 19 41 85 15
98	90 4 29 59 55
99	3 30 61 43 14
100	14 39 72 65 30
101	29 68 8 58 49
102	38 61 81 44 94
103	91 4 61 89 56
104	49 81 56 47 69
105	89 32 14 66 33
106	42 77 10 71 36
107	60 33 70 86 35
108	14 23 2 12 47
109	32 31 2 44 36
110	50 12 90 10 83
111	49 93 61 78 19
112	14 33 76 59 42
113	61 48 94 86 80
114	94 58 71 12 25
115	44 62 71 93 27
116	87 68 74 76 36
117	29 52 11 25 77
118	81 79 39 36 55
119	81 64 7 55 32
120	58 14 10 85 18
121	45 38 90 66 29
122	49 10 94 43 29
123	67 55 10 27 37
124	38 27 44 71 82
125	8 68 11 59 62
126	91 30 11 83 59
127	88 46 27 89 69
128	81 70 63 22 33
129	16 38 18 74 72
130	67 33 55 8 78
131	34 86 71 47 16
132	6 13 22 40 43
133	11 73 64 18 24
134	1 25 32 10 78
135	37 41 36 46 28
136	35 65 27 26 67
137	94 1 9 54 4
138	4 25 49 29 1
139	5 52 71 47 66
140	56 81 52 58 74
141	22 61 48 65 34
142	52 45 69 4 51
143	39 26 24 54 53
144	55 25 68 90 41
145	91 38 50 42 33
146	32 58 90 30 83
147	86 18 11 14 49
148	27 64 92 88 94
149	17 14 39 83 27
150	79 80 85 7 33
151	82 65 70 57 27
152	17 13 69 33 88
153	47 25 42 54 51
154	67 54 68 4 38
155	10 28 39 80 35
156	6 7 92 19 64
157	57 82 80 25 22
