Students	375
1	43 4 28 9 37
2	9 2 47 21 50
3	17 48 29 47 44
4	9 3 19 22 15
5	46 37 31 11 42
6	33 27 28 19 29
7	18 23 47 13 40
8	19 50 35 15 16
9	26 13 42 33 4
10	20 27 5 33 41
11	46 44 14 40 34
12	20 14 10 7 32
13	17 49 15 39 36
14	30 44 7 37 27
15	6 21 11 46 9
16	39 1 31 49 11
17	22 1 9 4 19
18	17 2 23 43 13
19	33 36 16 10 48
20	5 35 41 6 34
21	22 38 26 12 48
22	34 19 5 17 49
23	26 15 37 44 47
24	39 26 14 45 28
25	8 6 30 49 2
26	21 41 31 10 29
27	15 12 38 11 32
28	40 5 46 25 29
29	2 38 45 44 8
30	18 45 30 27 1
31	12 15 6 23 8
32	44 6 24 43 41
33	9 6 37 50 28
34	4 12 23 16 11
35	38 6 48 41 8
36	10 29 38 41 49
37	7 39 3 32 25
38	21 35 11 27 13
39	37 29 6 48 4
40	26 15 32 27 13
41	49 38 16 32 29
42	45 22 28 32 8
43	18 27 37 25 33
44	13 8 18 22 37
45	21 17 47 42 39
46	43 15 1 45 14
47	26 35 25 1 46
48	36 4 13 14 29
49	47 12 1 3 29
50	29 1 40 16 11
51	3 34 47 24 30
52	3 33 22 28 14
53	7 50 31 11 12
54	19 12 31 14 37
55	35 44 39 30 50
56	8 12 41 36 37
57	1 37 28 22 21
58	43 13 41 3 25
59	1 26 13 29 10
60	47 2 3 19 5
61	7 15 18 46 33
62	26 24 17 1 49
63	4 20 49 38 3
64	31 24 7 46 47
65	28 47 26 9 22
66	11 19 22 9 10
67	6 26 36 25 38
68	23 45 2 22 34
69	24 33 9 43 45
70	32 49 2 44 12
71	43 11 25 22 37
72	8 24 46 14 44
73	25 50 38 48 13
74	18 15 44 26 32
75	38 32 4 46 8
76	9 36 33 26 32
77	7 24 46 16 34
78	25 5 17 9 11
79	42 19 39 6 17
80	22 12 27 8 29
81	33 30 5 3 8
82	4 27 25 30 5
83	23 39 21 31 6
84	37 21 28 24 14
85	44 50 18 23 11
86	45 20 43 48 13
87	45 39 27 20 26
88	25 28 27 15 9
89	33 23 11 45 19
90	42 13 46 4 37
91	3 29 48 12 42
92	16 24 22 2 19
93	41 8 15 2 47
94	27 1 34 28 3
95	39 48 41 50 30
96	30 49 50 19 47
97	48 18 22 31 32
98	18 2 21 11 7
99	47 1 9 36 14
100	20 18 26 31 29
101	37 44 8 19 48
102	30 43 48 17 45
103	29 25 1 37 41
104	50 7 49 18 8
105	16 19 37 12 29
106	49 45 7 41 30
107	9 33 29 43 30
108	33 23 31 15 24
109	19 44 32 30 12
110	2 34 42 50 31
111	33 19 41 35 49
112	27 29 49 35 25
113	23 16 48 35 25
114	3 33 40 39 48
115	18 34 33 9 26
116	46 29 7 23 20
117	36 30 7 31 49
118	3 49 1 41 47
119	26 50 35 46 22
120	50 37 40 8 16
121	2 44 41 37 20
122	6 15 32 33 34
123	4 26 39 31 1
124	18 37 14 11 42
125	45 27 49 17 35
126	42 18 34 22 39
127	9 3 34 49 2
128	29 21 50 15 19
129	20 23 1 25 33
130	23 27 33 44 5
131	23 19 14 2 11
132	2 38 7 40 49
133	22 33 40 8 16
134	28 47 41 39 26
135	45 21 13 22 48
136	10 19 35 34 5
137	45 43 23 8 14
138	23 19 46 39 47
139	12 32 15 16 46
140	27 9 44 4 15
141	26 13 14 32 16
142	35 40 5 39 23
143	8 10 4 43 12
144	26 33 8 27 36
145	38 46 37 15 40
146	43 35 9 3 32
147	15 7 46 42 9
148	15 40 18 13 48
149	28 14 4 25 33
150	36 35 6 32 21
151	25 31 16 18 32
152	5 23 28 44 37
153	33 50 43 27 46
154	33 44 6 46 8
155	38 1 17 43 37
156	49 1 8 23 44
157	15 6 42 33 47
158	43 14 19 42 12
159	15 49 39 14 47
160	7 22 31 18 17
161	6 42 38 44 25
162	3 12 45 14 13
163	19 37 7 41 30
164	27 41 29 42 15
165	35 31 16 1 44
166	16 46 29 4 12
167	17 28 16 35 30
168	19 38 47 39 44
169	18 21 28 1 6
170	7 5 18 12 33
171	4 8 39 49 15
172	12 29 9 19 2
173	8 49 31 4 33
174	30 31 26 9 8
175	13 3 25 44 34
176	29 44 7 17 16
177	41 16 48 12 37
178	1 45 39 24 36
179	26 20 48 4 47
180	5 8 3 10 13
181	9 10 4 35 21
182	6 37 5 47 39
183	26 13 50 7 14
184	5 15 25 22 6
185	39 38 35 21 34
186	26 40 39 29 14
187	18 33 38 24 50
188	32 42 34 50 4
189	39 10 44 50 12
190	4 20 24 26 45
191	43 8 44 20 42
192	1 24 12 7 26
193	31 10 45 5 14
194	16 43 26 42 48
195	5 28 37 47 7
196	1 16 49 20 17
197	32 31 26 37 7
198	9 11 49 34 29
199	29 17 1 3 8
200	46 49 14 12 40
201	23 15 12 33 18
202	49 17 22 14 36
203	1 22 35 15 7
204	19 7 21 44 1
205	26 17 18 1 35
206	11 16 23 27 12
207	22 47 15 37 46
208	17 33 30 21 31
209	14 12 2 48 46
210	36 5 15 38 2
211	49 28 14 9 32
212	50 20 42 11 44
213	40 26 48 28 6
214	12 14 7 5 23
215	27 20 47 45 48
216	43 31 47 40 42
217	24 42 32 2 49
218	8 15 12 2 30
219	30 23 2 28 4
220	43 34 10 19 24
221	15 43 10 9 32
222	4 29 40 17 14
223	10 13 8 43 50
224	43 42 17 29 24
225	2 43 30 36 47
226	23 22 16 18 35
227	13 49 44 37 9
228	39 27 35 21 11
229	14 26 12 44 46
230	47 29 5 37 22
231	35 13 16 17 29
232	36 49 43 14 7
233	10 8 27 30 11
234	25 18 23 10 35
235	15 24 37 7 5
236	9 18 11 34 37
237	14 28 35 44 31
238	41 46 20 39 47
239	33 45 10 1 3
240	23 22 10 48 45
241	40 22 29 46 42
242	27 3 25 43 37
243	19 36 37 1 16
244	42 32 2 21 16
245	48 35 23 38 20
246	46 31 17 11 4
247	34 7 19 16 17
248	47 24 14 19 34
249	39 44 5 22 15
250	22 7 13 35 34
251	39 1 40 12 18
252	23 15 31 17 24
253	46 48 4 6 30
254	5 33 22 50 41
255	32 33 24 29 47
256	15 8 42 17 39
257	16 30 24 21 28
258	50 35 40 37 18
259	39 37 36 2 21
260	48 50 10 44 25
261	12 19 36 45 23
262	22 7 45 10 32
263	22 21 34 47 13
264	21 29 9 24 20
265	21 38 29 9 6
266	25 41 21 1 42
267	41 42 47 36 21
268	14 3 41 33 20
269	37 44 23 45 41
270	9 28 35 6 37
271	26 31 38 27 45
