Students	762
1	22 10 21 9 4
2	71 18 73 82 29
3	29 35 17 53 47
4	52 8 14 31 10
5	28 46 71 61 44
6	20 62 36 55 23
7	46 26 59 39 11
8	57 14 67 65 35
9	49 73 16 50 37
10	1 46 49 60 18
11	3 65 79 48 31
12	23 10 53 20 42
13	32 25 5 29 19
14	1 41 35 48 2
15	80 75 51 63 3
16	63 33 66 68 22
17	20 50 75 53 26
18	7 71 69 41 27
19	8 63 60 23 51
20	28 62 7 60 53
21	59 79 49 17 62
22	66 43 17 67 45
23	53 64 48 10 43
24	81 37 21 58 70
25	34 68 52 6 9
26	77 13 36 56 28
27	54 70 49 39 61
28	8 39 10 34 23
29	81 19 2 1 70
30	42 11 6 39 5
31	34 2 55 25 67
32	40 80 1 71 15
33	14 20 15 47 9
34	30 32 25 39 11
35	10 57 55 79 18
36	57 50 70 81 66
37	73 76 79 59 11
38	66 48 16 25 58
39	6 41 22 58 73
40	42 11 51 28 81
41	24 4 57 1 19
42	22 19 65 74 17
43	17 10 27 6 63
44	40 15 8 3 60
45	49 33 45 3 15
46	34 12 16 19 25
47	70 54 24 57 3
48	28 58 30 67 29
49	17 81 33 67 80
50	12 54 45 7 30
51	66 32 78 63 18
52	29 22 59 20 19
53	20 36 8 68 74
54	41 33 74 4 5
55	36 17 73 31 22
56	43 76 66 35 74
57	34 38 69 49 79
58	24 78 56 26 77
59	4 27 41 53 33
60	50 13 53 26 78
61	1 34 32 37 29
62	53 43 13 51 48
63	62 80 74 72 7
64	32 16 57 44 70
65	42 17 9 3 30
66	5 52 65 72 35
67	56 49 3 41 75
68	1 27 61 55 68
69	41 73 72 22 64
70	49 77 4 44 75
71	76 77 63 57 12
72	75 55 42 52 11
73	57 76 38 26 3
74	8 58 64 74 5
75	43 8 69 80 27
76	52 26 37 23 45
77	18 1 70 9 44
78	24 21 56 71 40
79	69 10 19 11 47
80	26 7 1 70 13
81	6 12 2 50 22
82	74 52 30 3 66
83	39 67 38 54 2
84	21 19 23 55 77
85	27 58 37 61 49
86	7 8 61 11 32
87	63 3 79 36 26
88	8 37 17 5 49
89	35 53 74 17 7
90	42 79 58 10 13
91	73 7 51 52 72
92	51 56 37 74 69
93	47 77 52 37 11
94	82 41 48 35 69
95	14 70 4 27 81
96	80 31 48 73 27
97	14 37 45 66 13
98	33 52 17 64 38
99	73 23 54 27 66
100	53 51 29 5 66
101	55 24 69 5 44
102	33 26 42 48 51
103	35 68 78 26 54
104	71 24 31 60 65
105	48 7 77 38 60
106	32 78 33 15 64
107	60 35 76 25 45
108	33 66 36 23 27
109	2 1 54 53 26
110	45 66 14 40 31
111	5 1 15 75 6
112	48 51 46 59 60
113	11 39 2 5 23
114	60 71 62 76 2
115	55 2 29 7 76
116	76 62 69 29 30
117	45 52 75 18 67
118	57 63 5 41 74
119	10 77 24 33 16
120	56 50 22 25 6
121	42 71 45 15 66
122	6 59 20 14 23
123	43 38 41 18 56
124	28 35 4 1 37
125	81 60 20 50 33
126	54 47 44 19 2
127	35 74 12 28 53
128	31 4 30 60 34
