Class Times	41
Rooms	78
1	684
2	783
3	228
4	517
5	836
6	118
7	220
8	920
9	276
10	455
11	276
12	340
13	327
14	377
15	503
16	755
17	69
18	24
19	665
20	52
21	388
22	656
23	809
24	923
25	737
26	499
27	348
28	622
29	719
30	402
31	728
32	991
33	860
34	940
35	497
36	238
37	194
38	629
39	551
40	907
41	127
42	333
43	188
44	101
45	13
46	318
47	998
48	74
49	164
50	63
51	215
52	981
53	581
54	29
55	598
56	599
57	104
58	24
59	960
60	382
61	263
62	592
63	62
64	934
65	865
66	940
67	670
68	856
69	294
70	823
71	125
72	575
73	839
74	742
75	837
76	670
77	356
78	214
Classes	64
Teachers	34
1	4
2	26
3	7
4	29
5	19
6	5
7	30
8	18
9	21
10	30
11	18
12	7
13	34
14	31
15	10
16	23
17	14
18	2
19	2
20	25
21	27
22	28
23	24
24	21
25	29
26	22
27	16
28	14
29	16
30	17
31	31
32	34
33	13
34	19
35	3
36	3
37	24
38	25
39	6
40	9
41	9
42	11
43	1
44	28
45	4
46	10
47	6
48	12
49	20
50	5
51	17
52	1
53	32
54	26
55	12
56	13
57	22
58	23
59	20
60	27
61	32
62	8
63	11
64	15
