Class Times	37
Rooms	64
1	161
2	471
3	733
4	182
5	849
6	514
7	394
8	251
9	385
10	170
11	164
12	933
13	895
14	544
15	844
16	119
17	234
18	362
19	323
20	829
21	113
22	562
23	198
24	581
25	499
26	149
27	966
28	484
29	908
30	940
31	482
32	327
33	617
34	986
35	941
36	684
37	997
38	309
39	217
40	34
41	221
42	398
43	271
44	652
45	105
46	888
47	801
48	83
49	785
50	657
51	946
52	433
53	884
54	722
55	114
56	992
57	534
58	696
59	289
60	428
61	311
62	315
63	568
64	649
Classes	64
Teachers	70
1	37
2	48
3	6
4	48
5	44
6	60
7	15
8	10
9	47
10	9
11	37
12	61
13	68
14	64
15	10
16	62
17	35
18	31
19	38
20	56
21	23
22	30
23	4
24	68
25	20
26	56
27	52
28	66
29	33
30	6
31	47
32	26
33	1
34	60
35	61
36	1
37	41
38	15
39	7
40	69
41	67
42	46
43	8
44	34
45	66
46	40
47	59
48	40
49	5
50	45
51	58
52	23
53	70
54	11
55	46
56	11
57	38
58	13
59	18
60	43
61	25
62	33
63	55
64	4
