Class Times	42
Rooms	69
1	240
2	492
3	795
4	755
5	433
6	302
7	638
8	600
9	377
10	628
11	324
12	639
13	821
14	44
15	108
16	535
17	947
18	320
19	73
20	181
21	382
22	142
23	543
24	613
25	241
26	967
27	499
28	82
29	313
30	308
31	12
32	344
33	508
34	14
35	323
36	856
37	100
38	948
39	430
40	814
41	134
42	417
43	363
44	259
45	285
46	968
47	353
48	90
49	763
50	416
51	159
52	783
53	449
54	323
55	746
56	240
57	750
58	209
59	32
60	426
61	541
62	114
63	440
64	266
65	781
66	488
67	92
68	68
69	955
Classes	62
Teachers	38
1	9
2	15
3	23
4	16
5	18
6	34
7	24
8	26
9	17
10	9
11	6
12	30
13	15
14	20
15	19
16	28
17	1
18	18
19	16
20	3
21	5
22	8
23	13
24	35
25	33
26	2
27	22
28	37
29	37
30	23
31	25
32	3
33	8
34	12
35	26
36	33
37	34
38	24
39	6
40	11
41	27
42	7
43	20
44	7
45	35
46	1
47	25
48	2
49	12
50	32
51	5
52	11
53	21
54	17
55	13
56	14
57	10
58	28
59	4
60	29
61	31
62	31
