Students	642
1	37 54 28 44 49
2	84 1 55 40 50
3	44 2 24 42 19
4	82 56 10 17 57
5	21 2 36 71 58
6	37 12 45 2 67
7	5 18 29 80 2
8	8 41 19 12 57
9	52 65 7 45 75
10	79 83 12 63 31
11	24 5 11 15 38
12	53 28 21 17 3
13	73 45 42 35 56
14	4 6 70 72 1
15	4 31 9 28 61
16	76 52 77 51 8
17	71 29 7 83 12
18	65 72 84 50 83
19	69 26 49 63 62
20	75 59 47 84 41
21	39 46 73 64 77
22	84 10 3 44 32
23	56 3 79 29 67
24	63 64 12 5 46
25	32 2 59 3 29
26	51 82 7 68 24
27	8 53 49 77 81
28	13 67 23 37 31
29	32 26 12 61 46
30	32 51 58 6 31
31	83 59 16 60 71
32	71 23 8 26 12
33	64 77 9 7 25
34	83 82 70 14 27
35	1 18 67 65 14
36	77 2 37 21 79
37	8 31 3 17 60
38	77 42 36 43 47
39	76 2 55 52 38
40	75 51 25 56 45
41	26 55 56 69 30
42	76 40 45 74 12
43	38 66 65 75 14
44	71 81 57 76 69
45	65 77 57 20 64
46	39 81 62 84 32
47	73 41 14 29 20
48	71 69 13 75 39
49	78 24 3 62 17
50	54 84 73 35 14
51	55 36 16 31 52
52	18 63 57 59 4
53	50 64 8 46 52
54	20 45 44 65 55
55	30 6 70 7 24
56	53 2 25 66 44
57	59 2 11 23 17
58	28 41 81 67 43
59	65 14 46 61 69
60	70 46 75 43 31
61	25 19 26 29 46
62	10 39 68 30 72
63	23 37 67 48 55
64	62 65 40 55 5
65	46 9 14 53 59
66	25 68 49 29 47
67	76 5 69 66 57
68	52 35 50 79 68
69	35 66 57 27 63
70	72 6 14 74 46
71	54 40 75 76 52
72	15 83 39 21 57
73	68 78 9 63 80
74	6 39 55 5 19
75	73 11 66 58 82
76	77 82 84 71 23
77	16 25 11 35 81
78	34 14 53 2 22
79	62 70 29 39 74
80	30 68 74 77 73
81	52 55 35 57 22
82	48 49 17 71 29
83	42 70 36 66 75
84	60 76 51 66 80
85	1 61 48 70 17
86	14 24 57 43 49
87	4 23 16 66 64
88	24 55 21 50 82
89	3 18 4 70 82
90	52 28 64 74 23
91	81 41 51 39 66
92	59 11 47 56 69
93	26 56 78 19 9
94	55 31 34 59 32
95	39 84 70 46 6
96	3 8 69 67 42
97	79 17 81 8 48
98	14 80 35 39 56
99	8 33 67 53 47
100	42 38 2 62 30
101	11 62 13 81 15
102	4 43 2 22 68
103	59 37 70 43 52
104	2 12 33 21 35
105	34 24 60 21 66
106	82 1 8 69 61
107	14 41 27 12 6
108	73 82 21 54 35
109	82 21 64 53 34
110	65 72 68 26 1
111	2 42 34 77 70
112	5 40 3 77 75
113	42 4 19 49 48
114	22 50 59 82 2
115	64 69 67 46 18
116	7 38 11 15 66
117	10 17 84 24 31
118	19 30 6 1 21
119	38 33 64 54 27
120	24 64 15 38 35
121	55 48 53 23 9
122	40 66 36 15 83
123	68 49 55 69 20
124	24 80 38 76 39
125	26 46 83 49 29
126	4 70 34 48 23
127	49 42 18 79 80
128	13 43 9 76 39
129	19 63 73 68 37
130	53 76 50 10 7
131	73 42 32 14 11
132	54 5 78 2 28
133	29 20 66 44 82
134	55 41 80 56 33
135	38 18 32 11 68
136	71 81 23 14 44
137	49 73 10 55 60
