Class Times	14
Rooms	87
1	439
2	419
3	31
4	327
5	39
6	569
7	506
8	855
9	433
10	996
11	460
12	790
13	997
14	680
15	138
16	116
17	148
18	276
19	52
20	323
21	184
22	842
23	27
24	725
25	259
26	159
27	588
28	28
29	71
30	275
31	536
32	110
33	388
34	154
35	954
36	341
37	598
38	998
39	374
40	184
41	409
42	755
43	952
44	29
45	674
46	40
47	747
48	858
49	851
50	971
51	862
52	317
53	826
54	244
55	697
56	216
57	533
58	896
59	495
60	206
61	296
62	806
63	945
64	425
65	422
66	80
67	155
68	477
69	794
70	205
71	686
72	435
73	385
74	358
75	278
76	429
77	415
78	638
79	560
80	45
81	108
82	273
83	441
84	903
85	729
86	956
87	382
Classes	92
Teachers	71
1	11
2	57
3	35
4	5
5	49
6	27
7	19
8	29
9	59
10	69
11	61
12	31
13	71
14	52
15	13
16	31
17	57
18	41
19	42
20	42
21	21
22	12
23	45
24	54
25	69
26	14
27	46
28	11
29	41
30	65
31	48
32	4
33	70
34	34
35	55
36	13
37	55
38	32
39	44
40	34
41	8
42	61
43	36
44	47
45	30
46	2
47	27
48	24
49	2
50	49
51	71
52	9
53	45
54	56
55	10
56	39
57	60
58	3
59	67
60	67
61	60
62	48
63	1
64	25
65	36
66	52
67	26
68	25
69	62
70	14
71	51
72	66
73	59
74	5
75	63
76	26
77	4
78	40
79	12
80	15
81	53
82	20
83	44
84	28
85	23
86	22
87	21
88	37
89	50
90	23
91	17
92	47
