Students	604
1	69 10 51 54
2	28 18 79 4
3	42 98 62 22
4	39 28 26 85
5	20 6 88 84
6	99 6 30 49
7	96 82 2 13
8	32 41 53 62
9	47 63 62 20
10	68 25 17 3
11	19 10 14 93
12	87 90 47 83
13	33 75 72 65
14	98 65 27 44
15	17 4 29 37
16	7 85 72 44
17	21 8 34 68
18	41 67 37 43
19	95 47 99 51
20	47 85 41 28
21	46 54 72 40
22	18 59 81 35
23	95 17 85 71
24	24 8 42 6
25	87 91 3 55
26	77 72 34 61
27	26 60 23 61
28	35 51 3 28
29	42 80 81 39
30	38 40 7 20
31	36 48 29 60
32	47 13 40 41
33	47 22 13 52
34	100 35 42 59
35	46 33 26 5
36	71 73 87 11
37	98 3 84 4
38	98 83 33 41
39	94 67 62 61
40	100 64 18 48
41	56 12 6 21
42	74 28 8 17
43	9 83 40 52
44	87 60 27 96
45	16 31 58 23
46	42 52 7 17
47	7 12 35 58
48	42 63 86 61
49	31 90 26 27
50	51 10 45 12
51	2 91 44 55
52	4 30 10 3
53	54 29 39 68
54	74 59 90 69
55	35 57 86 89
56	47 24 81 2
57	52 100 12 7
58	81 44 65 30
59	28 36 8 50
60	3 75 14 65
61	27 19 71 53
62	24 88 38 75
63	6 59 4 32
64	36 12 63 60
65	41 30 59 35
66	28 92 8 44
67	63 27 39 10
68	71 54 79 12
69	88 44 50 22
70	29 58 80 25
71	4 1 82 59
72	95 90 74 56
73	16 80 69 60
74	86 16 8 72
75	28 36 45 71
76	45 12 89 20
77	60 32 56 3
78	39 3 61 40
79	29 93 94 79
80	48 37 75 36
81	95 65 20 86
82	74 78 26 34
83	64 5 44 78
84	71 21 31 59
85	50 93 67 1
86	14 72 5 23
87	86 16 36 45
88	7 54 20 50
89	96 14 40 9
90	49 76 82 73
91	90 48 5 14
92	47 23 76 71
93	42 62 68 59
94	94 65 62 31
95	7 6 4 2
96	33 19 46 86
97	63 51 39 30
98	20 35 88 89
99	60 21 64 33
100	13 90 24 20
101	14 93 52 27
102	26 86 32 30
103	74 9 61 92
104	90 77 78 40
105	1 39 80 71
106	51 32 23 36
107	88 94 61 53
108	2 76 95 17
109	93 72 21 24
110	4 56 37 43
111	20 37 32 4
112	84 15 48 66
113	2 63 100 62
114	23 30 82 69
115	64 12 81 96
116	87 3 31 68
117	97 77 17 29
118	49 82 38 18
119	86 90 69 58
120	36 37 30 92
121	97 38 64 16
122	24 34 79 58
123	60 43 99 91
124	10 44 59 80
125	3 57 68 42
126	31 58 91 25
127	1 50 7 12
128	5 14 50 30
129	68 87 100 43
130	30 94 84 21
131	76 71 9 96
132	29 38 55 22
133	22 59 62 100
134	89 83 54 33
135	58 80 32 23
136	25 60 91 58
137	11 40 51 91
138	98 66 63 22
139	32 52 93 23
140	15 10 86 83
141	52 91 41 74
142	63 34 15 48
143	37 65 93 43
144	11 5 61 97
145	14 64 78 23
146	87 19 8 89
147	100 16 42 12
148	40 72 75 79
149	60 48 85 29
150	9 71 83 60
151	48 16 10 52
152	43 56 24 88
153	18 31 12 52
154	92 86 66 56
155	4 66 44 62
156	100 12 43 87
157	32 90 3 38
158	99 95 65 57
159	3 49 29 31
160	18 90 50 12
161	21 7 28 27
162	38 10 65 2
163	71 72 57 12
164	96 69 81 95
165	97 8 63 48
166	97 9 12 30
167	64 83 56 9
168	43 96 25 73
169	81 69 60 32
170	34 5 29 95
171	25 81 22 2
172	64 68 45 6
173	84 26 68 96
174	94 38 3 56
175	19 82 60 99
176	51 52 23 17
177	8 80 26 24
