Students	523
1	34 17 38
2	32 34 22
3	4 7 10
4	20 15 7
5	11 1 31
6	14 1 36
7	17 11 25
8	8 17 23
9	2 6 24
10	7 4 3
11	36 8 38
12	9 29 14
13	18 16 3
14	3 36 9
15	11 34 13
16	8 16 26
17	11 6 12
18	30 20 16
19	34 23 38
20	19 5 15
21	12 20 11
22	7 8 9
23	36 4 31
24	29 2 21
25	18 20 33
26	25 27 31
27	19 13 38
28	6 16 37
29	6 23 19
30	25 2 14
31	23 10 1
32	11 31 26
33	4 37 10
34	36 1 19
35	11 23 6
36	14 38 17
37	6 20 17
38	29 26 22
39	2 12 9
40	18 10 34
41	18 37 5
42	19 15 16
43	20 35 31
44	28 17 23
45	14 12 33
46	17 14 22
47	32 3 11
48	2 3 38
49	12 7 30
50	12 38 21
51	13 35 36
52	38 4 29
53	1 7 37
54	15 17 31
55	12 21 17
56	30 34 10
57	8 15 5
58	30 11 29
59	30 20 1
60	36 18 14
61	16 5 1
62	22 27 7
63	4 5 25
64	3 12 32
65	4 9 6
66	4 34 26
67	2 24 5
68	30 3 10
69	28 19 38
70	14 11 6
71	3 26 38
72	30 8 38
73	32 38 15
74	38 13 5
75	24 38 20
76	26 8 19
77	24 25 1
78	25 3 38
79	9 20 19
80	13 17 32
81	38 28 17
82	27 36 38
83	22 30 3
84	36 22 15
85	11 17 4
86	27 38 37
87	26 28 14
88	36 28 29
89	9 38 14
90	32 10 13
91	11 31 3
92	38 19 22
93	3 10 21
94	20 34 31
95	17 5 23
96	4 23 11
97	16 33 15
98	38 29 5
99	29 22 25
100	1 26 38
101	38 35 30
102	16 21 34
103	21 20 31
104	15 14 1
105	8 38 2
106	7 32 37
107	18 30 26
108	33 37 10
109	26 38 8
110	12 19 23
111	21 14 6
112	20 1 8
113	28 24 22
114	12 21 26
115	3 33 7
116	28 38 13
117	16 12 15
118	27 28 2
119	33 35 14
120	33 8 5
121	16 4 31
122	26 13 36
123	20 24 14
124	7 10 38
125	16 35 13
126	19 7 20
127	5 21 10
128	7 8 21
129	25 27 38
130	20 5 24
131	36 22 24
132	12 22 38
133	23 12 13
134	38 36 6
135	1 3 38
136	21 4 7
137	11 24 36
138	26 12 14
139	7 11 18
140	12 24 11
141	23 27 2
142	15 29 25
143	21 9 7
144	5 21 35
145	8 24 31
146	6 8 17
147	17 13 27
148	10 14 26
149	28 11 6
150	16 29 26
151	11 36 7
152	21 15 29
153	31 18 36
154	14 17 21
155	6 28 27
156	2 23 29
157	19 27 18
158	20 16 30
159	13 4 32
160	37 24 29
161	35 7 21
162	33 17 32
163	28 14 4
164	38 12 1
165	17 26 14
166	20 35 29
167	38 14 36
168	3 25 1
169	1 23 4
170	35 29 15
171	15 25 21
172	32 18 22
173	2 11 4
174	7 22 34
175	18 8 13
176	37 31 1
177	11 36 18
178	17 14 30
179	4 9 31
180	2 28 34
181	6 17 30
182	17 26 32
183	28 2 7
184	2 35 12
185	19 4 13
186	25 6 10
187	37 31 12
188	4 1 5
189	20 31 22
190	20 37 28
191	8 35 37
192	7 32 10
193	9 1 33
194	33 3 32
195	34 29 4
196	5 13 15
197	35 28 10
198	20 16 3
199	20 30 38
200	11 3 17
201	26 18 4
202	2 29 17
203	26 2 33
204	22 12 33
205	26 31 19
206	28 7 23
207	2 3 22
208	26 36 32
209	30 25 9
210	35 7 15
211	30 34 23
212	32 31 33
213	14 16 22
214	26 24 1
215	24 13 23
216	24 38 36
217	6 23 29
218	11 18 31
219	12 28 33
220	3 38 6
221	25 12 38
222	38 6 16
223	38 33 12
224	24 3 11
225	14 38 36
226	30 25 12
227	32 10 18
228	37 9 12
229	32 15 27
230	28 14 36
231	34 17 11
232	27 9 15
233	23 9 33
234	12 3 35
235	29 37 28
236	37 32 36
237	32 11 28
238	33 11 9
239	21 37 20
240	12 23 21
241	36 16 21
242	15 26 8
243	14 25 23
244	23 36 6
245	35 34 16
246	37 25 21
247	16 8 18
248	28 38 27
249	19 13 26
250	3 9 24
251	5 21 17
252	21 36 27
253	1 11 14
254	19 37 12
255	11 30 32
256	12 18 13
257	33 4 9
258	6 9 34
259	9 32 13
260	34 2 36
261	21 9 33
262	9 25 3
263	17 32 11
264	29 10 37
265	13 33 14
266	10 21 8
267	11 22 19
268	28 21 34
269	6 11 9
270	34 10 25
271	30 14 23
272	3 36 35
273	16 26 17
274	10 26 21
275	17 13 6
276	26 15 10
277	37 19 27
278	8 6 4
279	18 4 6
280	8 34 17
281	34 20 2
282	22 7 17
283	24 15 25
284	9 28 34
285	34 29 1
286	23 12 34
287	18 16 22
288	8 25 10
289	29 5 30
290	11 18 30
291	20 6 10
292	23 5 35
293	23 35 19
294	16 11 17
295	26 7 21
296	12 13 27
297	37 17 21
298	3 22 15
299	24 16 25
300	8 33 31
301	17 2 33
302	21 32 15
303	4 8 3
304	34 28 10
305	30 23 26
306	13 18 26
307	26 22 15
