Class Times	49
Rooms	76
1	430
2	663
3	965
4	186
5	798
6	241
7	970
8	206
9	627
10	732
11	869
12	813
13	636
14	754
15	984
16	742
17	338
18	36
19	655
20	605
21	742
22	509
23	14
24	161
25	995
26	278
27	941
28	664
29	336
30	993
31	283
32	795
33	77
34	428
35	568
36	680
37	554
38	769
39	399
40	459
41	849
42	151
43	373
44	659
45	890
46	479
47	820
48	432
49	171
50	124
51	483
52	576
53	509
54	467
55	281
56	66
57	12
58	193
59	819
60	888
61	689
62	652
63	449
64	820
65	193
66	34
67	282
68	589
69	804
70	660
71	346
72	819
73	616
74	51
75	312
76	625
Classes	84
Teachers	98
1	5
2	23
3	61
4	50
5	45
6	55
7	64
8	46
9	24
10	78
11	40
12	31
13	89
14	80
15	48
16	71
17	79
18	45
19	35
20	78
21	69
22	34
23	69
24	59
25	53
26	55
27	39
28	3
29	16
30	66
31	54
32	84
33	29
34	96
35	70
36	83
37	2
38	88
39	90
40	22
41	72
42	59
43	82
44	21
45	14
46	63
47	39
48	28
49	53
50	35
51	48
52	34
53	7
54	54
55	44
56	74
57	15
58	80
59	13
60	25
61	56
62	47
63	86
64	91
65	86
66	27
67	43
68	57
69	9
70	96
71	85
72	64
73	63
74	71
75	2
76	33
77	74
78	66
79	95
80	83
81	42
82	1
83	47
84	79
