Students	894
1	13 19 36 89
2	2 62 50 65
3	54 24 29 69
4	35 79 29 23
5	40 49 39 37
6	80 76 5 41
7	1 18 53 9
8	40 53 85 71
9	48 72 36 43
10	1 68 9 61
11	12 68 46 89
12	7 14 32 20
13	10 26 15 90
14	66 48 70 17
15	88 24 85 29
16	18 2 89 10
17	31 38 83 23
18	69 77 86 36
19	53 42 23 5
20	81 35 79 31
21	76 8 42 54
22	58 53 49 87
23	79 42 32 85
24	17 65 79 72
25	6 20 22 30
26	81 87 36 37
27	57 66 77 82
28	57 16 31 55
29	75 73 2 64
30	30 45 20 2
31	46 73 54 75
32	63 45 17 52
33	77 1 9 31
34	14 44 29 17
35	65 86 71 23
36	87 84 79 50
37	46 84 78 55
38	35 75 67 31
39	10 66 28 60
40	42 21 63 36
41	21 19 86 13
42	67 44 43 63
43	10 50 37 11
44	45 76 53 16
45	11 46 17 24
46	80 40 7 55
47	51 90 17 78
48	48 13 54 88
49	38 8 6 81
50	81 87 42 15
51	55 52 83 53
52	84 66 19 41
53	26 57 2 52
54	58 4 18 80
55	86 74 26 66
56	59 13 1 37
57	36 60 19 15
58	6 80 10 7
59	24 33 43 77
60	35 9 89 30
61	5 56 75 2
62	25 13 1 66
63	52 30 14 90
64	51 84 17 34
65	55 9 64 44
66	27 80 34 8
67	78 35 68 64
68	29 20 38 53
69	78 9 41 77
70	71 9 13 68
71	89 75 73 57
72	67 26 4 76
73	35 36 87 37
74	3 71 37 30
75	60 63 59 49
76	3 43 8 32
77	37 24 30 59
78	39 56 22 53
79	55 86 20 82
80	15 8 82 59
81	57 74 30 43
82	79 48 61 45
83	66 21 62 64
84	17 84 16 21
85	25 36 7 34
86	49 2 88 32
87	85 35 8 36
88	54 52 40 85
89	49 3 82 26
90	71 31 37 58
91	12 6 20 21
92	16 3 56 74
93	85 78 13 49
94	47 45 71 25
95	82 4 18 61
96	28 78 77 49
97	71 79 42 44
98	77 52 58 31
99	86 33 55 49
100	63 48 7 30
101	60 89 83 12
102	86 28 19 87
103	72 51 60 27
104	54 40 64 77
105	87 19 73 6
106	56 54 76 36
107	13 76 69 61
108	90 31 15 11
109	65 58 10 28
110	63 74 2 56
111	3 15 76 69
112	2 35 63 40
113	78 23 11 84
114	66 50 55 65
115	11 66 18 16
116	33 28 61 43
117	70 26 4 47
118	56 17 84 51
119	22 79 1 33
120	9 16 36 78
121	23 41 87 73
122	6 14 20 75
123	72 66 83 19
124	13 8 87 7
125	28 37 74 35
126	15 1 59 16
127	35 8 80 75
128	11 31 66 43
129	68 87 13 10
130	60 4 66 58
131	59 19 42 46
132	82 62 83 58
133	3 82 33 86
134	59 26 48 56
135	35 36 28 37
136	22 78 39 46
137	11 45 18 20
138	60 4 16 62
139	18 64 65 28
140	82 43 76 66
141	35 77 32 22
142	47 25 43 37
143	29 4 24 50
144	55 78 30 51
145	55 89 42 30
146	35 57 63 81
147	44 40 85 90
148	36 58 71 90
149	58 13 10 32
150	78 71 80 50
151	70 44 39 49
152	34 84 40 35
153	48 25 12 5
154	33 4 36 88
155	3 35 66 2
156	51 82 65 5
157	75 61 78 84
158	69 32 90 79
159	55 64 27 22
160	65 21 30 2
161	6 62 84 51
162	52 89 66 33
163	30 61 13 69
164	37 82 45 77
165	83 78 31 38
166	82 46 11 10
167	7 3 27 65
168	47 87 38 29
169	71 85 87 11
170	16 71 49 52
171	24 22 65 38
172	44 20 55 43
173	38 35 90 4
174	6 18 53 68
175	46 60 59 81
176	25 18 10 71
177	2 77 47 48
178	90 23 33 7
179	14 22 39 19
180	12 28 51 3
181	78 37 12 11
182	16 59 12 35
183	18 90 72 23
184	65 32 14 63
185	68 26 80 78
186	87 1 77 63
187	43 70 67 57
188	14 85 72 26
189	12 25 72 8
190	8 82 49 72
191	25 16 81 19
192	35 89 6 53
193	15 44 46 76
194	32 52 81 24
195	70 15 44 64
196	4 81 74 37
197	71 75 67 48
198	86 82 69 10
199	64 87 28 17
200	45 54 79 85
201	46 45 57 90
202	46 73 41 89
203	1 40 48 51
204	37 50 81 31
205	30 36 19 8
206	66 78 80 18
207	32 40 22 84
208	58 41 34 78
209	15 13 64 49
210	26 34 24 22
211	59 1 8 80
212	13 21 33 41
213	54 52 20 61
214	8 44 39 51
215	10 15 30 42
216	62 59 47 89
217	76 11 15 31
218	70 19 72 11
219	81 14 34 87
220	70 40 38 11
221	47 26 89 74
222	46 48 65 35
223	48 26 14 59
