Students	1190
1	20 37 1 9
2	23 33 34 3
3	23 25 5 7
4	47 48 12 3
5	47 48 14 44
6	44 46 16 40
7	49 38 24 45
8	32 8 9 29
9	25 48 10 21
10	26 8 30 18
11	21 30 17 47
12	44 29 49 1
13	4 48 18 19
14	7 18 35 34
15	46 15 23 3
16	41 26 27 40
17	26 25 4 48
18	35 40 15 6
19	32 7 43 8
20	18 27 33 47
21	34 14 36 31
22	39 17 8 41
23	23 19 7 43
24	27 40 24 25
25	50 16 28 9
26	1 43 14 46
27	31 1 22 3
28	34 16 1 5
29	11 40 34 46
30	50 8 39 46
31	7 41 34 32
32	10 25 23 26
33	32 34 9 27
34	45 6 36 35
35	24 43 14 40
36	20 48 34 36
37	28 4 37 14
38	11 1 40 8
39	5 11 18 39
40	36 13 16 4
41	6 8 24 16
42	24 31 13 43
43	25 27 18 22
44	10 34 14 35
45	20 50 5 25
46	19 8 17 31
47	18 47 11 5
48	29 16 1 49
49	18 2 26 17
50	12 27 47 50
51	5 30 34 25
52	19 14 26 45
53	40 1 3 7
54	16 35 42 25
55	12 32 31 14
56	15 26 21 19
57	23 2 29 33
58	33 19 49 11
59	44 33 35 9
60	34 17 44 40
61	42 26 35 15
62	30 14 38 45
63	20 35 41 21
64	41 25 48 6
65	19 41 18 50
66	16 36 47 1
67	6 40 4 18
68	29 49 45 36
69	29 22 25 12
70	38 10 28 4
71	42 15 5 39
72	40 35 43 32
73	22 37 26 42
74	22 30 9 6
75	40 36 22 37
76	30 19 27 13
77	11 38 41 30
78	16 42 13 45
79	50 38 48 44
80	5 19 15 20
81	25 43 11 4
82	23 33 17 20
83	22 10 31 39
84	22 7 38 44
85	43 26 13 17
86	18 19 21 11
87	15 6 30 20
88	20 26 48 22
89	36 5 8 4
90	15 41 32 22
91	23 14 48 3
92	31 47 48 38
93	21 46 43 39
94	13 40 33 28
95	15 36 4 22
96	9 33 6 12
97	47 23 4 30
98	30 27 25 19
99	5 3 29 37
100	36 21 33 22
101	27 17 34 2
102	22 20 27 49
103	45 28 18 36
104	23 7 35 12
105	19 22 44 29
106	9 17 37 22
107	28 41 25 24
108	37 2 42 30
109	11 6 20 18
110	6 30 4 26
111	44 13 46 37
112	11 37 47 1
113	41 43 29 14
114	2 12 15 7
115	47 12 16 41
116	25 41 23 24
117	47 22 37 20
118	23 46 5 25
119	49 39 30 2
120	3 34 43 42
121	35 47 44 21
122	21 49 16 14
123	32 16 23 38
124	33 16 40 31
125	1 12 43 26
126	44 24 33 1
127	28 3 13 18
128	33 42 6 4
129	9 10 38 25
130	22 5 15 11
131	7 42 17 45
132	43 16 14 19
133	32 48 24 50
134	47 7 11 46
135	22 33 42 44
136	11 16 43 36
137	3 13 46 23
138	48 43 47 6
139	18 39 19 17
140	36 49 10 47
141	34 10 7 22
142	12 34 13 10
143	20 40 30 47
144	7 39 47 48
145	11 34 8 6
146	30 45 8 24
147	23 41 49 26
148	27 26 41 23
149	7 6 21 13
150	9 25 5 16
151	17 26 24 23
152	4 5 17 35
153	42 38 49 33
154	38 35 28 33
155	33 37 20 4
156	16 48 7 11
157	3 16 28 35
158	7 25 13 10
159	14 6 46 10
160	21 44 47 29
161	47 44 34 5
162	9 18 30 48
163	49 28 13 47
164	35 32 29 37
165	45 49 44 16
166	28 26 36 45
167	33 13 16 36
168	10 48 15 33
169	22 6 11 19
170	38 45 15 32
171	47 20 26 37
172	20 4 49 8
173	11 37 48 22
174	16 12 3 40
175	17 22 32 42
176	5 37 43 16
177	27 28 6 19
178	7 47 6 35
179	10 36 2 37
180	33 12 35 37
181	42 23 2 14
182	28 2 34 35
183	35 27 36 46
184	13 20 24 12
185	24 32 27 12
186	13 43 6 42
187	14 10 42 33
188	19 43 36 4
189	36 26 20 7
190	38 33 50 37
191	40 8 31 38
192	15 47 46 29
193	13 50 30 41
194	42 45 35 38
195	26 40 31 36
196	17 3 1 50
197	28 25 1 10
198	16 1 39 25
199	32 2 42 22
200	35 21 36 26
201	3 7 50 15
202	1 47 16 30
203	47 19 39 16
204	10 12 28 1
205	2 46 26 20
206	22 32 25 20
207	30 22 43 33
208	24 8 44 12
209	18 46 24 17
210	33 4 6 36
211	26 6 11 10
212	16 26 37 7
213	11 40 2 4
214	30 42 8 13
215	27 37 40 12
216	44 29 42 18
217	9 11 1 10
218	21 19 39 35
219	6 17 50 34
220	42 46 22 41
221	25 23 12 2
222	25 49 30 32
223	46 48 8 23
224	33 24 25 50
225	3 31 38 1
226	29 20 42 27
227	32 47 29 27
228	15 6 42 40
229	46 18 10 35
230	7 21 2 34
231	8 12 14 23
232	35 3 5 42
233	13 34 24 11
234	16 18 44 20
235	11 43 2 3
236	14 16 38 12
237	26 10 12 34
238	38 32 4 14
239	48 29 41 50
240	28 29 3 10
241	33 45 18 10
242	37 12 43 4
243	13 48 46 47
244	37 27 33 40
245	38 21 29 2
246	34 50 10 26
247	22 4 11 32
248	23 45 18 38
249	32 47 49 44
250	49 43 35 38
251	17 5 15 21
252	50 48 38 34
253	10 13 21 28
254	5 9 38 31
255	28 36 3 4
256	29 4 22 32
257	10 41 25 2
258	49 24 20 22
259	23 42 21 30
260	30 43 34 6
261	25 30 10 3
262	32 5 17 34
263	31 23 35 9
264	44 21 43 26
265	4 30 44 19
266	28 13 18 41
267	50 28 1 45
268	1 2 42 8
269	50 44 27 17
270	44 15 29 39
271	4 2 6 22
272	49 18 21 11
273	32 7 11 37
274	46 25 20 22
275	45 44 38 11
276	32 23 22 43
277	29 33 49 24
278	9 15 49 41
279	32 45 29 3
280	36 16 39 21
281	24 42 40 34
282	8 28 4 45
283	48 46 20 44
284	21 22 49 3
285	47 39 15 13
286	39 14 37 1
287	41 12 40 6
288	31 18 21 37
289	50 9 13 3
290	18 1 27 30
291	4 27 5 12
292	41 45 33 14
293	49 21 36 39
294	31 29 22 14
295	3 23 43 27
296	6 34 9 1
297	24 2 34 7
298	47 37 6 39
299	32 38 35 4
300	8 42 33 17
301	2 24 41 17
302	49 18 34 20
303	45 44 19 35
304	28 12 48 33
305	2 6 29 25
306	38 50 25 17
