Students	581
1	17 66 41
2	86 21 74
3	80 29 21
4	6 69 3
5	34 41 60
6	74 30 71
7	43 47 27
8	70 60 16
9	53 32 42
10	21 84 57
11	77 67 71
12	19 65 57
13	4 1 9
14	82 50 69
15	59 46 75
16	7 17 79
17	82 52 64
18	46 77 74
19	67 76 68
20	82 86 34
21	20 47 41
22	84 21 70
23	47 60 14
24	46 30 19
25	85 72 19
26	25 52 24
27	65 49 3
28	18 83 14
29	41 77 83
30	25 59 27
31	84 46 70
32	26 34 40
33	72 63 69
34	1 31 60
35	39 19 48
36	69 22 15
37	63 28 61
38	43 44 55
39	5 31 36
40	78 24 80
41	33 29 58
42	82 8 76
43	11 62 40
44	26 4 35
45	50 18 26
46	24 18 75
47	76 8 28
48	46 19 66
49	66 30 57
50	81 69 55
51	5 4 33
52	67 78 39
53	25 67 8
54	85 86 83
55	39 62 78
56	82 23 33
57	12 64 60
58	77 46 72
59	29 75 14
60	16 34 24
61	74 34 25
62	19 52 69
63	43 74 61
64	26 78 56
65	33 39 6
66	6 50 3
67	51 31 76
68	11 6 19
69	34 79 23
70	80 25 34
71	85 49 65
72	64 74 18
73	62 27 25
74	10 55 70
75	34 35 85
76	52 38 42
77	5 55 8
78	30 27 48
79	61 59 67
80	41 86 37
81	47 62 68
82	35 59 86
83	52 61 4
84	3 60 30
85	6 86 85
86	29 14 27
87	5 11 38
88	38 78 69
89	76 68 78
90	42 31 63
91	48 47 9
92	83 65 64
93	8 64 76
94	21 64 81
95	84 73 4
96	51 77 2
97	25 65 54
98	6 38 52
99	59 55 85
100	12 81 22
101	12 24 38
102	22 21 65
103	34 70 27
104	70 19 75
105	9 5 56
106	61 74 8
107	30 22 78
108	61 29 40
109	61 79 72
110	78 75 7
111	65 80 1
112	76 50 27
113	42 62 36
114	63 51 37
115	42 58 3
116	28 32 15
117	23 59 81
118	31 65 21
119	28 9 7
120	39 37 4
121	15 4 23
122	22 1 18
123	8 40 32
124	56 58 63
125	53 4 64
126	47 67 19
127	32 45 83
128	34 61 54
129	83 21 67
130	23 17 82
131	82 83 6
132	16 21 71
133	17 21 74
134	42 80 61
135	70 39 26
136	11 78 12
137	13 69 74
138	17 2 62
139	56 73 81
140	73 52 32
141	70 66 79
142	49 2 28
143	4 2 80
144	34 16 33
145	14 39 51
146	68 84 51
147	65 1 5
148	21 15 46
149	66 42 37
150	5 58 53
151	20 76 10
152	37 44 85
153	34 66 80
154	30 24 55
155	21 4 54
156	13 74 9
157	76 25 22
158	48 42 49
159	18 75 11
160	14 17 76
161	13 68 45
162	84 23 31
163	43 82 16
164	29 57 62
165	49 51 61
166	38 63 67
167	40 20 45
168	7 33 28
169	52 61 84
170	30 52 3
171	15 41 28
172	55 60 1
173	18 22 53
174	75 84 3
175	11 27 1
176	1 2 52
177	40 78 48
178	4 27 11
179	34 9 67
180	43 18 3
181	14 76 51
182	3 40 65
183	83 50 8
184	17 77 69
185	81 7 24
186	29 8 16
187	73 54 86
188	22 37 50
189	57 41 73
190	53 21 77
191	12 28 32
192	86 31 75
193	57 14 10
194	25 80 42
195	86 60 18
196	33 19 34
197	44 64 34
198	76 39 37
199	40 7 52
200	18 70 67
201	16 6 79
202	22 83 19
203	13 80 12
204	80 41 2
205	71 22 45
206	9 67 16
207	64 56 59
208	83 66 19
209	2 68 42
210	58 5 9
211	11 73 7
212	64 46 70
213	62 2 78
214	43 22 8
215	25 26 14
216	18 85 79
217	74 38 73
218	26 27 25
219	84 26 74
