Class Times	59
Rooms	71
1	820
2	854
3	874
4	938
5	349
6	156
7	353
8	232
9	717
10	40
11	693
12	248
13	106
14	123
15	405
16	804
17	767
18	33
19	743
20	970
21	132
22	588
23	742
24	385
25	872
26	217
27	650
28	485
29	119
30	254
31	690
32	653
33	388
34	903
35	434
36	372
37	827
38	599
39	345
40	383
41	658
42	21
43	604
44	706
45	876
46	317
47	14
48	100
49	722
50	802
51	981
52	466
53	637
54	426
55	759
56	522
57	144
58	730
59	986
60	39
61	563
62	999
63	562
64	794
65	147
66	63
67	850
68	513
69	245
70	374
71	283
Classes	80
Teachers	52
1	18
2	32
3	50
4	27
5	35
6	26
7	44
8	49
9	13
10	14
11	7
12	44
13	13
14	40
15	42
16	35
17	38
18	32
19	26
20	30
21	50
22	12
23	23
24	48
25	29
26	52
27	17
28	17
29	22
30	14
31	37
32	38
33	5
34	33
35	2
36	9
37	8
38	2
39	6
40	3
41	10
42	37
43	4
44	9
45	27
46	15
47	47
48	6
49	18
50	8
51	25
52	51
53	43
54	43
55	10
56	15
57	52
58	36
59	47
60	4
61	16
62	7
63	51
64	30
65	49
66	45
67	41
68	46
69	21
70	19
71	34
72	3
73	5
74	29
75	42
76	21
77	34
78	23
79	11
80	40
