Students	633
1	58 36 49
2	2 57 17
3	10 20 64
4	30 52 46
5	47 43 2
6	2 44 11
7	41 38 33
8	46 60 3
9	57 16 38
10	34 24 10
11	18 11 19
12	38 13 36
13	10 58 19
14	19 39 3
15	5 2 47
16	38 11 63
17	57 54 46
18	41 46 61
19	52 53 41
20	15 44 45
21	39 3 41
22	41 34 1
23	38 37 41
24	16 1 35
25	39 1 60
26	44 48 34
27	8 58 55
28	45 39 61
29	15 26 6
30	20 24 27
31	32 15 58
32	49 20 31
33	34 30 26
34	59 34 35
35	28 24 48
36	57 36 6
37	21 19 13
38	19 28 50
39	44 8 26
40	41 39 1
41	59 46 26
42	27 4 53
43	63 13 7
44	40 48 50
45	4 35 13
46	43 56 19
47	28 40 9
48	64 63 12
49	40 14 55
50	33 50 21
51	14 33 32
52	16 25 2
53	30 61 41
54	47 51 19
55	31 37 51
56	10 46 50
57	30 2 24
58	2 51 63
59	50 10 34
60	63 6 3
61	9 20 61
62	10 61 42
63	6 62 14
64	48 62 29
65	22 18 25
66	58 42 8
67	58 34 38
68	40 34 61
69	2 45 61
70	62 46 5
71	23 34 11
72	27 31 46
73	28 61 21
74	14 3 2
75	36 6 61
76	7 42 3
77	20 4 22
78	29 16 62
79	46 16 11
80	35 38 46
81	16 47 22
82	35 59 57
83	20 64 59
84	22 23 53
85	40 13 20
86	16 27 58
87	50 6 27
88	49 15 57
89	26 36 1
90	31 61 19
91	33 14 47
92	56 41 22
93	43 9 61
94	18 29 43
95	62 38 41
96	6 4 10
97	1 17 20
98	55 7 47
99	6 60 57
100	7 11 14
101	17 43 48
102	5 56 28
103	16 57 44
104	59 62 52
105	39 41 28
106	16 18 23
107	37 52 28
108	46 40 12
109	54 12 4
110	28 2 59
111	17 33 24
112	30 36 16
113	24 28 37
114	7 35 59
115	25 18 39
116	36 9 58
117	50 19 29
118	28 50 52
119	2 58 1
120	16 1 49
121	30 44 50
122	18 6 8
123	17 46 50
124	23 30 27
125	15 7 32
126	49 54 22
127	48 4 12
128	59 26 8
129	52 29 57
130	36 51 6
131	52 2 58
132	57 43 11
133	46 32 1
134	12 60 16
135	63 46 53
136	39 24 58
137	25 43 41
138	46 59 14
139	31 5 3
140	48 52 9
141	29 13 14
142	21 7 64
143	46 26 32
144	44 27 41
145	18 60 47
146	61 19 10
147	32 52 26
148	51 22 60
149	48 39 42
150	31 57 35
151	24 22 18
152	44 2 28
153	14 5 52
154	7 25 48
155	57 39 55
156	13 57 11
157	26 34 5
158	56 37 62
159	19 13 12
160	31 25 35
161	25 30 8
162	46 20 47
163	11 7 39
164	2 52 53
165	4 42 40
166	26 56 62
167	36 60 54
168	57 60 22
169	63 59 25
170	33 4 20
171	3 35 53
172	29 25 34
173	42 20 4
174	42 13 49
175	38 39 30
176	56 13 47
177	22 34 57
178	46 51 8
179	60 43 32
180	45 10 28
181	50 41 55
182	61 39 34
183	57 25 44
184	47 53 23
185	7 28 9
186	34 41 35
187	2 15 39
188	35 17 12
189	55 31 13
190	32 63 59
191	7 43 45
