Class Times	59
Rooms	57
1	876
2	967
3	39
4	320
5	129
6	606
7	656
8	137
9	395
10	849
11	70
12	37
13	456
14	821
15	490
16	335
17	270
18	834
19	682
20	266
21	804
22	192
23	983
24	764
25	175
26	321
27	574
28	140
29	687
30	348
31	148
32	124
33	930
34	720
35	815
36	399
37	826
38	107
39	257
40	16
41	900
42	858
43	482
44	314
45	624
46	883
47	716
48	711
49	181
50	179
51	664
52	469
53	491
54	746
55	705
56	361
57	750
Classes	62
Teachers	58
1	45
2	46
3	27
4	21
5	38
6	10
7	40
8	43
9	57
10	34
11	4
12	38
13	57
14	24
15	9
16	6
17	12
18	22
19	49
20	5
21	24
22	48
23	23
24	27
25	56
26	42
27	52
28	25
29	49
30	48
31	17
32	50
33	14
34	32
35	36
36	21
37	2
38	45
39	41
40	4
41	47
42	2
43	15
44	5
45	34
46	1
47	33
48	31
49	41
50	39
51	29
52	51
53	52
54	53
55	46
56	12
57	40
58	10
59	36
60	29
61	22
62	28
