Class Times	14
Rooms	57
1	937
2	919
3	812
4	686
5	956
6	233
7	119
8	482
9	710
10	141
11	764
12	79
13	425
14	606
15	520
16	836
17	934
18	828
19	31
20	145
21	262
22	108
23	149
24	992
25	504
26	422
27	221
28	27
29	256
30	10
31	785
32	550
33	461
34	806
35	788
36	74
37	316
38	291
39	487
40	824
41	424
42	160
43	872
44	397
45	447
46	993
47	109
48	752
49	820
50	513
51	628
52	346
53	632
54	153
55	776
56	235
57	98
Classes	98
Teachers	96
1	26
2	76
3	78
4	84
5	88
6	67
7	1
8	88
9	15
10	91
11	12
12	65
13	8
14	48
15	3
16	96
17	39
18	15
19	23
20	37
21	74
22	67
23	86
24	86
25	32
26	71
27	16
28	52
29	25
30	49
31	38
32	22
33	54
34	52
35	34
36	37
37	44
38	6
39	40
40	84
41	75
42	19
43	2
44	25
45	10
46	11
47	10
48	20
49	2
50	34
51	6
52	36
53	89
54	63
55	93
56	70
57	21
58	18
59	93
60	45
61	82
62	24
63	95
64	85
65	96
66	24
67	26
68	58
69	58
70	45
71	68
72	76
73	60
74	73
75	51
76	94
77	72
78	44
79	19
80	11
81	46
82	65
83	62
84	77
85	23
86	3
87	69
88	35
89	43
90	80
91	8
92	30
93	16
94	90
95	31
96	38
97	81
98	46
