Students	1177
1	91 29 22
2	38 61 25
3	58 4 87
4	45 24 42
5	63 89 11
6	26 84 86
7	92 9 47
8	71 55 25
9	62 71 73
10	82 10 49
11	63 43 40
12	29 38 1
13	83 72 23
14	68 37 16
15	12 61 82
16	88 73 21
17	82 83 35
18	15 20 71
19	62 57 52
20	16 10 85
21	92 57 44
22	79 30 56
23	28 80 25
24	22 19 17
25	81 25 1
26	1 55 72
27	30 76 29
28	24 82 66
29	77 85 62
30	51 20 7
31	36 18 32
32	80 82 47
33	70 71 67
34	23 36 71
35	73 14 24
36	81 40 27
37	63 30 80
38	18 92 80
39	77 6 60
40	90 24 65
41	61 31 94
42	69 28 6
43	66 57 52
44	51 44 94
45	21 52 32
46	42 66 86
47	7 33 6
48	45 42 81
49	17 29 14
50	93 84 33
51	65 26 88
52	82 5 70
53	83 71 84
54	32 2 70
55	41 54 11
56	37 6 67
57	94 77 53
58	39 47 83
59	53 93 8
60	25 5 10
61	76 13 79
62	85 56 61
63	30 66 16
64	57 91 78
65	52 87 42
66	13 53 7
67	76 30 63
68	77 39 26
69	60 16 14
70	93 30 58
71	64 62 69
72	34 42 50
73	86 58 92
74	78 93 60
75	41 31 79
76	19 38 2
77	25 81 54
78	48 16 69
79	9 6 10
80	15 1 50
81	34 13 28
82	77 78 49
83	33 9 58
84	33 46 25
85	90 42 63
86	24 91 83
87	16 3 8
88	10 86 63
89	57 54 29
90	89 91 33
91	79 61 6
92	11 54 12
93	72 53 90
94	31 41 75
95	2 42 5
96	18 74 46
97	12 28 71
98	10 15 66
99	16 80 67
100	47 25 37
101	15 40 48
102	43 2 47
103	22 50 94
104	81 49 33
105	87 47 14
106	36 41 62
107	84 56 15
108	25 21 91
109	88 74 48
110	41 29 54
111	33 40 26
112	10 91 81
113	10 90 82
114	59 12 77
115	84 31 27
116	8 91 88
117	6 36 23
118	69 88 87
119	93 44 26
120	74 6 91
121	91 59 35
122	36 88 46
123	88 72 42
124	23 48 69
125	41 85 87
126	45 21 11
127	29 65 89
128	58 50 41
129	18 43 8
130	43 60 32
131	58 21 82
132	73 54 11
133	46 43 22
134	53 69 46
135	60 33 39
136	25 83 16
137	71 66 4
138	48 74 56
139	51 31 39
140	83 85 64
141	46 37 55
142	88 87 89
143	70 83 40
144	52 76 42
145	37 3 50
146	83 33 13
147	32 13 34
148	58 57 30
149	68 9 77
150	54 82 77
151	86 17 42
152	59 39 27
153	28 89 10
154	29 9 43
155	17 23 75
156	34 40 19
157	39 21 27
158	39 35 82
159	66 38 92
160	71 7 45
161	37 61 83
162	70 73 17
163	24 77 32
164	36 24 71
165	80 84 87
166	91 52 38
167	57 17 7
168	43 73 88
169	17 65 42
170	72 39 55
171	70 51 69
172	54 19 32
173	84 65 14
174	78 14 85
175	16 94 30
176	34 21 89
177	86 89 80
178	35 25 27
179	87 66 15
180	80 9 73
181	45 81 3
182	12 93 59
183	4 28 94
184	85 72 78
185	80 12 87
186	40 79 69
187	48 73 32
188	89 6 21
189	43 70 68
190	44 94 6
191	6 5 18
192	70 45 65
193	52 86 71
194	12 2 68
195	46 16 56
196	62 1 79
197	79 46 59
198	28 70 93
199	22 56 78
200	40 81 3
201	76 13 51
202	19 1 70
203	82 47 69
204	54 39 10
205	19 87 40
206	66 67 23
207	76 73 14
208	87 47 25
209	20 59 55
210	10 83 88
211	77 68 59
212	66 6 11
213	35 90 73
214	81 57 91
215	86 56 6
216	66 61 72
217	64 77 21
218	69 21 66
219	42 51 47
220	64 42 71
221	7 81 74
222	41 29 70
223	74 90 73
224	10 58 73
225	8 38 40
226	6 62 49
227	60 48 81
228	65 16 62
229	39 5 64
230	6 84 37
231	93 18 70
232	16 73 17
233	75 29 93
234	38 42 87
235	68 89 93
236	87 45 74
237	74 28 80
238	90 28 31
239	33 41 9
240	79 25 23
241	73 39 50
242	63 17 85
243	61 52 50
244	31 40 81
245	49 1 88
246	55 32 48
247	90 3 14
248	13 78 35
249	75 44 94
250	62 45 15
251	83 78 30
