Students	1154
1	17 10 14 49 13
2	9 10 17 49 31
3	40 36 55 14 49
4	57 47 40 26 6
5	15 27 8 58 13
6	27 1 43 56 24
7	15 28 14 43 24
8	16 7 18 47 23
9	11 53 23 54 40
10	58 9 10 43 27
11	19 57 16 25 41
12	6 10 34 9 13
13	36 43 28 39 15
14	43 23 28 54 48
15	33 53 58 48 3
16	54 3 38 2 58
17	20 4 21 54 37
18	28 51 38 40 9
19	50 2 57 26 46
20	24 23 31 18 52
21	32 18 9 40 39
22	45 29 38 18 17
23	14 48 18 12 36
24	1 31 46 19 26
25	27 53 56 9 6
26	55 9 52 36 4
27	36 37 7 21 41
28	25 14 57 43 35
29	13 45 57 7 8
30	33 55 4 7 57
31	58 36 39 51 23
32	30 6 55 25 15
33	22 35 48 46 50
34	46 41 11 52 55
35	29 46 34 8 30
36	33 10 17 25 54
37	2 29 3 12 32
38	15 36 58 31 5
39	15 23 41 39 53
40	58 3 18 21 43
41	15 26 43 54 31
42	5 12 39 32 30
43	55 54 31 12 22
44	38 4 46 39 30
45	42 39 43 13 48
46	19 36 52 51 17
47	25 22 3 37 46
48	4 32 49 38 57
49	33 49 35 16 4
50	56 42 40 35 13
51	27 52 45 12 21
52	51 12 36 52 49
53	17 9 19 35 33
54	37 24 21 5 31
55	5 37 10 52 47
56	56 39 1 33 4
57	45 46 7 17 6
58	31 42 54 18 21
59	47 36 20 54 26
60	10 39 9 50 56
61	37 22 32 50 12
62	42 36 52 2 35
63	40 31 32 57 14
64	19 52 51 31 38
65	14 39 17 40 36
66	34 20 55 47 29
67	43 36 54 5 48
68	4 14 8 7 11
69	40 21 32 34 7
70	4 7 17 11 37
71	19 47 5 26 34
72	45 58 49 20 1
73	45 55 26 20 46
74	46 16 41 47 30
75	40 39 26 55 6
76	5 30 38 51 11
77	12 16 39 15 37
78	45 20 17 26 28
79	32 38 30 8 42
80	43 7 41 47 23
81	19 14 9 2 43
82	52 24 41 58 30
83	36 39 37 22 11
84	4 16 22 31 51
85	2 33 54 14 11
86	9 52 57 11 48
87	49 6 47 11 55
88	5 23 27 54 53
89	23 38 16 12 52
90	22 16 9 7 5
91	56 44 7 39 20
92	43 27 23 39 16
93	36 48 47 30 43
94	18 52 34 48 13
95	33 16 17 20 9
96	45 17 48 57 33
97	24 15 18 46 2
98	45 48 34 52 33
99	58 14 35 47 32
100	25 7 15 11 55
101	45 46 6 7 43
102	11 2 18 23 34
103	35 30 13 40 45
104	26 27 46 28 16
105	30 33 17 2 10
106	27 54 46 37 9
107	40 58 10 19 27
108	55 12 43 58 21
109	32 30 3 18 17
110	30 57 28 25 54
111	37 55 36 6 30
112	10 20 27 18 37
113	45 48 44 30 20
114	33 39 41 22 31
115	11 53 39 57 36
116	53 34 8 40 3
117	45 26 25 43 53
118	25 8 19 43 30
119	45 32 27 13 43
120	26 52 6 29 55
121	55 50 23 42 4
122	2 11 24 32 34
123	41 26 36 50 14
124	25 41 7 39 3
125	43 56 22 1 55
126	41 46 16 10 9
127	40 25 2 8 53
128	33 12 16 47 32
129	49 11 25 53 56
130	12 52 39 4 9
131	15 48 27 40 35
132	57 55 7 15 20
133	1 49 15 16 33
134	56 50 33 35 6
135	22 17 44 57 14
136	14 26 6 21 33
137	14 53 5 18 27
138	16 9 39 42 17
139	34 20 3 55 56
140	21 22 43 24 48
141	46 2 23 31 1
142	52 19 58 34 39
143	6 32 56 7 1
144	55 33 19 54 21
145	35 22 2 30 50
146	37 6 34 55 16
147	25 16 31 46 56
148	27 1 39 12 36
149	11 36 28 14 38
150	49 53 40 32 33
151	22 5 46 56 31
152	50 25 45 52 29
153	44 48 56 13 46
154	10 46 52 1 58
155	31 55 21 48 18
156	52 42 35 1 21
157	52 48 7 41 58
158	27 32 43 13 23
159	3 48 27 46 54
160	14 53 7 55 16
161	15 10 7 17 35
162	17 24 22 58 8
163	35 52 32 46 25
164	30 26 23 39 58
165	55 48 43 7 54
166	47 24 9 36 51
167	3 23 48 22 28
168	47 33 36 11 58
169	29 35 16 22 44
170	49 37 6 26 41
171	11 12 48 53 25
172	17 57 32 15 20
173	17 46 31 22 2
174	46 15 33 18 43
175	29 38 22 17 57
176	26 19 56 34 13
177	38 2 34 33 57
178	34 40 15 8 10
179	9 16 31 49 19
180	47 31 41 33 55
181	53 10 13 39 49
182	53 52 56 38 23
183	34 52 57 27 4
184	34 42 24 9 26
185	6 34 4 22 29
