Class Times	20
Rooms	52
1	301
2	612
3	806
4	475
5	945
6	334
7	366
8	264
9	172
10	550
11	818
12	550
13	13
14	217
15	399
16	52
17	416
18	738
19	436
20	909
21	913
22	214
23	961
24	920
25	544
26	393
27	18
28	247
29	371
30	685
31	495
32	531
33	189
34	922
35	129
36	430
37	104
38	172
39	937
40	156
41	786
42	112
43	597
44	834
45	899
46	823
47	301
48	85
49	668
50	539
51	510
52	29
Classes	84
Teachers	73
1	5
2	72
3	34
4	70
5	37
6	34
7	69
8	58
9	32
10	70
11	12
12	25
13	45
14	64
15	21
16	41
17	52
18	7
19	53
20	59
21	4
22	71
23	61
24	54
25	32
26	14
27	19
28	16
29	28
30	17
31	48
32	50
33	64
34	26
35	14
36	29
37	38
38	61
39	7
40	66
41	31
42	23
43	47
44	11
45	69
46	42
47	28
48	52
49	23
50	3
51	27
52	24
53	21
54	58
55	5
56	30
57	2
58	9
59	18
60	16
61	51
62	29
63	51
64	65
65	54
66	41
67	59
68	8
69	39
70	57
71	66
72	17
73	43
74	55
75	62
76	30
77	9
78	3
79	38
80	25
81	15
82	68
83	44
84	24
