Class Times	47
Rooms	81
1	782
2	361
3	956
4	332
5	514
6	754
7	710
8	719
9	29
10	211
11	433
12	316
13	570
14	446
15	353
16	443
17	355
18	230
19	69
20	710
21	151
22	727
23	53
24	788
25	578
26	903
27	379
28	751
29	58
30	43
31	161
32	835
33	498
34	490
35	661
36	772
37	298
38	15
39	478
40	529
41	801
42	245
43	356
44	267
45	557
46	366
47	336
48	57
49	829
50	587
51	854
52	827
53	578
54	313
55	532
56	701
57	252
58	60
59	622
60	38
61	690
62	234
63	623
64	278
65	790
66	762
67	882
68	725
69	818
70	628
71	829
72	874
73	576
74	147
75	817
76	825
77	300
78	362
79	934
80	955
81	351
Classes	68
Teachers	71
1	65
2	59
3	12
4	52
5	70
6	46
7	18
8	21
9	65
10	18
11	30
12	1
13	46
14	17
15	47
16	21
17	14
18	64
19	15
20	23
21	64
22	59
23	29
24	36
25	35
26	57
27	26
28	29
29	61
30	61
31	25
32	66
33	45
34	17
35	28
36	66
37	48
38	42
39	22
40	4
41	8
42	22
43	49
44	28
45	67
46	23
47	54
48	68
49	52
50	32
51	25
52	31
53	27
54	67
55	2
56	45
57	49
58	7
59	47
60	10
61	5
62	5
63	11
64	30
65	15
66	35
67	9
68	39
