Students	788
1	37 96 10 79
2	70 23 74 81
3	20 22 88 5
4	61 19 88 8
5	58 47 80 52
6	83 85 73 34
7	95 84 83 56
8	6 35 79 11
9	95 29 20 52
10	77 65 18 24
11	12 53 34 23
12	83 75 48 16
13	39 18 66 61
14	54 31 74 70
15	80 26 13 39
16	71 52 23 26
17	49 72 48 24
18	8 5 94 55
19	25 90 86 88
20	51 16 57 92
21	10 6 14 17
22	26 77 4 34
23	20 80 21 58
24	22 50 11 24
25	91 34 57 84
26	28 78 85 35
27	26 79 24 70
28	72 75 25 36
29	25 23 95 77
30	47 19 76 61
31	54 8 53 86
32	68 50 79 65
33	46 16 30 20
34	17 96 80 21
35	60 7 29 13
36	92 93 63 7
37	74 80 96 65
38	14 51 86 1
39	43 96 34 1
40	49 53 51 61
41	67 9 64 38
42	60 2 56 4
43	52 50 14 30
44	33 30 2 64
45	96 43 30 76
46	81 83 65 98
47	85 78 19 59
48	18 92 21 98
49	26 7 86 74
50	82 35 34 53
51	60 17 95 21
52	71 43 35 30
53	59 10 67 34
54	87 34 58 6
55	61 96 55 19
56	40 55 93 1
57	26 96 54 94
58	65 46 14 11
59	98 13 17 16
60	57 64 55 40
61	31 57 20 74
62	18 50 64 23
63	29 77 98 84
64	13 20 50 66
65	43 73 94 78
66	59 46 68 24
67	1 98 32 28
68	13 92 45 81
69	95 20 69 93
70	90 39 98 80
71	81 59 7 16
72	20 49 11 44
73	1 87 8 39
74	87 26 97 39
75	18 38 69 10
76	46 3 53 93
77	10 20 33 88
78	16 55 95 15
79	16 20 57 45
80	26 82 43 87
81	24 54 94 44
82	65 62 2 61
83	51 46 78 22
84	85 11 1 80
85	73 69 1 39
86	25 88 76 39
87	11 49 79 59
88	17 10 62 40
89	60 4 46 38
90	90 83 68 58
91	91 89 64 31
92	56 78 67 86
93	71 12 81 46
94	1 55 49 84
95	96 41 40 15
96	82 46 25 67
97	45 97 21 77
98	81 50 13 16
99	20 44 82 81
100	2 98 87 10
101	51 94 66 4
102	84 8 46 50
103	68 18 56 39
104	93 79 60 85
105	79 49 44 38
106	10 65 86 18
107	20 59 78 58
108	53 35 22 8
109	23 6 69 80
110	39 48 80 61
111	59 70 25 92
112	52 16 75 47
113	76 34 86 23
114	49 78 74 77
115	40 44 97 37
116	21 36 58 9
117	78 19 60 63
118	70 34 85 52
119	69 54 7 56
120	72 73 54 4
121	9 4 2 45
122	97 88 55 23
123	56 87 33 39
124	31 51 75 48
125	40 45 31 4
126	64 10 71 54
127	40 34 83 14
128	38 69 78 77
129	93 76 81 40
130	64 50 8 53
131	59 44 98 4
132	91 87 59 15
133	22 36 26 70
134	88 86 72 50
135	12 53 59 22
136	37 50 74 31
137	50 12 1 64
138	23 72 92 20
139	12 97 37 26
140	20 97 90 42
141	27 48 28 2
142	8 75 33 72
143	94 59 79 70
144	50 23 27 46
145	45 8 57 37
146	62 93 53 46
147	41 89 85 87
148	9 50 5 68
149	88 16 85 54
150	80 31 28 93
151	75 49 9 20
152	28 8 19 79
153	79 5 3 8
154	69 49 17 92
155	94 21 78 77
156	75 76 8 16
157	61 12 90 51
158	41 76 77 85
159	18 17 59 31
160	42 56 72 68
161	57 30 53 1
162	71 39 11 34
163	44 10 20 57
164	96 51 65 64
165	77 73 90 98
166	81 53 94 33
167	50 44 28 55
168	4 27 96 67
169	71 26 61 83
170	64 85 2 86
171	19 82 76 44
172	22 35 70 58
173	82 93 40 8
174	10 37 61 71
175	87 59 5 2
176	71 68 17 88
177	79 15 57 94
178	89 4 25 80
179	33 57 14 37
180	34 71 2 44
181	47 76 94 66
182	54 17 34 37
183	79 23 51 31
184	36 56 58 45
185	62 46 91 90
186	77 80 18 64
187	58 25 81 52
188	15 20 35 41
189	29 38 37 83
190	21 81 29 82
191	25 53 85 3
192	83 67 64 77
193	41 52 47 40
194	1 7 14 23
195	2 82 38 47
196	47 90 32 72
197	31 57 9 1
198	59 70 4 6
199	24 86 74 39
200	9 57 60 15
201	80 79 16 65
202	27 40 38 22
203	7 72 51 31
204	98 37 50 18
205	16 87 92 7
206	45 40 31 69
207	2 66 68 58
208	73 70 40 89
209	34 16 35 51
210	6 63 38 42
211	68 49 19 59
212	60 8 14 28
213	34 15 68 54
214	22 28 81 49
215	50 11 67 60
216	75 66 74 44
217	11 55 33 56
218	7 33 40 37
219	20 67 4 60
220	15 98 54 72
221	45 91 56 5
222	54 28 21 27
223	76 79 86 74
224	1 52 32 29
225	32 73 35 89
226	35 88 55 86
227	81 43 3 26
228	39 77 74 9
229	72 65 66 28
230	52 55 93 20
231	50 47 88 1
232	21 13 39 52
233	64 8 3 70
234	31 87 95 12
235	70 33 4 3
236	62 35 75 13
237	62 28 88 42
238	21 46 31 89
239	6 91 33 71
240	78 89 40 8
241	64 92 46 38
242	36 87 42 85
243	76 74 80 50
244	37 7 4 29
245	85 51 84 14
246	87 49 39 80
247	64 13 74 17
248	13 68 97 54
249	93 11 60 67
250	48 51 18 9
251	71 65 72 14
252	78 24 67 83
253	36 54 28 86
254	65 50 25 28
255	6 64 84 47
256	69 8 83 82
257	67 85 29 20
258	37 12 19 75
259	11 87 1 39
260	20 46 65 21
261	75 53 41 78
262	75 88 90 2
263	44 3 29 34
264	59 66 9 25
265	56 98 58 57
266	46 47 4 60
267	66 65 20 22
268	4 90 92 70
269	38 88 6 15
270	16 69 33 75
271	60 53 11 94
272	97 56 43 20
273	47 86 55 20
274	25 3 56 10
275	97 93 82 12
276	31 45 74 79
277	37 61 71 85
278	22 33 58 25
279	35 39 76 78
280	25 50 82 12
281	20 14 75 54
282	57 70 38 20
283	85 59 4 75
284	15 21 48 32
285	10 11 85 67
286	32 31 50 46
287	98 63 21 73
288	72 16 93 97
289	18 95 39 35
290	13 79 66 47
291	59 40 62 68
292	25 10 86 56
293	19 83 54 48
294	60 14 72 43
295	24 19 36 12
296	10 84 8 52
297	98 89 51 46
298	52 23 13 2
299	75 26 88 63
300	67 30 2 40
301	11 81 1 23
302	84 19 40 36
303	53 66 93 25
304	92 93 68 63
305	39 40 26 96
306	11 87 41 51
307	43 75 70 97
308	4 46 6 52
309	79 62 17 23
310	30 70 63 47
311	38 19 21 72
312	46 48 8 39
313	9 86 1 45
314	46 22 32 61
315	32 12 36 84
316	58 50 74 80
317	88 84 73 47
318	78 73 4 63
319	98 33 24 1
320	95 88 74 28
321	86 92 50 74
322	85 89 46 95
323	47 33 62 35
324	11 53 1 88
325	52 77 30 67
326	40 85 50 11
327	42 89 12 13
328	13 76 63 54
329	75 27 54 12
330	63 8 5 75
331	78 92 3 44
332	80 33 65 6
333	60 61 63 9
334	92 90 87 75
335	2 77 13 44
336	76 75 33 25
337	46 77 1 4
338	1 71 61 49
339	23 50 53 67
340	5 33 56 87
341	39 37 49 75
342	92 33 45 17
343	78 36 82 6
344	18 48 98 72
345	13 73 1 17
346	52 27 30 8
347	22 51 18 67
348	77 12 64 28
349	65 28 48 63
350	72 3 51 65
351	28 91 15 31
352	3 36 32 84
353	67 94 86 55
354	4 29 20 87
355	59 44 42 58
356	70 13 12 23
357	50 67 39 23
358	95 46 20 84
359	98 74 89 97
360	48 70 24 21
361	11 5 29 88
362	28 23 91 98
363	9 38 11 42
364	17 26 81 19
365	60 7 34 38
366	11 68 81 27
367	48 66 45 4
368	19 91 86 72
369	59 19 16 25
370	98 77 95 39
371	90 21 6 1
372	10 65 42 85
373	95 38 78 46
374	11 5 41 15
375	2 13 82 57
376	2 81 27 77
377	10 96 42 25
378	2 58 50 74
379	21 30 91 67
380	11 33 61 22
381	38 19 53 80
382	89 34 52 26
383	7 65 39 37
384	85 62 78 15
385	14 88 65 46
386	39 84 36 57
387	42 77 32 22
388	91 42 65 38
389	60 17 21 23
390	38 37 46 18
391	34 11 6 91
392	9 76 84 66
393	53 42 8 70
394	14 40 42 77
395	56 65 22 82
396	10 43 53 12
397	63 9 57 33
398	29 36 76 19
399	30 53 71 25
400	21 59 91 49
401	49 54 36 91
402	42 23 97 52
403	44 74 87 20
404	78 45 81 19
405	31 82 41 55
406	40 24 56 6
407	29 33 58 18
408	16 32 6 63
409	53 40 23 88
410	2 85 73 34
411	28 70 85 74
412	97 12 49 56
413	10 75 74 62
414	28 65 92 39
415	41 80 53 23
416	32 54 3 35
417	98 96 64 73
418	49 81 20 98
419	27 53 75 79
420	94 28 68 43
421	28 22 13 59
422	6 43 33 56
423	84 36 50 65
424	52 82 77 44
425	89 96 20 19
426	52 69 19 98
427	69 19 39 20
428	89 8 79 53
429	78 50 23 97
430	43 85 49 48
431	95 47 29 46
432	68 35 20 7
433	62 15 22 82
434	33 25 27 32
435	48 72 98 40
436	61 47 28 51
437	7 52 57 60
438	42 36 76 98
439	34 50 59 21
440	71 1 32 52
441	77 67 58 12
442	65 25 53 32
443	14 13 52 95
444	3 95 16 17
445	14 24 27 49
446	41 47 94 50
447	30 35 53 5
448	19 98 49 14
449	78 90 68 76
450	68 81 49 11
451	46 52 37 25
452	39 96 65 57
453	43 61 80 89
454	38 97 30 81
455	15 50 38 63
456	38 85 70 86
457	95 35 46 20
458	33 72 2 96
459	46 75 25 13
460	38 37 8 21
461	33 42 54 68
462	60 74 32 31
463	58 22 12 5
464	62 23 10 84
465	84 55 46 59
466	75 45 76 95
467	57 33 18 50
468	15 10 27 77
469	94 24 52 51
470	98 78 62 30
471	65 94 91 13
472	14 89 88 48
473	98 40 70 14
474	41 73 40 2
475	97 76 25 88
476	2 45 96 29
477	57 39 81 14
478	46 26 70 86
479	18 9 53 65
480	15 28 36 35
481	41 65 21 44
482	26 59 20 82
483	37 93 70 39
484	28 3 92 97
485	92 54 11 21
486	91 93 49 26
487	12 9 56 45
488	53 50 10 76
489	31 73 64 67
490	36 8 97 57
491	75 40 57 48
492	37 58 16 25
493	95 74 2 10
494	30 73 18 34
495	79 30 80 22
496	16 59 80 58
497	44 10 63 2
498	64 73 29 8
499	11 37 41 39
500	39 26 25 62
501	5 84 2 96
502	87 37 60 28
503	13 33 75 32
504	75 48 77 38
505	71 26 3 18
506	28 39 63 53
507	1 16 75 53
508	19 44 87 72
509	3 50 4 45
510	74 51 82 22
511	18 48 87 5
512	19 71 66 40
513	33 34 60 68
514	4 45 50 3
515	31 53 14 97
516	11 57 56 23
517	30 68 94 17
518	42 19 7 49
519	19 27 89 76
520	86 1 42 5
521	44 61 62 2
522	29 87 95 72
523	62 65 42 93
524	92 71 77 28
525	7 97 78 89
526	11 49 51 31
527	43 66 1 39
528	76 79 17 10
529	55 19 57 17
530	16 97 51 65
531	47 49 66 94
532	1 4 91 7
533	4 15 25 7
534	96 21 31 17
535	13 6 51 67
536	95 32 1 8
537	53 45 76 28
538	19 37 48 2
539	38 56 87 79
540	88 92 62 76
541	17 36 15 97
542	97 44 61 22
543	25 88 56 91
544	48 31 18 83
545	15 22 16 67
546	11 59 9 2
547	27 80 2 71
548	21 31 46 73
549	74 47 37 60
550	55 66 20 17
551	89 77 90 88
552	31 77 32 91
553	45 93 67 53
554	81 47 73 66
555	96 17 53 43
556	57 84 19 76
557	65 78 36 67
558	9 4 40 27
559	11 44 47 34
560	47 77 13 17
561	91 29 26 59
562	75 25 43 1
563	60 41 97 35
564	50 84 36 63
565	14 16 37 23
566	20 54 60 42
567	43 11 66 73
568	15 78 49 20
569	44 41 21 85
570	34 55 7 62
571	44 58 83 1
572	96 91 22 76
573	3 63 33 94
574	66 21 75 9
575	40 21 37 76
576	59 15 29 20
577	5 83 3 18
578	83 10 59 43
579	70 79 21 20
580	32 73 31 15
581	25 72 17 82
582	44 36 59 17
583	67 35 33 65
584	44 35 37 31
