Students	1389
1	50 17 19 11
2	1 19 50 6
3	39 34 1 15
4	40 48 32 55
5	58 29 33 40
6	40 22 29 4
7	50 35 3 21
8	27 21 53 32
9	9 12 47 25
10	54 9 38 1
11	45 11 26 7
12	28 55 12 56
13	37 43 34 21
14	43 9 48 34
15	22 16 9 8
16	48 15 53 43
17	24 35 30 55
18	49 9 52 11
19	45 10 12 4
20	34 58 51 26
21	23 8 19 1
22	2 36 31 11
23	50 16 42 3
24	46 13 23 2
25	50 13 21 24
26	25 15 55 39
27	37 23 18 44
28	14 17 25 47
29	53 41 36 3
30	4 45 10 3
31	47 7 41 52
32	12 46 53 9
33	33 20 23 42
34	19 55 50 23
35	40 2 27 16
36	9 18 4 6
37	47 33 27 37
38	8 31 41 29
39	57 29 53 1
40	4 39 24 30
41	32 33 56 5
42	35 50 41 4
43	53 39 47 44
44	55 3 18 33
45	40 29 42 21
46	58 52 57 53
47	17 5 9 54
48	15 41 4 38
49	24 53 19 3
50	35 15 9 51
51	30 45 44 20
52	1 56 29 28
53	36 29 48 8
54	53 5 25 44
55	20 39 13 2
56	5 28 36 17
57	30 19 28 21
58	42 15 36 33
59	42 24 21 22
60	5 55 20 52
61	17 9 39 46
62	32 18 11 42
63	1 29 46 19
64	26 47 16 15
65	8 46 20 26
66	14 48 31 9
67	40 31 21 29
68	52 17 13 39
69	47 26 13 36
70	34 14 15 42
71	28 57 48 41
72	12 25 1 34
73	54 9 28 40
74	52 32 57 54
75	1 46 39 13
76	6 40 8 38
77	1 42 58 23
78	49 33 27 24
79	44 31 55 25
80	53 1 18 50
81	46 11 19 34
82	14 9 55 27
83	24 31 21 11
84	8 49 42 21
85	4 32 15 39
86	28 11 10 37
87	44 3 23 35
88	11 24 17 14
89	34 10 53 37
90	6 36 58 49
91	34 21 7 38
92	1 26 47 10
93	1 54 12 3
94	57 47 41 7
95	45 23 54 27
96	19 3 50 30
97	24 13 16 9
98	33 28 57 23
99	40 29 44 14
100	51 34 19 1
101	27 2 20 30
102	21 52 58 6
103	7 57 5 2
104	15 53 35 11
105	30 41 31 33
106	25 11 49 34
107	4 2 13 48
108	26 24 18 29
109	19 38 10 8
110	46 19 3 31
111	43 7 25 23
112	33 37 48 38
113	40 27 55 20
114	32 55 6 16
115	39 1 25 51
116	2 3 22 20
117	49 55 29 33
118	17 54 55 24
119	19 38 45 10
120	14 41 10 30
121	49 33 23 52
122	42 47 7 37
123	23 40 4 41
124	8 39 58 41
125	8 23 58 51
126	13 45 42 52
127	43 3 9 32
128	11 21 36 26
129	33 15 25 37
130	11 5 15 39
131	18 33 8 55
132	45 25 17 56
133	21 41 17 3
134	37 33 26 31
135	9 55 54 29
136	14 1 22 15
137	30 52 14 44
138	10 24 15 32
139	37 32 53 31
140	9 29 55 23
141	44 31 52 1
142	21 15 12 55
143	30 1 48 13
144	25 10 45 23
145	32 13 41 1
146	52 21 29 8
147	12 32 3 40
148	29 17 5 12
149	1 17 3 16
150	21 23 13 40
151	31 44 20 29
152	41 11 5 4
153	4 1 18 40
154	44 6 19 43
155	27 43 49 45
156	56 48 29 3
157	33 29 36 41
158	25 4 23 30
159	45 54 18 23
160	25 42 51 8
161	27 7 25 28
162	22 13 40 30
163	50 30 12 34
164	57 38 54 51
165	33 6 25 46
166	55 51 29 36
167	14 49 22 1
168	9 4 45 34
169	5 36 52 20
170	7 8 12 41
171	57 56 29 24
172	50 13 40 36
173	47 46 13 57
174	48 58 29 37
175	53 56 50 47
176	45 56 17 48
177	51 34 41 36
178	10 4 32 16
179	11 17 56 5
180	52 46 29 19
181	28 37 27 46
182	22 4 9 26
183	31 5 58 35
184	19 57 37 49
185	4 2 29 51
186	38 44 6 34
187	56 18 45 43
188	47 35 21 4
189	45 54 32 48
190	29 21 16 56
191	48 17 10 37
192	28 39 41 53
193	44 42 37 24
194	40 50 55 31
195	38 54 40 6
196	58 34 44 30
197	16 26 28 5
198	20 3 17 36
199	27 14 57 11
200	43 44 2 5
201	8 18 33 16
202	36 22 58 33
203	5 19 24 15
204	31 15 7 22
205	17 24 26 43
206	55 13 47 52
207	55 51 2 20
208	48 35 5 58
209	27 6 10 2
210	56 39 1 42
211	25 6 14 20
212	10 45 5 49
213	56 31 20 18
214	57 33 49 34
215	36 1 23 28
216	14 13 36 47
217	51 12 7 18
218	57 40 12 50
219	54 3 32 4
220	57 1 22 9
221	50 30 34 42
222	11 37 4 9
223	34 12 32 23
224	46 28 38 3
225	32 23 21 57
226	11 29 47 45
227	35 37 5 21
228	44 27 49 39
229	10 17 48 9
230	12 11 3 2
231	34 17 15 16
232	23 42 27 44
233	37 1 41 46
234	20 18 14 46
235	5 7 34 17
236	32 1 13 35
237	24 30 41 40
238	8 54 34 31
239	52 29 6 12
240	22 49 56 7
241	49 40 19 48
242	8 47 20 21
243	3 1 25 18
244	30 17 2 39
245	27 2 50 32
246	35 14 7 11
247	42 3 13 44
248	1 54 11 23
249	19 57 32 31
250	39 41 9 37
251	39 30 14 10
252	45 27 11 1
253	36 10 13 1
254	3 18 33 7
255	27 29 32 19
256	21 12 1 51
257	24 41 47 39
258	23 19 51 22
259	52 42 28 6
260	50 49 40 7
261	56 43 58 54
262	23 40 29 43
263	45 42 6 55
264	20 2 17 58
265	4 38 2 49
266	17 36 26 55
267	11 44 8 30
268	5 17 42 7
269	16 55 52 33
270	11 48 34 31
271	21 2 26 30
272	26 43 9 31
273	50 28 1 19
274	9 41 54 33
275	30 6 34 20
276	26 18 16 28
277	2 24 14 36
278	46 39 16 57
279	49 17 37 35
280	44 18 7 46
281	33 28 19 47
282	7 1 52 33
283	54 8 25 13
284	4 1 37 8
285	45 53 42 43
286	9 20 41 36
287	36 29 14 11
288	18 36 54 14
289	29 46 58 5
290	3 30 17 34
291	30 33 9 31
292	14 23 34 18
293	45 34 17 15
294	51 21 49 3
295	57 4 11 24
296	49 21 12 8
297	29 12 38 45
298	35 27 17 19
299	42 19 30 36
300	58 19 15 7
301	50 44 52 56
302	7 37 30 3
303	44 31 13 43
304	23 36 53 19
305	13 12 11 28
306	1 42 37 46
307	56 18 27 5
308	48 3 11 51
309	50 32 38 41
310	10 6 45 2
311	52 40 32 43
312	10 18 13 6
313	31 4 24 51
314	31 47 18 25
315	39 3 9 44
316	56 48 13 33
317	34 53 41 56
318	41 58 26 46
319	51 2 54 47
320	19 32 24 43
321	15 21 31 43
322	19 58 17 53
323	56 5 28 40
324	12 53 56 46
325	21 23 34 18
326	56 47 55 24
327	15 57 11 48
328	19 50 25 6
329	51 39 43 22
330	6 55 26 50
331	7 53 48 54
332	38 56 36 44
333	46 58 38 24
334	42 25 47 13
335	54 6 5 2
336	46 28 58 47
337	3 19 58 16
338	41 39 15 6
339	58 57 21 29
340	16 7 15 41
341	48 3 9 26
342	31 22 8 45
343	47 55 9 13
344	12 9 43 36
345	11 50 54 26
346	11 2 15 25
347	54 46 2 22
348	54 4 20 48
349	53 27 58 25
350	33 29 55 48
351	58 43 55 50
352	27 36 21 55
353	57 23 38 9
354	5 39 50 1
355	39 28 10 58
356	1 35 22 42
357	10 35 32 24
358	9 34 54 13
359	32 22 9 24
360	54 41 3 13
361	56 38 58 33
362	43 22 2 5
363	54 49 18 58
364	45 24 15 33
365	16 45 49 39
366	55 25 48 4
367	37 43 6 22
368	27 31 26 56
369	33 11 14 20
370	49 52 26 13
371	53 16 4 43
372	58 49 46 35
373	4 42 17 11
374	42 51 28 10
375	23 16 9 10
376	52 39 38 21
377	4 51 38 53
378	51 47 3 24
379	9 18 55 14
380	23 56 2 55
381	11 13 47 25
382	41 55 26 39
383	49 50 53 14
384	17 4 53 28
385	30 31 22 24
386	54 5 42 25
387	56 52 38 5
388	56 20 17 4
389	12 11 10 53
390	58 42 11 41
391	44 29 58 42
392	9 39 12 57
393	24 29 55 5
394	57 8 56 15
395	4 45 57 25
396	20 47 42 54
397	11 15 56 46
398	21 49 23 17
399	18 55 56 1
400	9 7 20 55
401	50 57 52 30
402	6 56 27 51
403	18 8 3 26
404	34 20 17 1
405	11 26 6 16
406	45 5 52 18
407	27 22 11 39
408	27 7 29 50
409	37 36 40 42
410	27 18 39 50
411	25 45 37 14
412	19 29 33 16
413	12 38 20 17
414	53 30 42 12
415	28 43 6 32
416	4 32 28 14
417	38 54 3 19
418	55 31 43 39
419	46 11 15 33
420	28 2 30 13
421	13 22 49 6
422	46 48 12 50
423	47 52 23 31
424	29 24 28 53
425	23 5 29 33
426	58 53 37 33
427	24 54 20 4
428	9 28 39 54
429	41 19 49 8
430	2 6 32 16
431	1 14 21 17
432	3 55 11 22
433	24 58 41 31
434	30 11 5 27
435	33 21 58 16
436	53 42 34 43
437	7 8 18 36
438	2 30 36 4
439	21 8 48 20
440	17 41 20 2
441	30 2 26 21
442	32 8 11 49
443	2 24 34 4
444	16 25 41 56
445	7 28 20 2
446	6 36 55 34
447	54 16 1 44
448	46 32 25 6
449	55 33 50 20
450	44 51 29 33
451	35 24 9 37
452	43 2 46 49
453	7 23 36 44
454	28 3 17 22
455	17 54 36 40
456	49 17 26 33
457	31 23 34 27
458	14 21 41 26
459	13 46 24 3
460	19 55 52 13
461	23 1 32 16
462	51 29 55 2
463	12 39 44 19
464	28 33 37 4
465	15 6 41 43
466	56 24 57 28
467	41 11 13 36
468	46 20 27 34
469	4 26 39 48
470	54 56 17 26
471	13 28 50 7
472	57 44 50 31
473	51 47 54 55
474	35 21 47 25
475	19 51 11 5
476	25 10 16 36
477	12 19 10 55
478	28 37 52 45
479	1 46 29 43
480	35 25 10 30
481	15 27 57 34
482	49 2 42 57
483	51 41 26 39
484	11 19 34 3
485	8 39 4 25
486	23 37 22 11
487	24 14 54 30
488	51 44 34 1
489	29 8 42 41
490	27 36 24 7
491	14 49 10 57
492	47 40 38 56
493	50 3 34 37
494	17 33 43 25
495	15 48 51 27
496	54 45 39 10
497	53 24 10 3
498	30 22 5 31
499	15 23 40 11
500	47 12 57 52
501	36 10 22 20
502	6 58 55 56
503	50 11 15 21
504	8 52 29 12
505	39 23 1 25
506	35 8 42 32
507	11 30 43 29
508	48 26 30 57
509	6 57 39 25
510	32 15 50 54
511	48 35 5 37
512	13 17 7 49
513	44 36 11 40
514	7 13 42 53
515	26 29 41 21
516	22 35 8 11
517	46 27 36 32
518	3 9 5 52
519	34 7 19 22
520	43 47 27 45
521	49 1 58 7
522	48 7 33 10
523	37 58 43 40
524	51 58 47 1
525	19 47 28 54
526	15 41 1 30
527	47 5 56 35
528	33 23 17 50
529	23 46 3 55
530	47 5 40 52
531	2 55 39 50
532	7 11 29 44
533	45 50 2 46
534	12 20 5 11
535	25 36 9 39
536	42 28 34 1
537	27 16 41 53
538	31 1 45 29
539	56 46 9 57
540	18 7 41 39
541	46 11 44 30
542	4 40 15 56
543	1 31 9 48
544	32 17 52 43
545	13 29 43 51
546	56 4 12 6
547	29 54 9 11
548	41 25 12 48
549	19 3 34 4
550	11 7 54 35
551	24 31 23 45
552	17 57 20 37
553	25 28 10 30
554	58 54 8 42
555	6 26 43 15
556	3 42 50 35
557	3 1 19 25
558	33 24 22 18
559	25 14 38 39
560	47 20 30 55
561	12 55 1 48
562	30 25 16 29
563	45 49 44 19
564	39 34 55 1
565	23 48 8 11
566	22 23 17 14
567	18 34 5 46
568	50 8 21 13
569	14 19 6 45
570	34 32 53 5
571	19 21 10 43
572	17 44 11 52
573	51 10 56 43
574	39 29 40 32
575	51 6 34 43
576	38 33 40 1
577	3 34 28 47
578	53 2 8 27
579	28 49 58 33
580	6 52 4 42
581	25 54 6 52
582	15 55 24 28
583	40 5 18 53
584	19 9 8 57
585	41 2 21 27
586	7 22 20 6
587	55 40 8 38
588	44 35 40 31
589	38 34 39 37
