Students	1047
1	22 25 8 7
2	1 6 25 9
3	24 6 1 29
4	26 11 3 15
5	29 5 16 23
6	7 27 12 32
7	15 17 33 29
8	18 12 27 10
9	7 16 1 10
10	20 30 32 22
11	30 9 12 14
12	16 24 12 10
13	14 24 22 28
14	19 13 29 11
15	3 12 28 18
16	33 9 2 18
17	32 28 3 9
18	33 8 11 29
19	26 9 1 24
20	24 1 10 3
21	2 11 30 20
22	11 1 5 34
23	15 21 10 22
24	24 25 3 4
25	3 32 30 4
26	28 19 10 7
27	24 29 31 15
28	21 15 5 18
29	13 20 26 9
30	20 22 23 31
31	1 9 18 4
32	15 18 24 20
33	25 27 28 22
34	29 33 2 5
35	29 34 15 23
36	19 5 22 29
37	11 10 15 28
38	10 14 3 2
39	20 21 23 5
40	13 6 20 5
41	9 33 29 21
42	20 5 9 18
43	11 5 6 30
44	8 6 14 2
45	8 29 13 26
46	9 12 8 4
47	6 10 22 27
48	10 13 22 21
49	5 16 3 17
50	34 1 20 21
51	29 23 33 17
52	23 26 2 5
53	28 4 1 23
54	20 26 1 33
55	7 18 3 9
56	2 20 26 28
57	29 18 8 22
58	27 25 9 23
59	33 26 2 21
60	24 28 34 25
61	7 8 18 31
62	33 10 22 23
63	34 1 23 4
64	27 2 8 29
65	27 5 13 4
66	5 9 11 25
67	13 6 2 30
68	18 20 29 28
69	9 15 18 21
70	19 29 2 11
71	31 13 2 21
72	26 9 10 12
73	24 3 5 33
74	9 17 16 21
75	33 26 12 16
76	21 20 13 12
77	1 4 23 25
78	20 32 24 26
79	3 7 25 15
80	32 5 28 1
81	17 33 31 24
82	25 30 6 14
83	18 6 13 31
84	21 31 23 34
85	13 33 11 3
86	5 6 8 23
87	9 34 13 17
88	15 31 21 23
89	17 21 31 8
90	5 24 20 14
91	8 29 10 11
92	1 22 26 5
93	25 11 10 3
94	11 25 4 24
95	28 21 5 4
96	15 21 27 4
97	26 23 11 5
98	1 8 26 28
99	18 17 19 11
100	1 30 12 23
101	18 2 33 11
102	3 27 28 24
103	10 25 24 30
104	16 4 2 18
105	21 12 14 24
106	31 19 24 15
107	23 30 8 3
108	7 2 29 17
109	23 30 13 16
110	19 28 11 23
111	20 1 2 23
112	31 4 34 30
113	7 26 27 29
114	28 23 9 12
115	32 10 7 33
116	10 32 20 11
117	26 7 29 12
118	22 28 19 31
119	30 8 16 27
120	26 34 28 9
121	8 12 13 15
122	1 34 20 10
123	28 27 26 23
