Students	323
1	12 68 32 42 45
2	57 19 35 67 40
3	9 7 38 11 16
4	46 58 64 71 34
5	70 65 47 14 50
6	73 30 53 51 7
7	3 26 80 31 11
8	77 3 44 24 9
9	24 70 74 39 36
10	77 36 65 10 46
11	14 16 32 26 58
12	12 50 20 24 6
13	30 26 68 28 53
14	11 46 56 10 25
15	25 53 57 7 23
16	70 12 57 42 50
17	12 39 70 25 14
18	47 72 67 8 12
19	25 68 46 23 40
20	39 42 58 60 59
21	14 77 65 46 45
22	54 3 37 25 12
23	23 49 15 24 54
24	27 11 64 20 78
25	33 67 48 15 20
26	48 70 68 43 6
27	55 12 54 32 28
28	80 58 61 76 67
29	38 79 78 20 80
30	78 54 58 44 40
31	2 81 37 28 14
32	5 21 75 39 73
33	33 72 4 81 29
34	20 77 40 25 39
35	52 54 64 2 77
36	4 66 52 15 6
37	69 73 28 37 27
38	18 59 33 30 27
39	37 19 63 64 31
40	8 49 59 37 56
41	78 8 19 31 1
42	49 77 13 44 37
43	45 32 58 69 37
44	82 78 30 47 72
45	62 26 32 65 28
46	63 57 68 5 31
47	71 80 81 3 40
48	54 68 65 38 57
49	17 45 66 2 38
50	16 27 45 52 19
51	28 79 21 78 68
52	31 11 72 40 81
53	78 79 44 28 76
54	19 48 71 76 43
55	43 22 53 2 10
56	34 22 35 81 60
57	6 80 32 28 69
58	67 29 71 10 18
59	3 31 43 52 67
60	41 39 1 51 70
61	22 79 68 34 61
62	36 32 71 72 16
63	6 28 39 41 59
64	37 13 10 62 6
65	16 11 36 44 50
66	48 82 16 62 66
67	82 1 2 50 39
68	29 12 1 7 55
69	56 26 39 71 54
70	20 1 38 71 60
71	37 56 25 39 10
72	64 19 24 38 4
73	1 2 56 45 16
74	54 68 28 51 32
75	78 3 24 16 34
76	76 81 51 29 32
77	18 23 62 81 70
78	35 53 17 10 60
79	76 5 67 6 26
80	50 72 74 14 53
81	52 40 51 77 76
82	80 32 21 64 61
83	60 37 18 61 74
84	10 27 25 54 72
85	43 22 12 82 57
86	10 71 81 43 20
87	30 72 46 50 25
88	48 36 82 30 15
89	73 68 80 23 8
90	76 24 11 30 51
91	1 64 80 27 16
92	35 34 71 19 17
93	34 77 66 62 55
94	24 62 1 11 69
95	66 11 27 74 71
96	52 6 54 34 61
97	75 24 18 22 65
98	18 19 41 10 40
99	18 14 5 23 55
100	56 41 50 52 66
101	33 50 37 26 28
102	10 73 30 40 66
103	72 49 56 62 26
104	19 48 75 81 28
105	68 72 5 12 35
106	60 40 73 12 6
107	11 70 1 50 24
108	11 33 30 62 55
109	77 59 49 4 44
110	13 36 59 24 16
111	12 23 78 24 22
112	69 18 34 31 59
113	69 3 9 65 50
114	25 11 76 20 34
115	52 78 79 46 1
116	7 28 56 23 40
117	58 24 78 57 28
118	31 47 12 45 41
119	11 16 76 48 36
120	29 21 66 80 53
121	47 54 22 17 18
