Students	781
1	70 41 55
2	92 88 10
3	5 53 97
4	70 24 7
5	40 64 10
6	72 12 4
7	31 23 61
8	32 30 28
9	56 68 24
10	18 97 2
11	3 9 29
12	14 25 46
13	37 49 26
14	36 46 20
15	82 55 58
16	3 26 48
17	57 97 65
18	96 26 1
19	88 74 60
20	51 54 69
21	83 74 30
22	36 68 27
23	68 95 56
24	58 42 94
25	14 98 97
26	42 30 17
27	38 96 12
28	8 10 30
29	32 91 31
30	47 70 13
31	48 95 88
32	60 11 24
33	33 28 47
34	66 53 44
35	37 90 20
36	46 44 22
37	99 82 97
38	11 93 8
39	2 61 81
40	70 35 94
41	38 29 58
42	78 43 61
43	93 26 15
44	42 66 69
45	63 58 52
46	37 18 6
47	46 73 67
48	100 77 36
49	9 47 14
50	8 19 21
51	56 60 94
52	27 72 25
53	59 95 7
54	71 37 32
55	18 69 77
56	17 98 79
57	7 37 56
58	14 86 43
59	63 20 36
60	57 19 6
61	32 26 96
62	88 70 42
63	67 35 51
64	14 80 16
65	32 47 84
66	27 40 10
67	24 91 35
68	31 60 32
69	37 39 5
70	71 82 75
71	65 85 87
72	10 40 47
73	70 71 14
74	83 38 74
75	79 35 48
76	35 40 37
77	95 87 84
78	35 92 22
79	49 40 10
80	53 18 4
81	90 64 86
82	98 44 85
83	12 42 35
84	37 89 66
85	72 36 44
86	22 17 85
87	35 46 31
88	81 53 18
89	28 34 14
90	51 12 2
91	10 43 86
92	4 29 94
93	60 12 90
94	64 27 42
95	41 57 26
96	50 53 41
97	47 88 78
98	68 9 43
99	25 90 80
100	30 56 12
101	20 17 16
102	89 81 82
103	51 59 48
104	75 77 38
105	31 67 30
106	95 22 63
107	58 39 70
108	50 31 41
109	6 65 47
110	48 98 79
111	43 58 21
112	81 84 72
113	84 62 75
114	22 39 2
115	72 88 52
116	34 20 24
117	5 33 48
118	11 27 81
119	84 31 40
120	94 88 77
121	41 44 95
122	89 57 12
123	87 98 56
124	47 33 20
125	74 14 38
126	77 24 17
127	14 77 33
128	61 59 68
129	53 5 80
130	88 61 79
131	65 37 8
132	42 30 13
133	68 98 21
134	81 54 77
135	59 63 74
136	87 82 24
137	100 86 96
138	33 81 23
139	51 71 65
140	68 12 5
141	29 53 91
142	55 19 51
143	36 30 84
144	17 12 45
145	11 50 8
146	19 82 99
147	12 35 39
148	96 40 2
149	1 55 19
150	40 10 77
151	84 83 73
152	95 43 51
153	36 48 38
154	74 66 75
155	42 2 60
156	26 66 27
157	56 62 38
158	85 75 36
159	28 85 52
160	1 61 73
161	81 47 88
162	42 34 82
163	10 41 70
164	31 78 67
165	40 1 69
166	74 58 88
167	100 72 71
168	70 66 100
169	79 83 17
170	75 49 24
171	61 34 63
172	21 40 34
173	42 4 51
174	60 33 68
175	84 23 70
176	54 84 6
177	65 82 3
178	83 76 27
179	45 95 3
180	10 13 40
181	81 69 24
182	53 54 5
183	41 90 66
184	61 40 74
185	67 24 59
186	66 34 96
187	45 17 23
188	9 75 12
189	64 93 8
190	8 18 98
191	97 33 46
192	5 28 89
193	11 73 97
194	77 3 26
195	18 9 21
196	21 56 7
197	34 71 53
198	41 79 3
199	100 15 87
200	9 64 94
201	31 5 58
202	94 61 6
203	33 8 73
204	85 59 87
205	51 89 29
206	60 10 78
207	81 26 10
208	44 4 15
209	58 19 90
210	40 80 12
211	8 38 72
212	82 83 16
213	100 30 4
214	79 26 31
215	1 69 73
216	26 11 83
217	65 14 92
218	61 91 99
219	27 41 35
220	7 89 1
221	19 71 55
222	82 91 83
223	5 54 66
224	85 18 75
225	69 75 26
226	6 32 27
227	55 36 78
228	19 46 56
229	70 87 2
230	51 69 64
231	71 95 69
232	74 22 36
233	85 64 71
234	1 36 35
235	25 50 14
236	72 92 17
237	20 39 44
238	37 12 61
239	68 84 80
240	4 48 74
241	87 59 36
242	35 22 16
243	63 97 83
244	2 56 25
245	32 10 56
246	28 46 43
247	53 43 100
248	15 70 40
249	96 42 69
250	3 37 92
251	23 72 87
252	83 55 82
253	50 84 10
254	56 75 45
255	69 97 45
256	12 10 39
257	79 46 78
258	43 30 27
259	60 44 89
260	21 5 78
261	64 30 15
262	71 7 18
263	77 67 25
264	6 14 48
265	6 64 25
266	34 59 28
267	77 99 40
268	97 60 96
269	80 89 16
270	64 2 1
271	3 34 10
272	99 21 93
273	36 73 54
274	23 45 5
275	91 2 40
276	27 34 37
277	73 13 88
278	47 19 89
279	56 42 64
280	100 90 31
281	98 64 25
282	33 97 39
283	80 72 18
284	39 11 3
285	95 6 38
286	53 8 71
287	59 92 81
288	38 14 37
289	47 10 26
290	55 76 49
291	72 21 22
292	36 8 60
293	44 2 24
294	96 20 26
295	15 17 40
296	60 55 29
297	90 98 64
298	22 66 41
299	47 77 89
300	2 93 15
301	93 76 17
302	1 26 7
303	99 15 49
304	50 100 45
305	74 35 19
306	5 56 49
307	17 20 27
308	20 27 97
309	47 59 36
310	26 90 79
311	98 25 58
312	95 94 77
313	18 67 14
314	49 20 86
315	46 42 65
316	39 83 25
317	27 39 56
318	51 68 80
319	95 34 100
320	42 38 62
321	70 49 81
322	92 14 51
323	90 6 100
324	5 36 21
325	76 95 59
326	79 51 14
327	26 67 33
328	18 70 23
329	29 94 65
330	21 60 99
331	61 34 30
332	40 57 97
333	11 45 62
334	49 77 19
335	64 70 81
336	4 23 68
337	29 87 50
338	49 80 6
339	45 57 52
340	17 61 1
341	57 42 43
342	55 24 45
343	61 84 19
344	85 84 89
345	50 18 87
346	77 79 76
347	58 50 9
348	37 44 14
349	52 36 65
350	66 43 42
351	89 52 14
352	14 86 100
353	40 3 60
354	76 45 39
355	78 7 68
356	59 5 78
357	82 35 7
358	28 84 18
359	83 95 70
360	51 89 99
361	10 31 45
362	78 4 68
363	39 81 90
364	34 72 35
365	21 70 50
366	84 58 16
367	47 39 98
368	24 62 86
369	58 70 73
370	35 9 52
371	41 76 81
372	72 74 21
373	74 72 94
374	79 83 73
375	52 5 65
376	62 38 19
377	37 100 93
378	64 68 12
379	39 84 81
380	39 93 13
381	24 51 47
382	46 30 26
383	51 38 100
384	80 44 65
385	37 53 100
386	82 85 70
387	53 100 67
388	92 21 96
389	54 91 41
390	73 38 87
391	87 13 45
392	84 79 32
393	81 17 11
394	86 15 62
395	66 61 87
396	49 52 75
397	46 42 84
398	19 45 36
399	60 15 16
400	57 75 49
401	10 50 7
402	81 24 55
403	13 27 96
404	99 78 61
405	29 42 31
406	81 2 64
407	68 46 9
408	27 38 62
409	82 43 90
410	53 38 63
411	94 24 40
412	62 80 88
413	49 34 84
414	19 51 67
415	52 21 75
416	60 39 35
417	64 24 93
418	40 76 80
419	85 60 74
420	99 100 38
421	76 54 89
422	22 72 23
423	60 52 21
424	72 51 73
425	98 95 100
426	72 41 99
427	4 11 62
428	16 81 88
429	42 68 11
430	6 13 97
431	38 4 90
432	72 68 52
433	27 2 32
434	10 81 8
435	48 14 60
436	19 16 18
437	89 25 62
438	81 12 24
439	57 23 38
440	77 55 58
441	44 92 26
442	88 73 61
443	83 6 44
444	73 13 36
445	39 54 44
446	47 23 20
447	31 16 14
448	35 48 31
449	59 36 28
450	45 63 93
451	97 84 63
452	67 66 28
453	87 4 56
454	30 40 84
455	34 53 2
456	81 62 75
457	68 55 11
458	10 34 92
459	68 69 46
460	4 68 100
461	36 93 25
462	98 90 23
463	1 66 15
464	100 40 10
465	100 35 10
466	48 76 7
467	97 39 61
468	4 11 55
469	78 64 19
470	78 94 75
471	39 40 30
472	82 50 66
473	95 81 19
474	91 24 95
475	91 14 92
476	98 38 88
477	83 82 17
478	56 87 88
479	6 45 67
480	35 37 13
481	11 88 46
482	87 74 6
483	93 99 86
484	1 10 76
485	33 21 6
486	39 17 99
487	78 93 40
488	73 91 25
489	26 51 20
490	77 91 64
491	41 89 84
492	90 33 94
493	2 3 30
494	16 51 62
495	17 51 22
496	7 41 29
497	43 29 72
498	46 20 75
499	39 33 32
500	97 66 46
501	77 18 24
502	36 32 60
503	29 79 28
504	71 25 87
505	36 88 9
506	12 80 100
507	70 21 88
508	6 84 36
509	27 18 21
510	35 52 70
511	7 6 85
512	63 28 76
513	53 18 87
514	85 18 51
515	99 44 31
516	29 98 59
517	94 3 37
518	9 21 98
519	63 97 81
520	82 96 28
521	33 88 98
522	64 15 86
523	71 85 74
524	36 79 85
525	15 75 61
526	63 83 58
527	27 52 42
528	85 71 64
529	19 67 45
530	89 41 34
531	9 48 52
532	13 14 94
533	61 69 43
534	18 16 56
535	83 100 24
536	40 100 42
537	70 67 3
538	3 40 76
539	49 52 93
540	12 10 92
541	52 100 39
542	60 24 86
543	36 93 17
544	6 2 81
545	48 100 50
546	24 66 78
547	96 25 8
