Class Times	35
Rooms	77
1	159
2	601
3	535
4	819
5	340
6	165
7	762
8	445
9	359
10	991
11	865
12	867
13	225
14	900
15	654
16	439
17	401
18	694
19	205
20	314
21	598
22	390
23	64
24	265
25	745
26	822
27	915
28	392
29	68
30	327
31	87
32	47
33	235
34	752
35	660
36	448
37	962
38	714
39	621
40	291
41	198
42	920
43	308
44	394
45	871
46	31
47	815
48	446
49	959
50	24
51	901
52	594
53	443
54	386
55	852
56	429
57	782
58	475
59	366
60	137
61	921
62	568
63	596
64	183
65	286
66	991
67	300
68	66
69	664
70	747
71	366
72	167
73	25
74	828
75	788
76	598
77	890
Classes	74
Teachers	68
1	1
2	13
3	38
4	32
5	54
6	54
7	62
8	6
9	36
10	2
11	60
12	4
13	46
14	31
15	29
16	64
17	47
18	53
19	41
20	36
21	26
22	2
23	43
24	52
25	14
26	32
27	38
28	58
29	41
30	60
31	21
32	50
33	61
34	23
35	33
36	56
37	52
38	39
39	56
40	20
41	59
42	49
43	63
44	33
45	43
46	64
47	5
48	34
49	13
50	34
51	26
52	5
53	29
54	8
55	46
56	68
57	44
58	68
59	31
60	47
61	61
62	67
63	58
64	40
65	57
66	49
67	18
68	21
69	24
70	3
71	62
72	25
73	35
74	48
