Students	1487
1	57 49 25 30
2	41 65 31 6
3	21 16 40 50
4	35 33 54 64
5	32 35 33 63
6	65 19 64 55
7	52 10 32 6
8	36 37 59 11
9	60 58 39 44
10	48 4 30 24
11	52 36 54 24
12	40 2 43 61
13	11 52 64 5
14	46 38 26 24
15	33 27 24 63
16	8 47 62 60
17	53 32 57 60
18	41 38 26 48
19	18 22 9 43
20	62 11 61 9
21	52 63 40 9
22	35 27 45 21
23	2 11 14 28
24	35 28 55 10
25	25 19 34 63
26	57 47 27 26
27	30 40 4 15
28	15 22 35 42
29	50 26 25 34
30	36 23 26 53
31	38 28 33 35
32	29 26 49 56
33	28 20 36 59
34	20 47 13 39
35	18 29 1 49
36	27 30 57 6
37	30 57 50 6
38	36 27 65 10
39	23 60 14 3
40	26 19 34 56
41	33 25 18 16
42	8 39 14 43
43	48 66 53 41
44	5 31 22 16
45	64 52 11 31
46	1 36 39 48
47	43 66 44 33
48	30 7 9 57
49	53 4 50 63
50	43 26 5 49
51	11 35 7 5
52	65 53 25 9
53	56 19 34 46
54	34 22 25 4
55	16 35 22 41
56	12 66 52 62
57	26 39 28 12
58	37 17 15 49
59	24 18 62 59
60	22 63 28 41
61	13 8 62 53
62	54 39 48 57
63	24 22 25 49
64	66 27 35 22
65	37 38 61 3
66	24 51 10 56
67	52 42 63 32
68	2 12 45 4
69	46 36 59 20
70	59 55 25 15
71	5 21 15 8
72	51 40 23 5
73	63 19 52 49
74	27 31 3 21
75	18 12 39 64
76	44 32 53 14
77	64 12 4 51
78	4 15 44 66
79	47 17 12 20
80	9 15 16 7
81	58 28 53 46
82	10 12 5 38
83	18 7 20 12
84	39 17 57 44
85	38 2 5 63
86	18 49 45 1
87	61 7 63 50
88	3 14 44 13
89	10 25 13 53
90	24 56 65 26
91	66 45 46 43
92	53 26 39 63
93	66 26 57 25
94	14 43 2 51
95	38 37 22 57
96	15 61 47 19
97	29 49 59 11
98	49 2 41 25
99	31 5 56 66
100	44 48 64 15
101	17 4 9 46
102	37 13 47 40
103	35 24 39 59
104	46 24 45 3
105	55 64 24 30
106	36 6 46 12
107	1 43 51 13
108	34 63 12 62
109	45 16 44 11
110	35 40 56 15
111	44 40 38 45
112	29 42 4 19
113	31 38 54 8
114	60 64 10 3
115	28 50 24 11
116	13 9 10 61
117	3 63 19 66
118	33 48 6 8
119	46 52 56 64
120	22 13 37 18
121	52 44 20 14
122	20 53 44 28
123	57 18 48 13
124	43 55 62 60
125	14 18 45 34
126	43 33 38 6
127	10 34 47 41
128	20 50 35 7
129	10 26 13 19
130	54 58 37 14
131	32 56 22 12
132	7 63 30 50
133	43 64 29 8
134	64 1 26 65
135	65 13 46 42
136	2 37 57 13
137	25 44 64 3
138	49 31 50 23
139	48 33 14 46
140	9 52 25 6
141	3 39 7 19
142	42 62 63 53
143	51 30 36 61
144	24 61 54 32
145	31 13 53 25
146	1 64 38 21
147	39 35 16 9
148	24 33 26 57
149	21 19 13 30
150	26 10 6 21
151	38 52 32 23
152	21 54 40 44
153	27 4 44 25
154	37 1 33 13
155	54 46 56 19
156	4 50 6 7
157	21 48 57 58
158	53 6 40 52
159	3 52 48 30
160	55 35 9 31
161	45 42 37 20
162	40 11 5 36
163	29 56 10 52
164	36 13 16 21
165	14 7 66 20
166	42 37 32 52
167	31 33 4 49
168	3 24 39 48
169	33 34 58 56
170	43 53 26 16
171	20 7 18 27
172	2 25 59 37
