Students	1339
1	27 83 53
2	15 77 17
3	32 56 50
4	85 42 41
5	47 25 76
6	39 17 38
7	71 87 25
8	43 32 31
9	36 85 91
10	57 42 87
11	35 17 21
12	26 48 50
13	84 38 30
14	30 75 28
15	22 29 25
16	79 30 78
17	41 68 35
18	92 43 86
19	79 38 44
20	70 2 81
21	52 53 32
22	11 43 34
23	82 47 89
24	75 84 37
25	50 7 9
26	71 66 30
27	3 16 7
28	50 27 20
29	90 64 6
30	29 45 33
31	52 18 5
32	2 61 63
33	58 32 78
34	46 49 24
35	73 7 61
36	53 33 78
37	59 46 16
38	42 50 4
39	38 48 52
40	51 59 38
41	36 16 23
42	45 3 38
43	77 17 66
44	24 35 18
45	39 44 51
46	61 42 14
47	60 18 36
48	80 1 61
49	67 49 84
50	91 79 74
51	15 79 18
52	26 69 51
53	57 13 42
54	67 78 54
55	38 76 72
56	82 39 3
57	88 1 30
58	67 2 92
59	21 91 64
60	23 63 48
61	31 62 53
62	67 10 1
63	45 53 39
64	2 65 4
65	50 88 6
66	84 25 66
67	12 28 70
68	47 26 22
69	29 11 54
70	69 58 56
71	51 76 7
72	77 22 89
73	9 62 51
74	84 76 62
75	88 48 55
76	31 20 60
77	54 49 29
78	87 77 67
79	16 7 41
80	11 82 36
81	63 8 47
82	33 76 9
83	57 39 84
84	6 35 51
85	12 47 76
86	6 66 63
87	36 76 87
88	1 49 43
89	2 77 91
90	2 32 21
91	69 43 72
92	12 28 23
93	90 22 27
94	9 25 78
95	54 78 46
96	72 51 29
97	24 28 31
98	55 44 50
99	65 70 46
100	53 35 58
101	53 79 43
102	29 30 27
103	56 3 45
104	24 11 32
105	87 7 6
106	74 1 49
107	70 84 47
108	27 59 31
109	15 22 69
110	28 81 23
111	62 81 24
112	69 16 33
113	46 74 55
114	52 62 45
115	91 17 62
116	77 28 31
117	67 46 41
118	22 19 38
119	56 24 18
120	62 21 46
121	21 6 4
122	87 90 16
123	90 77 78
124	50 44 10
125	85 61 34
126	76 87 62
127	11 50 10
128	65 6 56
129	79 48 73
130	58 48 7
131	42 44 45
132	83 68 49
133	24 36 75
134	1 22 43
135	50 18 71
136	31 22 10
137	45 14 29
138	1 57 10
139	72 9 47
140	40 38 84
141	1 3 7
142	37 54 14
143	52 80 61
144	61 31 19
145	37 56 46
146	75 76 47
147	42 39 66
148	6 71 47
149	2 4 86
150	61 22 11
151	54 3 76
152	25 4 72
153	15 52 40
154	65 23 33
155	2 87 56
156	2 69 7
157	29 40 83
158	30 83 34
159	11 34 12
160	63 51 86
161	68 64 22
162	59 63 55
163	20 4 84
164	3 51 18
165	20 76 56
166	41 47 84
167	33 7 65
168	86 34 62
169	51 84 28
170	30 92 55
171	11 30 28
172	30 75 31
173	5 73 7
174	30 88 52
175	39 17 78
176	7 27 10
177	12 22 36
178	50 76 5
179	22 50 18
180	5 2 55
181	29 25 47
182	31 46 77
183	68 39 2
184	83 58 62
185	50 78 83
186	66 27 61
187	75 73 43
188	36 91 55
189	64 31 11
190	53 12 70
191	74 22 3
192	39 79 44
193	62 2 88
194	51 56 3
195	75 58 17
196	54 78 75
197	83 36 59
198	66 35 47
199	88 55 1
200	46 41 59
201	31 25 41
202	69 70 81
203	25 66 17
204	91 65 31
205	66 79 15
206	8 65 87
207	49 83 5
208	61 6 75
209	58 36 46
210	11 21 20
211	87 75 35
212	15 33 41
213	60 76 8
214	21 55 43
215	70 62 27
216	82 77 54
217	77 2 32
218	63 65 22
219	53 20 58
220	71 88 29
221	4 83 82
222	58 79 55
223	29 22 3
224	20 71 49
225	11 22 83
226	25 43 40
227	82 37 75
228	2 54 21
229	21 6 32
230	28 10 80
231	57 24 52
232	84 50 87
233	23 34 48
234	30 42 19
235	61 76 8
236	24 65 67
237	74 19 79
238	4 42 90
