Students	910
1	35 42 1 25
2	33 22 16 51
3	35 34 27 4
4	32 47 38 13
5	38 2 4 1
6	52 42 8 19
7	21 44 2 16
8	42 5 39 9
9	24 18 48 30
10	49 33 36 28
11	31 30 48 6
12	7 35 28 50
13	25 47 36 5
14	4 34 17 45
15	35 28 1 17
16	5 11 25 35
17	10 29 16 49
18	36 50 47 43
19	6 22 34 28
20	48 9 1 34
21	42 14 9 17
22	37 27 13 30
23	32 3 51 7
24	41 47 6 39
25	40 51 30 14
26	48 7 27 16
27	16 20 50 10
28	3 47 30 13
29	28 19 51 18
30	30 31 17 38
31	32 26 17 7
32	33 19 45 7
33	39 28 17 1
34	15 18 19 17
35	21 47 43 49
36	20 40 19 48
37	21 27 28 25
38	26 43 29 36
39	41 42 5 39
40	35 12 44 9
41	45 48 37 9
42	13 6 44 24
43	11 26 42 40
44	18 21 32 37
45	45 11 3 40
46	44 47 51 42
47	10 51 39 25
48	9 23 34 8
49	6 41 47 42
50	43 32 19 38
51	13 25 28 22
52	44 15 34 28
53	45 44 37 23
54	31 49 52 39
55	15 25 10 51
56	20 44 33 15
57	19 28 18 16
58	20 48 52 22
59	6 37 19 50
60	9 11 13 49
61	6 12 44 15
62	50 15 22 36
63	7 52 2 12
64	16 12 36 38
65	32 15 49 10
66	14 45 6 35
67	51 15 17 8
68	49 5 30 47
69	6 2 22 23
70	23 48 47 13
71	24 4 15 16
72	7 31 39 3
73	12 19 18 47
74	23 19 14 16
75	44 52 50 21
76	30 17 31 24
77	23 8 12 48
78	8 17 23 5
79	45 49 7 9
80	21 23 37 42
81	41 43 14 32
82	43 35 25 33
83	45 9 50 3
84	49 7 52 15
85	43 25 42 33
86	4 44 19 8
87	34 24 16 42
88	48 8 43 22
89	28 35 18 33
90	51 45 15 28
91	23 30 37 28
92	35 2 52 41
93	49 14 1 38
94	52 12 47 27
95	39 9 38 10
96	49 37 20 21
97	2 8 35 33
98	30 33 9 7
99	49 42 11 7
100	43 34 46 16
101	38 20 39 19
102	17 41 14 25
103	16 31 32 25
104	38 8 11 24
105	6 41 3 4
106	52 8 13 20
107	44 9 27 26
108	12 20 5 26
109	7 47 48 10
110	30 37 29 5
111	21 11 17 4
112	32 19 8 21
113	7 33 41 36
114	22 28 26 43
115	23 40 11 41
116	3 46 22 32
117	48 33 24 49
118	45 46 15 52
119	13 38 36 34
120	47 18 36 7
121	12 52 24 27
122	37 22 41 7
123	26 2 37 41
124	17 26 3 12
125	29 40 12 28
126	30 18 25 2
127	51 34 41 6
128	35 10 9 41
129	20 38 5 4
130	42 35 40 14
131	11 16 24 17
132	4 34 40 36
133	1 23 51 14
134	30 46 27 8
135	31 49 2 17
136	8 2 9 31
137	40 5 47 34
138	48 2 21 7
139	21 24 6 41
140	40 38 12 2
141	15 23 19 45
142	32 31 24 26
143	26 29 40 41
144	51 7 6 9
145	23 40 20 32
146	49 26 52 7
147	49 24 47 50
148	51 6 49 4
149	25 26 44 34
150	24 12 51 40
151	35 49 27 37
152	34 40 48 14
153	8 14 12 16
154	13 47 49 14
155	48 32 30 31
156	5 33 40 17
157	10 4 37 22
158	34 43 41 2
159	9 13 26 15
160	42 31 7 3
161	31 48 41 45
162	41 20 32 44
163	28 1 26 25
164	39 8 3 14
165	42 6 17 33
166	50 21 36 51
167	39 36 18 11
168	27 29 21 48
169	37 28 43 46
170	51 48 13 28
171	51 39 5 17
172	43 38 52 13
173	44 42 30 37
174	42 19 41 33
175	47 34 1 15
176	20 28 14 37
177	17 11 39 48
178	20 43 42 35
179	34 13 19 46
180	3 51 43 11
181	24 29 9 35
182	37 35 8 11
183	23 32 6 50
184	41 44 51 19
185	14 46 45 42
186	24 33 5 8
187	38 37 39 15
188	15 23 41 39
189	2 46 30 16
190	26 13 17 15
191	26 15 42 1
192	47 41 49 6
193	6 48 18 4
194	16 44 48 40
195	39 45 8 20
196	23 38 10 48
197	32 24 39 27
198	28 24 40 37
199	51 22 39 46
200	11 34 48 19
201	46 22 15 48
202	38 11 9 10
203	22 39 28 48
204	43 26 11 40
205	17 3 38 27
206	49 51 44 17
207	42 9 10 51
208	30 51 19 50
209	33 31 9 5
210	51 26 13 48
211	49 13 16 20
212	1 29 26 38
213	33 11 16 13
214	46 30 19 33
215	14 49 9 47
216	31 36 18 12
217	8 27 42 51
218	36 26 38 23
219	24 48 1 22
220	3 2 31 9
221	46 1 28 8
222	39 37 43 35
223	43 33 13 42
224	13 17 32 4
225	35 46 6 43
226	21 28 17 15
227	23 45 29 18
228	31 13 34 32
229	13 33 6 32
230	2 48 36 34
231	36 3 10 16
232	12 8 15 36
233	21 7 27 37
234	47 14 15 41
235	40 46 13 10
236	15 27 36 18
237	4 8 27 45
238	37 15 10 45
239	44 12 9 26
240	43 46 20 10
241	11 38 29 46
242	5 34 50 3
243	38 29 46 52
244	36 40 9 1
245	33 31 51 28
246	51 47 18 22
247	20 28 31 34
248	8 4 25 15
249	8 1 31 29
250	31 32 46 6
251	51 6 41 33
252	38 9 12 32
253	19 46 29 3
254	31 26 4 19
255	10 39 6 24
256	33 25 8 35
257	46 23 16 26
258	42 29 16 28
259	16 19 40 45
260	21 15 52 25
261	31 19 36 34
262	8 41 25 7
263	48 29 26 46
264	37 39 42 9
265	14 36 44 39
266	12 39 14 49
267	17 29 2 52
268	21 19 23 4
269	46 16 50 28
270	8 50 40 16
