Students	1246
1	40 47 58 56 39
2	15 13 20 33 50
3	10 3 31 49 51
4	56 11 58 34 60
5	33 4 29 48 10
6	11 57 28 44 14
7	33 7 13 6 36
8	13 41 31 40 6
9	53 35 52 29 58
10	47 48 50 6 34
11	26 42 46 3 29
12	6 3 55 42 15
13	19 27 44 38 30
14	26 4 45 21 37
15	44 53 6 27 26
16	18 35 19 5 32
17	25 60 40 42 41
18	7 56 55 9 46
19	45 41 39 15 48
20	51 11 39 28 21
21	57 11 27 37 19
22	10 60 47 2 4
23	12 5 48 19 42
24	17 16 18 15 25
25	41 7 19 36 34
26	48 15 12 9 20
27	39 59 11 28 55
28	58 10 43 26 49
29	13 51 56 17 26
30	9 6 47 49 53
31	51 32 16 47 59
32	50 25 48 2 13
33	19 59 22 58 46
34	31 6 34 55 39
35	31 2 13 44 39
36	21 17 22 3 47
37	26 22 48 1 36
38	1 54 2 42 56
39	46 37 7 35 32
40	18 17 16 44 20
41	5 14 1 35 12
42	38 55 7 31 45
43	22 47 59 19 21
44	28 22 45 48 13
45	8 29 32 38 5
46	36 45 26 13 20
47	33 12 25 7 50
48	29 19 60 57 21
49	11 17 26 5 46
50	2 31 37 4 56
51	10 54 33 29 11
52	54 11 55 47 41
53	55 3 9 17 30
54	20 34 56 32 19
55	50 31 17 1 41
56	37 60 41 7 43
57	36 58 27 56 11
58	45 46 32 53 15
59	39 38 2 34 48
60	6 36 45 23 5
61	13 18 31 16 12
62	15 38 51 13 40
63	52 60 17 14 4
64	50 3 58 34 15
65	39 56 24 31 29
66	19 17 10 14 21
67	49 48 41 9 6
68	45 33 55 3 13
69	51 29 5 11 28
70	52 5 44 21 24
71	25 22 19 27 6
72	18 36 53 6 33
73	41 43 6 54 32
74	23 17 32 36 20
75	37 50 30 32 15
76	50 43 41 32 38
77	36 56 21 20 2
78	19 7 40 13 21
79	53 55 7 6 45
80	32 34 37 55 33
81	54 13 43 58 4
82	48 60 33 3 52
83	41 36 16 25 27
84	43 45 49 41 57
85	18 59 43 55 52
86	28 10 15 44 5
87	56 40 43 58 50
88	26 29 4 45 41
89	15 47 21 36 2
90	6 60 58 56 20
91	34 58 29 1 11
92	52 4 27 24 45
93	2 54 32 22 21
94	42 5 45 47 43
95	28 54 31 24 44
96	8 2 36 54 45
97	11 6 8 44 48
98	42 6 24 3 31
99	10 44 42 43 25
100	22 17 46 23 15
101	24 34 3 50 9
102	29 35 33 7 47
103	55 56 15 24 9
104	50 47 52 38 40
105	50 47 32 24 3
106	14 43 34 9 6
107	47 2 4 41 15
108	7 8 53 10 12
109	56 5 44 36 40
110	17 20 4 28 29
111	26 54 31 47 46
112	16 54 5 28 8
113	56 1 18 3 34
114	26 37 33 8 39
115	12 10 4 36 5
116	1 42 20 56 25
117	19 25 44 33 7
118	20 17 10 26 51
119	14 44 57 42 34
120	52 59 21 6 48
121	13 53 4 25 6
122	36 25 9 45 59
123	14 27 11 25 47
124	37 10 40 34 36
125	51 30 13 55 37
126	28 50 16 8 51
127	26 58 46 32 59
128	23 56 10 33 20
129	20 51 22 9 30
130	54 7 56 9 35
131	59 17 51 43 31
132	44 7 41 50 10
133	13 32 10 24 55
134	52 35 48 27 33
135	21 39 25 19 53
136	60 56 20 14 49
137	24 14 28 52 23
138	10 52 7 31 8
139	48 26 24 10 22
140	26 7 51 20 41
141	37 55 2 11 41
142	26 53 28 7 57
143	12 9 33 11 44
144	53 38 3 24 23
145	29 30 38 48 46
146	38 17 2 27 36
147	30 10 43 20 29
148	56 40 33 17 20
149	33 39 4 38 27
150	21 39 43 26 52
151	53 12 55 9 41
152	56 38 5 39 10
153	7 48 4 15 54
154	40 42 29 34 51
155	19 8 52 7 24
156	1 44 27 8 9
157	3 51 25 60 30
158	29 34 36 14 57
159	45 58 33 12 11
160	37 21 55 6 24
161	54 16 44 56 14
162	42 44 53 12 51
163	5 21 43 42 7
164	24 41 50 51 43
165	13 30 39 55 58
166	44 41 22 31 35
167	41 14 27 32 39
168	5 37 49 3 8
169	12 39 57 42 19
170	12 48 6 47 15
171	34 41 11 55 44
172	18 55 47 35 21
173	6 55 38 1 28
174	20 26 56 6 40
175	19 50 22 1 49
176	44 4 16 24 41
177	41 42 49 27 16
178	55 44 17 38 4
179	1 9 21 28 15
180	54 8 40 42 46
181	11 57 58 47 56
182	39 27 57 12 30
183	16 10 14 41 20
184	9 27 18 10 2
185	11 22 30 24 31
186	56 54 53 42 15
187	12 13 51 44 39
188	43 33 38 41 23
189	55 59 29 57 46
190	6 34 1 48 36
191	16 45 18 37 5
192	55 41 52 34 4
193	31 40 34 46 9
194	48 10 5 53 1
195	26 29 8 56 25
196	27 37 15 57 18
197	23 1 22 55 46
198	23 54 37 26 30
199	1 32 16 22 44
200	4 24 11 23 54
201	24 16 11 57 5
202	57 2 56 54 23
203	1 25 3 34 29
204	38 25 37 58 23
205	20 3 1 13 45
206	45 48 32 9 3
207	7 41 16 33 46
208	49 29 25 53 4
209	29 15 45 50 41
210	14 35 12 36 27
211	58 24 4 48 14
212	19 4 5 37 46
213	32 21 14 56 26
214	56 32 20 16 7
215	27 3 41 22 20
216	42 32 44 34 12
217	43 58 30 18 42
218	34 28 33 30 8
219	16 26 7 21 60
220	25 28 20 49 38
221	38 10 49 29 58
222	14 16 5 24 7
223	38 48 50 33 49
224	56 9 21 57 12
225	6 25 2 11 35
226	60 37 59 43 3
227	19 46 29 5 12
228	46 22 15 31 3
229	45 50 54 21 42
230	17 22 26 2 59
231	2 41 48 6 17
232	40 11 2 33 29
233	16 54 18 40 44
234	51 39 32 28 34
235	45 37 27 44 12
236	3 17 20 51 5
237	44 46 20 31 17
238	24 28 17 6 59
239	57 30 34 16 24
240	11 22 33 6 30
241	42 11 41 45 35
242	52 6 53 9 50
243	17 31 22 54 1
244	15 26 56 44 28
245	15 38 37 57 48
246	35 54 8 53 38
247	57 17 9 28 46
248	53 39 26 3 44
249	3 49 55 47 37
250	14 46 53 23 26
251	30 60 45 52 29
252	1 22 50 42 30
253	20 27 35 4 50
254	31 40 21 2 14
255	51 9 40 47 35
256	13 50 17 40 35
257	17 44 15 35 38
258	3 39 9 25 36
259	48 9 12 7 14
260	11 1 9 48 10
261	15 28 21 34 26
262	47 14 22 36 24
263	22 47 42 58 50
264	15 39 35 8 19
265	22 8 40 14 47
266	30 21 51 27 39
267	48 32 49 7 36
268	7 24 26 60 34
269	52 34 13 35 27
270	44 54 33 37 45
271	18 17 39 41 44
272	25 51 4 43 11
273	3 33 45 16 57
274	7 19 41 46 2
275	38 34 41 53 32
276	51 23 45 41 13
277	60 23 12 7 35
278	60 1 30 24 10
279	10 29 28 22 34
280	22 57 3 28 39
281	59 6 11 2 24
282	42 9 24 57 37
283	24 5 48 41 8
284	60 56 1 17 47
285	50 18 26 17 51
286	41 29 6 23 34
287	29 31 60 16 56
288	51 11 23 21 29
289	34 15 36 42 1
290	58 13 27 20 1
291	36 16 27 2 20
292	20 29 54 23 49
293	45 28 48 26 15
294	46 44 6 52 47
295	26 37 60 44 42
296	59 28 19 36 33
297	15 21 6 18 59
298	9 56 21 29 18
299	16 53 17 59 36
300	56 15 30 34 35
301	14 17 18 12 59
302	44 34 38 55 46
303	56 47 15 41 27
304	52 60 51 16 58
305	1 22 3 35 4
306	12 5 10 15 35
307	40 12 39 45 37
308	3 45 17 1 12
309	60 1 8 22 24
310	17 7 28 48 47
311	21 2 35 43 22
312	16 13 47 28 56
313	35 29 31 6 36
