Class Times	39
Rooms	65
1	36
2	491
3	102
4	565
5	653
6	563
7	713
8	643
9	472
10	548
11	842
12	247
13	459
14	948
15	192
16	303
17	454
18	755
19	373
20	940
21	567
22	767
23	798
24	294
25	623
26	668
27	900
28	67
29	764
30	594
31	414
32	541
33	495
34	912
35	793
36	642
37	667
38	153
39	261
40	557
41	969
42	310
43	168
44	394
45	78
46	242
47	538
48	11
49	268
50	294
51	490
52	94
53	748
54	742
55	390
56	288
57	198
58	733
59	938
60	374
61	850
62	383
63	670
64	115
65	89
Classes	50
Teachers	41
1	30
2	37
3	22
4	13
5	10
6	37
7	2
8	29
9	7
10	15
11	11
12	23
13	2
14	28
15	29
16	28
17	40
18	1
19	32
20	7
21	40
22	17
23	38
24	36
25	8
26	14
27	30
28	21
29	21
30	39
31	15
32	34
33	20
34	32
35	31
36	14
37	36
38	13
39	16
40	38
41	25
42	34
43	12
44	22
45	39
46	10
47	6
48	5
49	17
50	20
