Course	Room	Teacher	Time	Students
1	44	17	1	15 30 58 64 69 70 90 96 101 108 118 151 167 232 256 258 268 279 287 316 318 340 342 364 372 383 392 404 415 428 436 443 475 478 491 503 509 512 517 523 524 542 557 581 587 590 594 663 667 669 764 772 
2	44	5	2	40 80 91 117 137 208 217 219 230 243 258 267 286 320 322 330 331 363 371 374 378 388 402 406 408 415 417 422 424 476 479 481 485 488 489 518 531 558 561 562 605 638 685 691 700 721 736 740 741 753 759 
3	44	14	3	4 33 41 67 76 87 94 130 134 147 154 185 210 216 239 246 271 278 289 310 315 342 350 354 386 401 413 420 429 438 442 448 482 485 511 513 519 545 553 562 569 593 600 601 613 675 677 687 688 709 767 771 
4	44	22	4	1 57 64 70 75 78 122 141 152 170 173 181 183 192 213 218 225 228 240 273 299 307 318 378 407 416 422 423 440 442 458 470 481 504 506 507 522 537 555 573 589 612 626 635 668 683 689 690 693 695 696 705 714 716 732 753 776 
5	44	11	5	16 29 44 49 51 54 106 142 162 173 174 176 177 192 202 220 222 244 264 283 285 296 297 301 351 357 361 375 376 379 420 433 446 531 541 542 564 565 577 592 602 612 614 632 639 651 654 661 688 693 698 702 706 727 
6	44	19	6	8 11 33 45 68 74 88 92 99 116 124 126 149 189 198 228 233 306 325 326 352 359 392 434 440 451 453 463 471 511 524 536 548 576 584 585 601 632 640 659 671 687 701 713 715 719 723 730 736 742 754 755 759 
7	44	6	7	2 20 24 29 35 37 54 56 85 87 91 107 108 111 169 172 175 181 198 259 269 270 275 339 344 347 358 372 390 391 400 401 414 427 440 449 451 470 481 485 502 517 530 535 540 550 566 573 575 604 648 689 712 720 737 748 759 767 770 
8	44	5	8	10 43 110 137 140 154 155 159 176 184 199 200 212 225 231 240 305 312 321 323 333 355 358 370 397 465 482 514 524 558 580 582 598 599 622 629 643 652 669 680 688 696 710 712 723 750 760 762 
9	44	1	9	64 66 88 90 92 104 128 131 147 151 165 186 198 202 207 209 220 221 238 262 313 324 329 340 343 378 383 392 399 402 418 428 446 462 465 475 486 502 550 562 570 577 578 586 613 658 663 672 676 677 697 716 724 725 728 734 765 
10	44	1	10	8 12 16 19 35 40 43 71 84 93 94 98 138 146 147 178 179 191 196 251 262 266 267 272 292 297 334 354 375 386 391 392 394 408 432 439 450 476 497 527 532 576 590 605 610 621 723 744 762 763 769 771 
