Course	Room	Teacher	Time	Students
1	42	23	23	39 74 141 145 157 174 176 180 182 187 216 255 278 303 353 362 372 381 407 419 433 470 472 525 530 551 581 602 615 
2	42	1	31	28 37 67 70 81 114 124 182 254 258 263 264 280 288 292 337 354 358 376 403 435 483 512 516 558 594 598 
3	42	37	5	3 39 41 135 170 174 193 197 214 244 259 266 267 284 297 324 328 335 390 427 436 439 444 445 451 460 464 465 472 544 559 565 573 574 
4	42	17	16	7 8 148 149 162 191 200 250 271 272 275 284 291 311 320 342 348 373 388 412 439 469 501 507 517 544 546 553 569 582 
5	25	21	33	7 31 34 54 60 83 98 124 158 161 208 238 286 294 305 307 313 365 387 396 441 510 625 
6	12	41	6	1 65 204 235 236 277 326 330 342 460 469 481 504 533 540 590 601 608 613 620 
7	25	41	23	65 87 128 169 198 203 205 257 287 314 315 338 361 399 422 442 450 533 538 545 580 599 601 627 
8	25	15	31	27 86 130 159 207 221 267 273 287 304 401 416 418 419 424 459 518 522 541 549 609 617 620 
9	25	17	8	25 56 113 133 146 177 235 326 358 397 408 437 473 482 496 499 501 507 515 532 548 574 583 591 600 
10	42	10	37	8 17 37 46 54 65 78 90 168 218 250 254 259 269 278 336 434 444 450 452 479 485 503 603 615 616 
11	25	10	20	2 66 74 100 132 165 176 185 208 242 247 249 265 338 359 364 413 416 453 504 509 540 568 587 
12	42	9	7	6 11 22 25 29 31 35 53 66 78 81 125 132 144 151 167 228 240 258 293 311 325 356 373 476 525 531 553 569 581 603 611 
13	12	25	11	25 40 109 111 175 198 205 228 248 250 261 282 290 334 354 372 501 537 577 584 596 
14	42	6	11	37 64 91 126 166 180 219 239 276 307 332 338 341 394 420 432 444 449 456 461 488 490 510 532 559 572 608 614 617 618 624 
15	25	39	25	35 69 77 88 92 99 108 159 171 223 235 243 266 270 320 329 335 386 424 527 553 556 615 619 
16	42	4	38	20 82 94 106 158 165 238 241 272 359 374 384 385 392 398 427 435 461 490 499 515 530 571 575 595 604 
17	25	14	2	75 93 95 115 131 187 195 199 221 231 270 283 311 362 364 382 391 396 406 428 524 539 570 594 601 
18	25	24	39	4 30 46 62 68 84 100 148 163 216 221 225 229 257 315 331 388 394 408 456 530 627 
19	25	42	38	9 15 34 36 47 79 120 121 144 193 251 290 302 319 327 330 357 370 375 458 487 564 
20	42	16	24	3 24 47 58 90 110 244 260 277 279 281 314 316 360 380 395 401 413 417 457 491 529 543 559 561 578 583 609 611 
21	42	32	29	36 43 82 121 145 147 155 165 167 175 192 209 277 285 298 367 371 375 400 454 460 497 521 549 550 567 626 628 
22	25	3	4	7 23 71 95 120 121 172 178 189 193 234 243 249 266 289 305 332 366 411 429 430 486 496 503 626 
23	25	8	11	72 100 101 125 127 146 167 174 206 294 310 369 374 376 386 389 451 457 459 529 540 541 548 604 
24	42	12	39	14 23 33 43 63 64 101 160 164 171 192 236 286 381 395 401 404 413 437 508 517 545 563 585 603 628 
25	42	36	17	30 48 62 66 72 85 106 113 132 145 157 173 208 211 263 351 375 426 432 440 448 467 474 497 526 575 581 586 598 
26	12	36	9	17 111 224 226 302 366 368 383 398 431 464 476 488 496 505 507 519 540 578 587 621 
27	25	34	6	67 101 102 103 119 122 148 160 181 212 223 232 239 255 262 359 361 392 415 465 467 493 547 565 593 
28	42	46	13	1 22 31 32 40 63 83 85 94 97 133 169 183 210 225 232 251 252 302 336 348 402 405 430 433 462 528 554 582 616 627 
29	42	33	30	15 17 28 53 57 102 118 159 173 203 210 220 231 289 316 327 333 345 430 466 478 480 483 490 521 573 580 594 
30	42	48	3	8 13 22 26 33 40 54 88 97 107 119 122 140 149 186 188 248 256 258 271 275 299 305 319 327 338 347 368 379 405 444 470 498 590 593 
31	42	9	25	30 36 48 51 56 64 76 122 128 135 143 178 201 210 224 242 332 363 387 397 411 437 452 481 484 489 585 603 624 
32	25	11	15	19 29 34 44 51 52 92 130 160 165 218 258 262 348 356 382 386 408 409 415 428 526 535 583 588 
33	42	43	6	27 55 62 69 73 93 120 127 128 129 136 158 175 226 268 295 309 313 317 357 369 384 424 453 482 505 520 542 554 574 584 597 619 
34	42	14	19	9 33 85 98 116 138 147 153 163 179 219 222 253 265 308 311 313 328 332 344 355 387 418 420 434 470 523 560 595 605 
35	25	33	32	8 25 36 40 47 56 87 89 111 203 237 265 337 412 457 468 475 478 500 531 560 561 587 
36	25	35	24	38 59 79 143 163 179 190 195 213 295 315 378 404 439 440 441 447 448 475 525 534 554 570 616 
37	25	40	37	9 16 76 102 107 118 124 211 230 329 340 343 349 352 374 390 410 495 511 518 536 625 
