Course	Room	Teacher	Time	Students
1	9	11	24	7 22 29 33 36 43 50 56 67 99 102 112 117 118 123 165 188 189 218 223 228 229 232 247 259 260 270 282 317 320 325 347 372 376 397 
2	9	21	7	19 36 45 47 62 82 98 106 109 113 114 115 148 162 173 178 179 180 182 202 220 230 250 252 253 258 261 262 266 267 274 318 330 333 338 341 353 366 377 380 404 406 
3	9	10	10	1 14 24 27 36 41 47 63 80 82 89 102 107 115 121 131 137 146 173 175 181 188 198 217 258 275 278 300 324 334 357 371 381 382 388 396 399 408 
4	9	18	18	2 11 16 18 21 23 24 53 54 67 74 82 94 112 130 152 157 165 187 203 229 233 239 243 245 256 267 273 279 326 339 343 365 367 392 405 415 
5	9	12	34	2 8 22 24 35 59 70 103 112 116 134 135 148 156 166 195 210 215 222 226 230 234 268 276 279 281 307 326 328 338 358 
6	9	10	28	6 35 39 40 42 60 66 70 75 125 131 155 162 175 182 191 206 215 221 224 238 260 290 291 299 314 322 329 334 354 358 393 395 
7	9	24	15	41 42 49 54 59 77 79 93 101 110 128 142 143 145 158 164 172 201 208 218 223 227 231 236 254 256 262 268 270 288 290 309 315 367 392 398 401 402 
8	9	14	29	8 48 50 52 73 97 103 140 151 154 166 168 172 209 217 273 280 294 303 308 359 361 362 372 378 379 384 386 391 398 400 404 406 
9	9	11	8	11 13 29 51 62 80 94 116 117 152 155 156 158 178 183 193 194 210 218 229 234 235 249 253 269 277 286 291 297 303 329 331 341 343 359 370 389 393 397 410 416 
10	9	22	35	10 24 27 42 51 60 68 73 99 121 127 141 179 186 188 202 206 229 232 239 251 259 281 301 308 323 331 337 361 375 414 
11	9	19	3	13 29 31 45 48 55 58 62 81 88 96 117 141 159 162 178 181 183 186 190 204 209 217 237 250 251 260 264 277 292 309 310 316 317 321 339 346 353 355 357 360 367 368 377 399 
12	40	20	6	6 33 36 40 50 52 59 67 122 139 167 182 200 214 219 222 223 236 275 288 295 311 355 378 387 407 408 416 
13	40	1	2	12 32 47 57 63 68 71 118 123 129 130 149 153 156 168 213 218 221 226 228 241 255 262 287 323 349 385 386 409 
14	9	12	13	13 16 30 35 37 38 51 60 73 98 104 113 122 154 160 177 183 194 196 200 203 207 216 225 239 251 261 285 293 296 320 336 337 340 362 367 372 377 
15	40	3	9	8 30 87 99 122 127 138 142 149 152 160 173 191 201 207 250 279 298 312 314 319 336 350 351 395 407 
16	9	17	17	23 39 46 49 61 78 87 120 124 131 151 154 164 174 176 192 216 231 233 236 240 254 263 270 282 313 315 333 349 365 369 381 387 389 401 409 414 
17	9	22	26	1 14 15 40 53 60 66 71 79 92 128 133 137 152 165 179 183 235 255 282 284 300 309 312 322 330 342 346 352 369 375 387 396 411 
18	40	2	3	22 32 37 46 64 69 85 91 95 97 113 118 128 185 199 206 236 258 274 293 294 311 332 344 358 366 382 386 412 413 
