Course	Room	Teacher	Time	Students
1	10	46	1	3 23 90 93 127 131 171 290 343 350 356 358 371 388 449 505 507 514 572 649 650 739 829 871 912 945 952 981 1012 1013 1019 1049 
2	10	27	2	83 90 93 100 208 212 245 333 385 411 434 458 467 493 502 509 550 560 605 647 652 679 685 695 709 725 746 781 794 807 810 862 950 966 
3	10	26	3	30 86 144 177 196 212 239 258 291 324 374 399 407 433 466 469 526 576 577 608 640 676 699 733 748 764 848 864 927 935 943 963 964 965 1005 1030 1055 
4	10	32	4	58 86 133 139 168 192 307 321 416 419 445 458 469 557 571 595 677 721 837 842 874 945 953 964 999 1061 
5	10	25	5	82 126 138 157 221 223 241 275 316 344 381 383 391 451 460 466 483 490 533 534 542 543 555 601 612 638 696 706 709 724 726 728 754 763 778 811 831 858 907 913 916 922 949 1009 1021 1025 1026 
6	10	20	6	3 42 49 70 98 192 199 212 215 249 270 289 296 302 319 345 379 388 412 428 435 530 645 666 736 741 746 765 776 789 830 870 890 897 984 995 1014 1068 
7	10	8	7	18 29 30 83 110 119 150 182 277 335 366 390 391 410 427 437 444 446 448 452 459 462 528 567 569 588 649 696 702 729 730 757 810 828 829 852 876 918 1014 1029 1040 1071 
8	10	20	8	14 24 36 40 48 53 68 103 105 144 180 216 218 220 224 232 286 306 315 342 354 356 360 375 380 403 429 447 513 587 599 642 645 650 670 703 745 839 904 932 952 971 980 1030 
9	10	2	9	60 75 78 85 108 122 124 147 180 181 215 218 219 230 266 272 286 355 358 386 497 504 550 595 599 654 664 692 725 794 805 806 825 903 926 947 956 968 989 999 1007 1015 1016 1036 1038 1059 
10	10	2	10	91 97 110 114 125 131 158 199 216 253 286 293 319 338 372 389 413 416 429 435 448 485 498 502 534 545 567 570 574 600 601 634 657 671 705 714 739 815 883 901 932 933 939 962 971 975 1006 1037 1070 
11	10	17	11	35 41 99 102 108 120 132 159 161 166 234 253 267 271 287 294 323 340 356 357 371 427 442 446 457 481 494 499 507 515 539 558 585 590 597 623 657 660 711 717 747 761 782 791 826 841 850 884 909 919 926 934 938 973 982 993 1005 1010 1011 1014 1050 
12	10	17	12	39 59 79 104 120 204 229 248 249 279 291 297 306 310 331 354 412 441 444 450 473 497 519 535 577 582 587 593 623 668 695 713 729 740 752 784 801 883 917 948 960 967 1003 1020 1043 
13	10	23	13	43 69 101 114 224 235 241 250 255 265 270 273 329 366 370 396 398 422 429 461 566 601 618 639 653 654 672 703 712 743 818 859 918 919 1006 
14	10	40	14	6 61 74 189 210 227 244 261 266 320 326 347 349 402 440 446 496 534 550 551 563 590 604 617 659 661 669 687 728 744 768 830 867 877 884 906 913 925 955 956 976 1002 1030 1039 1066 1068 1069 
15	10	27	15	32 46 69 78 98 105 107 109 143 154 203 238 254 302 376 415 439 455 494 547 578 592 621 647 687 701 708 714 744 851 853 854 869 894 896 904 938 964 1001 1065 
16	10	9	16	5 12 13 21 26 34 116 121 128 191 194 199 200 217 219 222 245 248 265 364 455 479 527 533 546 548 554 616 629 636 675 729 759 770 778 815 833 835 863 942 946 1009 1018 1023 1028 1031 1066 1068 
17	10	47	17	6 14 31 38 65 103 128 148 174 339 347 397 404 412 441 477 478 487 524 549 591 643 680 705 712 730 732 739 757 810 814 829 845 871 912 922 958 1012 1041 
18	10	13	18	14 54 76 123 145 212 213 257 270 340 389 398 421 423 433 449 462 465 484 544 562 565 571 621 763 801 819 855 856 864 871 943 945 954 1027 1059 
19	10	18	19	19 29 44 94 132 167 170 178 193 237 243 263 267 281 321 454 540 561 570 610 627 643 647 659 665 720 742 765 815 826 861 899 931 939 950 992 1046 
20	6	41	1	28 33 45 47 64 84 100 133 154 185 233 243 253 254 256 268 360 361 376 389 438 528 538 540 570 584 673 695 799 828 831 878 882 906 908 931 946 990 998 1065 
21	6	15	2	47 67 140 142 178 203 232 235 260 264 271 285 336 361 382 417 463 464 466 477 487 525 551 552 554 562 573 584 609 665 689 704 760 818 838 905 910 922 937 948 1022 1034 1052 
22	6	24	3	2 5 47 84 98 153 266 301 305 383 384 493 508 518 578 632 633 645 659 697 700 746 758 765 787 827 845 854 872 924 930 951 974 976 1018 1019 1041 
23	6	33	4	12 40 42 56 87 95 122 156 169 171 219 241 242 269 276 289 304 317 325 338 375 384 420 428 436 444 483 511 535 551 619 626 699 718 753 763 779 888 908 1019 1026 1051 
24	6	9	5	4 49 77 124 130 137 143 161 168 193 209 211 222 234 254 290 292 294 295 300 305 324 345 377 382 401 428 432 433 471 474 501 513 515 559 580 598 610 658 715 721 756 758 760 793 805 823 851 881 890 895 915 928 936 942 997 
