Course	Room	Teacher	Time	Students
1	34	31	9	5 6 17 70 73 83 109 151 186 192 209 233 235 312 337 406 465 480 497 502 549 599 607 625 675 701 738 770 782 792 831 880 915 916 942 980 985 987 999 1005 1007 1012 1024 1042 1047 1092 1118 1127 1183 1211 1215 1221 1222 1229 1231 1246 1260 1299 1303 1309 1311 1333 1338 1396 1397 1415 1445 1455 1456 
2	53	39	1	16 24 52 65 99 112 172 182 185 203 234 239 262 290 309 331 351 388 477 578 603 607 609 620 650 658 659 662 713 730 756 759 768 808 813 814 816 845 885 917 933 1004 1006 1015 1029 1063 1099 1103 1112 1113 1132 1181 1280 1285 1312 1386 1387 1434 
3	5	33	5	18 36 38 43 53 64 72 175 202 205 211 220 268 292 321 329 346 403 412 434 463 466 477 502 582 594 615 626 656 710 727 761 772 808 821 858 869 921 939 962 979 984 1004 1026 1034 1038 1065 1068 1079 1081 1095 1113 1142 1158 1216 1242 1247 1255 1323 1336 1357 1358 1367 1386 1398 1403 1456 1476 
4	3	38	13	33 47 50 64 93 94 107 185 233 257 270 273 290 328 370 386 471 526 537 545 560 561 579 680 694 695 713 753 762 778 800 872 934 943 951 957 972 987 994 998 1033 1069 1074 1124 1128 1131 1156 1158 1176 1185 1228 1231 1239 1244 1271 1275 1346 1348 1404 1425 1473 
5	53	42	11	97 100 103 117 140 228 243 266 305 318 328 349 354 371 431 472 516 534 681 709 782 783 785 825 826 831 848 858 884 890 895 897 900 901 958 959 974 990 1077 1080 1111 1149 1155 1157 1210 1248 1263 1314 1344 1360 1361 1374 1380 1437 1483 
6	5	29	1	2 15 25 49 64 69 97 105 133 157 197 224 232 278 282 283 293 294 296 311 317 410 422 507 508 515 617 629 646 667 672 703 712 714 720 723 741 743 792 819 828 833 838 842 871 895 896 928 940 950 961 966 998 1075 1077 1102 1118 1148 1261 1322 1347 1350 1384 1397 1417 1423 1450 1477 
7	5	35	3	29 63 74 176 179 197 205 214 228 263 273 323 339 385 386 387 414 464 471 476 487 527 529 536 578 613 616 620 631 637 665 683 686 713 724 746 755 778 787 795 802 826 827 832 837 873 895 917 921 924 927 939 947 1012 1015 1045 1058 1067 1075 1087 1116 1125 1209 1230 1239 1315 1386 1407 1409 1416 1473 
8	42	42	10	16 22 27 28 41 55 57 70 114 164 165 189 213 230 252 312 341 342 362 378 385 387 393 400 484 512 531 545 602 626 656 657 718 721 764 775 790 795 811 813 839 857 962 971 991 1019 1045 1050 1060 1061 1086 1119 1133 1142 1176 1193 1226 1253 1268 1271 1295 1318 1379 1477 
9	3	41	6	24 56 58 122 144 183 210 226 240 250 261 285 363 368 453 470 489 500 583 593 623 655 658 673 709 760 765 766 810 835 852 884 892 902 930 932 938 965 1057 1059 1063 1134 1149 1156 1159 1172 1199 1206 1222 1234 1238 1255 1263 1269 1281 1301 1335 1336 1357 1358 1365 1478 1481 
10	42	16	5	23 34 48 67 80 81 144 161 191 199 259 263 282 311 323 335 393 422 429 452 457 491 508 509 515 601 624 644 649 671 682 697 728 738 781 863 864 876 886 914 928 969 1000 1008 1022 1028 1037 1097 1101 1123 1125 1127 1139 1218 1220 1273 1288 1309 1324 1326 1332 1334 1348 1432 1447 1482 
