Course	Room	Teacher	Time	Students
1	53	15	21	18 23 42 53 92 116 130 165 168 170 171 180 228 245 247 252 257 278 296 305 308 312 322 330 337 340 364 367 372 402 404 427 444 459 466 495 527 579 588 594 603 604 649 650 657 662 664 665 678 688 695 712 718 719 
2	53	12	10	5 7 46 49 51 87 89 96 102 108 109 114 132 138 155 190 192 197 208 216 219 233 248 255 258 265 266 330 343 354 376 389 394 412 414 434 437 438 478 513 514 519 526 555 557 566 580 585 617 622 653 656 669 670 674 721 727 
3	46	6	5	6 8 14 87 94 101 110 111 134 176 177 210 215 230 234 235 251 265 281 285 301 336 356 371 381 386 401 404 451 511 523 528 532 533 569 572 586 592 594 601 617 637 651 667 692 714 
4	53	25	34	5 16 33 46 48 49 57 66 67 69 74 92 108 123 163 177 182 188 191 230 251 282 293 302 320 367 388 408 412 424 438 509 524 526 531 536 551 558 567 569 581 598 605 607 609 612 657 658 667 681 688 
5	53	18	26	37 86 103 130 140 144 146 151 166 175 186 194 209 239 263 264 272 304 311 324 345 346 356 358 373 374 378 415 435 436 444 458 489 493 503 509 514 539 547 569 580 588 614 629 640 661 671 680 682 703 706 709 721 
6	46	6	4	6 13 25 26 37 78 82 84 95 120 147 163 165 194 233 237 278 287 295 354 406 409 417 421 422 446 481 483 488 521 533 534 538 545 555 562 565 566 580 638 648 652 663 671 673 689 715 726 
7	53	22	35	4 18 34 38 56 57 78 107 110 117 126 151 153 156 160 253 254 258 266 297 329 337 368 386 408 409 418 433 476 507 512 522 524 552 585 589 598 606 608 615 633 650 659 677 682 687 690 716 717 722 723 
8	53	21	17	30 38 52 64 68 80 149 164 167 184 188 194 196 197 206 220 222 249 262 279 281 282 299 304 314 327 332 348 355 359 364 383 394 440 450 452 453 468 478 484 490 520 530 574 592 623 629 635 639 652 682 685 686 696 722 
9	53	27	11	3 45 53 56 61 62 68 80 85 124 127 139 143 170 174 177 181 191 201 213 249 267 273 283 285 286 290 311 331 333 335 343 344 351 378 389 421 470 472 474 482 492 507 527 528 541 542 553 556 558 566 605 621 645 677 705 707 726 
10	53	20	22	9 12 33 44 59 62 102 142 150 155 163 202 207 216 218 219 221 234 238 242 270 291 300 302 311 318 320 323 330 334 353 374 387 407 429 431 435 436 453 458 473 476 486 498 552 581 618 620 624 653 661 701 718 
11	53	21	33	3 4 21 32 45 51 58 75 83 88 114 121 131 169 172 183 187 215 224 229 231 276 290 326 360 366 375 385 390 446 455 484 495 500 505 511 520 584 585 602 628 643 644 651 660 695 707 709 710 711 724 
12	53	26	30	5 9 87 112 121 130 153 159 162 164 175 176 183 195 203 212 231 256 303 347 353 360 370 385 395 401 409 416 435 436 441 443 445 446 451 483 491 502 504 545 546 549 554 600 634 637 640 649 658 673 675 718 
13	53	4	19	23 29 113 122 126 127 132 147 148 157 169 172 198 212 237 241 246 264 268 271 274 302 310 324 358 378 398 409 411 433 452 457 469 471 473 479 483 494 497 499 532 544 555 582 595 603 616 621 648 656 664 676 678 702 
14	53	2	20	17 32 38 39 43 51 60 105 117 129 135 140 169 173 207 208 211 226 228 236 246 255 263 280 305 326 341 347 352 388 394 403 414 480 491 498 504 529 534 540 543 558 576 579 582 588 600 611 614 618 619 624 646 684 
