Course	Room	Teacher	Time	Students
1	18	23	16	5 15 49 75 79 87 88 125 129 135 156 163 164 211 244 285 360 366 369 374 375 396 409 431 447 472 473 481 491 544 562 587 590 
2	21	3	8	5 10 18 43 50 66 85 106 121 178 186 189 191 212 214 266 312 327 351 356 364 365 367 373 377 383 386 394 398 401 403 433 434 435 456 462 494 504 513 522 529 534 563 567 581 584 589 
3	18	29	9	1 21 57 60 79 92 105 111 147 157 187 195 201 207 227 238 255 280 287 299 320 327 335 351 374 376 381 390 411 428 446 485 486 498 529 537 572 575 585 
4	18	21	10	27 47 85 92 129 168 204 205 207 211 216 240 248 251 255 281 293 296 301 333 352 364 429 440 458 460 462 464 471 495 497 528 554 571 592 
5	21	29	17	8 18 20 46 63 84 98 114 119 138 148 149 163 181 182 204 216 228 236 281 286 288 289 291 300 309 339 346 359 365 375 385 483 501 503 535 545 552 566 567 569 578 580 
6	18	19	13	25 75 113 155 161 171 178 181 194 232 262 271 274 279 292 298 308 340 342 409 425 434 458 463 475 499 508 510 519 521 524 538 540 542 567 590 
7	6	17	3	14 82 163 183 185 190 210 232 244 257 265 268 277 312 322 327 336 354 361 365 398 411 421 447 464 467 515 525 540 558 566 570 574 
8	6	12	6	39 62 80 116 118 134 167 189 221 233 234 238 241 252 259 267 269 304 305 365 378 388 393 396 441 448 516 538 555 560 570 579 
9	18	8	3	9 15 55 58 76 86 113 150 153 171 174 181 188 209 212 237 249 253 266 287 326 341 347 358 364 366 373 378 380 394 420 452 453 461 472 480 532 543 551 578 
10	6	24	10	24 34 43 52 75 80 84 88 91 94 99 157 195 202 209 270 274 288 328 356 398 414 426 463 536 546 550 562 573 575 579 
11	18	25	17	25 39 47 52 69 87 90 125 130 140 154 195 215 218 221 222 241 257 264 273 278 290 303 338 345 380 392 448 454 517 521 523 562 583 
12	6	17	7	13 15 17 25 128 151 164 193 226 267 276 279 292 306 321 337 363 378 387 402 424 441 499 514 523 530 537 544 547 553 574 587 
13	21	18	23	4 21 62 65 73 76 82 100 107 110 113 123 137 140 142 166 167 184 199 215 223 260 271 284 297 305 324 349 368 370 436 442 445 468 470 473 491 507 530 541 592 
14	18	28	8	11 23 113 119 127 138 142 144 162 172 173 249 250 265 269 275 284 290 294 295 298 307 317 338 397 405 406 412 415 428 455 467 495 520 527 577 
15	21	27	11	20 41 57 66 80 92 96 120 121 122 126 137 152 166 178 180 194 225 259 264 267 270 291 293 300 309 311 317 335 344 350 357 359 376 415 423 455 489 492 499 503 524 549 564 591 
16	18	9	23	10 35 46 95 109 115 127 176 189 214 224 239 243 273 282 312 314 316 317 338 351 359 367 371 429 460 469 476 494 496 534 554 558 
17	21	25	16	4 24 33 38 56 71 103 121 132 143 168 174 200 204 210 219 260 267 288 293 302 313 342 343 352 361 384 385 391 410 424 460 461 468 489 507 511 516 518 536 539 555 557 
18	21	4	6	24 45 52 53 59 61 74 76 104 108 124 131 146 155 199 205 211 219 230 236 246 276 300 306 314 321 326 337 356 360 363 370 376 391 406 437 446 482 492 495 506 508 511 517 527 533 537 
19	21	15	7	9 11 19 38 39 58 78 83 105 108 110 114 146 149 179 182 186 203 210 220 224 229 239 243 251 253 264 275 288 315 316 320 350 358 362 410 429 436 448 458 472 476 490 563 571 586 
20	6	6	5	31 57 73 84 117 137 146 152 183 222 236 252 257 296 301 322 346 397 402 423 449 458 465 466 468 472 474 490 497 565 593 
21	21	16	18	23 26 28 29 37 42 48 53 93 106 136 137 150 158 171 176 193 199 219 227 247 264 272 282 286 309 312 354 388 395 400 404 407 431 470 477 480 481 487 504 539 552 
