Course	Room	Teacher	Time	Students
1	68	31	23	34 37 55 59 65 74 92 105 106 117 128 141 160 191 203 205 221 225 246 251 298 315 324 349 352 378 385 387 399 403 485 487 492 
2	68	5	42	7 13 19 20 34 47 63 71 81 101 122 132 146 217 254 258 267 292 303 306 352 374 404 416 423 436 438 455 473 
3	68	19	43	13 27 68 124 142 144 156 162 212 215 230 265 272 275 288 316 320 345 346 368 377 398 403 423 428 429 462 476 477 
4	64	23	2	11 50 52 63 74 83 130 151 159 180 181 206 252 302 354 363 411 418 423 455 465 475 492 494 
5	68	4	10	3 29 31 58 59 72 91 93 104 112 114 122 135 187 196 214 243 262 271 283 299 309 312 313 321 323 355 363 365 384 397 405 442 454 485 491 
6	64	6	6	7 37 61 80 114 152 195 197 206 255 256 289 294 304 369 371 391 394 401 415 422 425 438 
7	68	30	33	5 17 60 70 81 102 130 133 178 182 210 223 239 251 281 303 315 330 379 383 386 404 414 417 418 470 474 475 477 482 484 
8	68	15	29	7 28 72 98 119 136 142 149 155 164 179 187 216 243 249 285 301 312 346 363 372 375 413 437 448 451 463 471 474 476 483 490 
9	68	19	44	39 53 85 89 178 182 187 192 226 236 250 253 275 278 310 318 337 369 426 435 448 452 462 464 467 488 490 493 494 
10	68	22	27	5 12 15 28 48 53 63 73 79 84 86 131 133 135 146 173 181 224 260 270 277 290 313 322 360 364 373 398 438 469 481 489 
11	68	2	38	1 8 30 47 82 86 104 107 122 124 130 139 168 195 199 208 241 249 255 272 282 310 340 376 397 425 431 447 480 
12	68	1	32	8 24 38 75 80 98 113 126 138 167 171 179 207 232 234 242 258 273 289 307 308 313 321 326 336 353 377 422 440 441 477 
13	68	27	46	19 40 62 70 75 83 87 96 144 150 168 178 219 235 247 267 299 324 331 373 389 392 395 430 449 453 473 496 
14	68	26	40	17 39 41 42 59 62 65 69 144 166 196 199 233 247 259 280 291 341 347 356 375 378 388 426 446 454 477 485 496 
15	68	17	22	36 45 57 58 72 89 94 95 97 101 102 143 159 162 190 202 204 216 221 228 236 278 286 339 353 362 370 384 408 417 422 424 495 
16	68	27	47	5 22 27 40 69 73 77 90 109 115 165 176 182 194 226 233 238 242 257 267 302 317 320 335 356 364 407 433 
17	68	25	41	40 41 74 97 119 183 190 192 203 204 208 213 222 224 269 272 289 295 307 308 317 328 337 366 406 413 428 441 488 
18	64	8	7	8 15 49 109 201 231 264 287 307 308 309 387 401 403 465 
19	68	23	55	4 24 67 84 92 132 134 139 163 169 193 229 260 318 335 346 354 372 396 415 416 422 439 445 478 496 
20	68	5	11	25 32 51 103 104 115 118 138 139 152 158 164 191 196 198 203 204 215 229 234 242 244 247 248 254 279 292 294 306 327 347 361 366 402 444 459 
21	68	29	30	21 52 54 71 83 90 92 136 145 148 151 159 170 207 228 269 283 287 297 311 328 329 332 340 343 348 385 386 392 447 450 483 
22	68	16	26	15 22 26 56 85 92 105 106 128 155 162 185 200 202 205 210 211 274 277 303 319 326 328 340 354 398 419 421 471 480 484 493 
23	68	29	19	10 29 32 46 57 91 111 117 125 126 145 149 150 157 158 188 198 201 232 252 277 291 294 342 359 388 392 410 436 451 461 489 492 
24	68	21	12	29 48 49 76 81 96 120 126 136 154 161 191 209 248 261 264 271 279 286 291 293 311 320 342 352 356 370 390 405 462 463 465 470 472 474 478 
25	68	32	57	13 19 21 56 71 85 147 152 179 229 237 251 256 278 329 341 373 395 401 416 427 435 454 469 484 
26	68	10	54	6 8 19 79 94 153 157 166 175 183 229 244 304 330 331 339 340 343 346 360 371 386 400 420 460 461 
27	68	28	13	31 44 66 76 113 134 143 153 217 219 228 237 246 268 269 284 295 297 306 312 324 327 338 342 345 348 369 379 406 412 413 420 433 434 444 480 
28	68	17	34	2 14 17 18 84 96 110 154 177 270 279 344 349 359 366 387 389 393 395 407 428 433 448 456 458 462 464 468 478 495 
29	68	7	20	14 39 45 66 74 102 109 134 168 173 194 199 201 233 234 237 256 296 311 325 338 347 353 355 373 383 395 417 426 431 436 437 439 
30	68	12	52	3 41 70 89 101 117 129 151 156 161 207 225 234 240 273 280 283 326 328 336 347 361 381 407 414 446 472 
31	64	20	4	14 24 34 54 140 161 174 177 219 239 282 295 303 330 349 351 359 449 460 468 479 482 
32	68	11	14	6 12 27 49 77 85 93 114 129 158 174 188 189 193 197 198 202 213 223 251 252 261 266 280 299 343 367 374 379 380 384 410 431 434 445 493 
33	68	24	28	6 88 100 103 112 145 148 152 153 156 185 232 235 245 263 273 316 320 355 364 368 378 384 390 391 400 417 419 443 458 475 494 
34	64	32	1	65 99 103 118 193 218 225 269 276 309 333 335 371 377 381 406 414 421 436 439 440 443 467 
35	68	26	16	11 44 46 47 51 82 87 95 110 118 133 175 179 190 206 209 211 218 224 233 236 237 258 265 271 278 317 318 351 369 428 445 448 459 476 
36	68	18	53	10 28 30 36 70 96 111 125 131 138 160 165 217 221 245 263 284 310 319 332 345 396 399 402 444 493 
37	68	31	35	11 16 29 35 45 52 59 68 73 120 148 169 175 181 188 204 230 246 268 274 281 289 314 362 368 391 402 425 461 485 
38	68	7	6	23 31 43 58 106 108 115 119 141 154 164 166 210 215 244 250 257 268 281 296 307 323 338 350 354 356 362 365 404 407 420 424 445 450 460 467 486 
39	68	28	7	2 23 50 64 82 86 100 114 127 135 146 167 169 184 189 200 205 220 242 257 288 305 325 331 333 366 378 381 393 399 410 416 429 440 442 453 479 
