Course	Room	Teacher	Time	Students
1	22	46	20	13 20 66 70 73 114 126 132 141 172 174 181 222 265 296 317 328 333 
2	13	40	21	8 18 21 50 91 148 151 158 159 166 194 228 267 308 
3	22	7	7	51 59 78 79 97 101 115 123 135 147 180 183 191 203 227 234 244 253 256 328 346 
4	13	17	10	77 88 112 135 144 146 147 149 168 171 179 217 279 309 352 
5	22	11	33	41 66 73 74 158 167 170 177 187 192 207 267 271 292 296 333 336 
6	22	7	21	59 76 112 127 131 201 209 221 231 238 246 254 259 274 288 296 297 335 
7	22	30	34	4 35 45 62 64 102 110 118 150 161 170 197 198 208 270 320 352 
8	13	40	32	52 67 92 131 141 222 233 238 246 271 277 327 
9	67	31	12	39 60 90 117 127 168 261 288 289 303 
10	22	36	5	3 37 49 50 55 99 101 109 154 201 222 250 269 287 302 312 313 319 326 331 342 
11	67	24	10	67 114 120 148 165 212 254 275 294 335 
12	13	19	6	18 36 72 81 130 150 160 164 199 250 263 269 278 306 321 
13	13	14	28	1 3 39 60 61 79 126 177 218 228 240 257 346 
14	22	47	30	6 52 67 93 94 108 139 142 170 194 206 246 249 293 323 343 350 
15	13	14	12	35 38 71 73 75 105 138 142 187 221 256 263 311 335 340 
16	22	11	32	1 5 12 26 82 111 144 165 173 175 191 210 215 265 279 299 307 
17	22	47	13	22 27 49 63 71 87 89 124 134 160 180 185 195 214 236 240 299 323 353 
18	67	12	6	11 14 22 41 89 94 183 187 283 322 350 
19	13	26	20	9 40 62 64 76 85 98 105 127 193 259 297 307 308 
20	67	42	18	1 6 44 47 86 176 224 312 341 
21	13	32	33	42 49 61 93 104 164 200 203 237 282 294 314 
22	67	4	23	22 100 122 183 224 299 313 326 
23	67	20	7	5 26 31 72 91 196 209 316 317 339 
24	67	21	5	9 48 84 117 119 188 196 217 248 297 304 
25	22	43	23	27 33 95 96 133 143 145 147 151 156 174 192 226 235 269 296 309 319 
26	13	17	24	44 45 56 69 115 125 182 213 252 260 272 273 319 
