Course	Room	Teacher	Time	Students
1	53	10	1	16 33 79 80 199 203 225 241 261 268 297 315 346 376 396 476 521 553 587 590 647 657 662 698 721 739 759 786 791 807 810 811 904 
2	53	37	2	32 46 70 134 138 148 190 207 229 269 282 290 298 311 313 323 341 355 394 406 463 499 517 539 551 584 601 639 711 740 758 761 787 833 877 903 906 
3	53	2	3	6 21 34 49 89 109 132 160 238 239 246 255 262 267 286 294 295 298 301 332 353 364 379 398 410 460 480 491 510 534 557 564 568 609 619 623 624 639 657 675 692 699 717 745 746 779 798 831 836 852 857 861 862 875 877 911 
4	53	7	4	46 94 103 116 131 163 186 195 237 244 265 345 415 471 473 502 522 528 537 539 602 611 711 718 756 776 798 801 834 904 
5	53	15	5	50 71 102 105 145 146 147 168 195 203 224 230 241 255 289 314 351 352 363 367 383 387 423 450 462 500 657 691 740 832 877 891 
6	53	22	6	17 50 56 69 174 245 251 254 261 272 280 304 318 343 378 394 403 448 475 478 485 582 591 608 682 713 723 727 730 792 798 804 837 861 868 
7	53	24	7	55 88 101 118 127 129 138 161 167 170 173 182 191 213 218 240 308 317 349 351 402 403 412 432 449 469 533 535 558 571 597 606 633 635 682 684 688 693 696 704 712 716 780 812 828 843 850 854 894 895 899 908 911 
8	53	14	8	1 7 9 19 26 56 88 136 153 162 191 238 243 300 304 311 328 335 361 368 389 435 440 479 503 523 535 541 601 608 627 634 636 689 725 738 765 787 831 835 876 895 896 899 902 
9	53	21	9	18 73 125 135 171 193 228 252 256 260 272 278 300 302 326 356 422 433 477 497 504 517 529 539 550 564 575 593 596 629 632 633 645 655 676 681 731 735 754 819 829 863 
10	53	3	10	8 30 53 81 89 121 165 170 206 210 222 223 224 245 252 270 292 294 299 306 331 335 337 344 364 385 408 418 466 480 498 552 556 557 585 603 666 672 724 792 795 824 843 892 905 909 
11	53	37	11	23 42 61 113 164 185 243 263 265 287 291 310 319 325 370 456 467 555 565 577 587 592 599 607 644 691 694 704 732 746 764 784 814 826 838 855 858 864 870 
12	53	5	12	1 2 8 13 50 71 99 103 114 119 121 138 175 205 226 236 243 246 263 342 372 393 410 412 421 438 442 483 504 510 538 549 557 567 585 586 617 622 637 728 763 803 846 922 
13	53	3	13	18 28 30 37 48 102 136 175 179 188 200 214 222 262 280 281 337 378 447 457 460 466 481 501 506 525 531 532 542 545 551 567 581 586 587 647 648 680 752 818 819 837 840 860 873 879 915 
14	53	1	14	54 55 56 66 104 151 153 165 240 293 307 329 343 371 394 427 428 479 484 505 520 522 565 597 611 678 708 710 741 749 772 805 818 834 853 856 859 
15	53	27	15	1 4 7 10 32 34 74 120 173 175 204 214 238 262 322 361 429 492 523 572 581 616 663 671 683 690 692 743 748 767 804 809 827 828 886 900 921 
16	53	36	16	17 60 67 70 129 148 168 172 187 236 305 374 390 418 430 464 500 505 517 524 527 579 603 610 634 662 670 719 741 746 799 823 836 837 881 895 899 905 
17	53	30	17	10 22 33 55 60 77 94 126 161 172 188 208 251 339 343 387 412 442 447 455 461 577 582 595 600 653 657 681 682 697 726 733 736 747 760 772 776 777 803 891 897 
18	53	15	18	9 11 52 75 111 161 185 217 218 227 256 266 270 279 300 343 348 385 396 496 593 606 713 716 720 725 735 763 764 779 785 787 789 793 835 883 889 909 
19	53	33	19	22 33 49 58 80 90 100 106 114 129 132 196 199 303 347 360 375 404 406 438 469 513 540 556 571 577 583 592 598 599 627 678 685 722 742 743 752 791 829 853 880 920 
20	53	13	20	58 70 74 92 102 111 145 147 151 154 158 204 209 216 221 266 312 373 380 396 424 437 574 618 621 641 649 669 671 694 759 762 766 781 818 821 840 854 866 869 890 898 906 
21	53	42	21	9 13 16 27 75 80 99 133 183 203 211 229 231 233 316 339 347 354 379 384 393 406 416 450 478 496 505 524 530 553 575 581 583 597 614 625 639 654 704 723 751 761 769 813 819 824 890 915 
22	53	21	22	13 20 46 63 74 91 101 133 197 209 249 271 308 329 349 407 415 444 487 488 490 504 517 532 579 583 648 706 757 771 800 806 907 
23	30	23	1	12 19 24 36 83 84 90 97 100 101 104 146 182 231 237 293 298 326 336 338 353 373 402 429 431 436 440 445 502 506 534 577 629 652 677 794 797 802 805 847 850 890 913 916 
24	30	23	2	38 45 93 111 121 142 143 189 201 214 275 284 295 390 404 439 441 496 515 516 571 576 588 595 606 622 623 664 670 672 703 738 747 753 766 838 857 876 883 887 920 
25	30	27	3	31 64 112 123 125 130 164 174 192 204 219 247 280 292 312 324 383 419 420 434 443 455 464 488 492 494 499 540 560 591 594 596 610 694 697 698 750 752 797 809 814 815 821 865 882 
26	30	29	4	55 57 72 86 108 109 144 146 154 156 162 178 182 222 233 239 242 253 259 267 273 326 330 338 355 409 416 417 498 512 543 569 599 610 651 656 690 720 734 739 740 800 839 848 855 858 880 893 913 
27	30	32	5	15 31 32 43 44 65 92 99 129 182 190 201 211 216 264 338 339 375 401 402 403 424 431 435 443 446 447 457 461 526 545 584 592 669 744 749 755 762 799 802 912 
28	30	43	6	12 40 42 49 92 122 131 197 213 219 242 301 319 330 365 393 401 441 470 494 499 513 529 535 537 544 548 559 576 600 605 617 637 649 661 722 759 775 822 841 881 885 891 907 918 920 
29	30	16	7	11 29 30 41 50 61 83 159 160 198 272 291 305 326 327 418 429 450 458 464 498 516 573 578 583 609 636 641 654 663 707 708 715 728 744 770 796 808 837 856 867 
30	30	39	8	22 48 68 93 152 181 207 231 287 302 329 332 359 401 483 490 499 655 664 668 683 716 732 778 781 785 807 808 817 819 864 866 918 
31	30	41	9	105 128 183 207 212 267 296 317 351 371 400 410 438 452 463 514 563 610 613 624 635 641 643 673 690 702 728 781 788 826 850 874 899 921 
32	30	19	10	4 11 113 117 126 145 150 154 161 167 190 193 250 256 358 361 392 432 434 446 471 503 540 558 567 569 573 599 618 705 710 740 741 785 828 834 865 
33	30	43	11	5 14 16 57 59 85 122 134 138 157 175 188 218 227 312 314 386 415 436 437 461 507 509 527 557 559 581 589 594 608 614 663 680 720 729 748 752 760 773 815 839 856 865 878 888 900 908 910 
34	30	13	12	51 57 82 94 115 139 152 165 191 207 227 235 238 250 264 266 276 277 289 333 336 383 449 472 481 491 512 525 536 546 564 589 604 621 631 640 641 654 667 718 750 754 788 833 842 883 889 
35	30	1	13	66 70 71 89 90 115 116 133 134 150 166 168 181 193 196 212 234 250 278 290 292 333 335 346 350 397 405 486 503 529 555 603 626 638 673 686 714 729 745 760 768 810 832 885 886 893 897 901 
36	30	40	14	78 135 150 169 174 205 212 213 220 248 327 340 356 372 388 413 448 495 528 561 569 576 608 663 681 688 736 750 774 815 830 846 865 912 
37	30	32	15	8 20 26 40 45 59 72 88 217 225 265 273 275 304 359 377 382 392 397 401 412 445 455 468 481 546 553 594 602 604 631 670 701 714 799 905 919 
38	30	24	16	3 34 39 52 86 247 258 334 407 422 445 452 526 584 615 640 700 728 730 804 805 838 854 870 916 
39	30	38	17	7 14 29 44 53 63 80 99 106 119 153 194 227 249 257 283 354 357 366 399 413 416 426 441 452 460 489 525 593 630 648 704 718 727 769 795 811 815 867 873 880 893 
40	30	41	18	5 18 21 34 64 90 124 141 269 277 282 288 296 307 320 332 368 391 407 418 425 477 521 532 537 545 547 562 570 580 588 598 631 643 646 734 761 773 775 792 831 857 898 
41	30	25	19	23 24 29 39 69 77 98 104 148 158 180 208 213 230 242 243 246 249 281 286 309 316 327 339 376 391 415 428 446 448 461 472 473 474 489 509 536 538 544 579 614 620 623 664 676 683 691 772 827 839 841 844 849 871 
42	30	16	20	2 25 42 54 89 123 125 132 142 149 260 263 275 292 320 334 354 365 369 382 411 420 442 450 457 497 498 508 524 569 573 622 623 726 727 729 756 776 786 788 793 825 833 876 884 886 903 
43	30	18	21	41 43 46 66 78 87 97 130 173 186 206 245 271 279 295 297 310 315 331 333 344 357 363 369 388 395 423 449 485 563 582 626 656 683 737 743 787 811 829 834 842 866 900 918 
44	30	18	22	26 52 84 157 171 177 186 194 221 234 237 240 268 348 369 375 382 388 414 438 502 533 545 554 578 595 616 628 668 674 675 689 699 700 703 713 722 737 778 788 795 807 814 840 853 859 902 909 
45	43	31	1	35 71 183 192 221 257 269 319 328 411 427 430 444 457 470 482 487 488 495 507 540 541 548 550 595 607 646 732 742 744 769 782 833 841 851 868 871 884 902 906 
46	43	28	2	51 62 65 79 97 116 128 140 187 251 270 285 306 363 365 367 419 431 460 480 511 514 518 523 552 555 578 609 619 636 644 712 777 813 830 845 858 898 914 
