Course	Room	Teacher	Time	Students
1	5	15	8	20 50 85 95 101 121 133 154 159 173 178 197 251 269 272 277 305 306 323 325 326 346 364 372 385 388 391 399 406 408 416 430 437 441 447 458 518 520 539 553 568 580 582 592 594 601 610 640 643 644 648 654 659 660 682 689 694 717 737 738 775 776 791 818 819 836 846 849 862 872 882 889 913 
2	10	13	1	43 63 65 97 109 122 126 141 157 175 176 195 204 211 232 233 241 254 256 271 275 278 284 297 298 307 332 341 342 349 350 369 380 410 414 415 425 432 448 472 478 481 482 484 496 502 509 517 550 571 579 587 592 598 603 612 636 637 648 665 719 762 796 799 806 839 863 878 885 893 
3	46	1	3	3 6 16 17 56 60 69 73 85 92 112 132 142 147 175 197 199 232 233 240 250 262 287 291 299 304 305 307 316 325 353 380 401 409 419 422 432 454 468 476 477 484 485 511 512 519 538 540 552 584 600 606 608 626 628 637 639 640 675 682 687 702 712 718 722 725 741 744 751 752 753 757 765 778 784 792 808 809 825 831 842 867 906 908 915 
4	5	17	1	2 5 12 22 26 33 39 59 111 152 153 162 166 173 180 190 208 209 213 227 235 261 292 296 319 321 322 333 337 355 365 413 418 434 516 524 529 535 536 548 575 624 627 631 634 638 650 663 670 675 686 691 696 701 706 721 731 764 766 768 769 770 775 802 807 809 812 813 817 826 828 833 836 838 851 854 900 910 
5	1	10	11	5 15 25 28 30 32 33 65 73 90 95 96 99 100 112 123 145 167 187 222 225 227 250 260 264 284 286 289 312 368 375 388 406 428 429 434 443 446 452 463 466 468 478 504 518 534 538 546 564 566 568 576 578 597 610 615 633 639 666 668 675 683 692 695 708 720 728 734 739 741 754 768 787 788 863 865 874 892 893 916 
6	5	7	6	3 17 22 28 42 44 90 91 147 155 156 184 185 210 239 249 268 291 316 323 329 330 362 374 381 387 392 399 422 448 453 483 487 488 490 500 502 511 526 537 543 545 555 577 584 615 642 681 683 688 691 729 731 758 763 764 795 802 815 822 830 832 836 839 851 863 875 881 887 891 893 897 902 909 914 
7	10	16	3	34 55 59 89 107 116 121 126 150 165 189 208 249 274 283 332 355 356 357 361 371 372 391 429 431 444 451 457 487 488 506 532 533 546 565 575 581 585 588 598 599 601 613 625 629 648 662 681 688 704 705 713 719 729 746 789 810 828 860 866 885 887 890 895 897 900 909 917 
8	10	17	11	4 9 16 53 66 86 92 94 107 204 215 223 228 248 273 287 293 302 304 340 354 357 360 364 412 444 453 459 476 491 501 503 507 557 560 574 585 593 617 625 626 641 643 646 657 660 669 677 710 711 765 773 779 793 815 824 831 843 857 879 899 
9	1	13	6	6 11 26 38 50 57 64 79 86 99 101 104 112 115 119 133 140 152 161 171 174 177 179 189 192 211 212 237 243 259 265 310 315 319 325 351 352 358 377 383 386 411 412 421 424 430 443 455 458 461 475 477 479 501 505 528 566 570 581 590 608 616 617 618 622 638 651 653 656 660 661 669 677 698 699 702 716 736 739 792 803 808 824 825 847 849 882 889 911 
10	5	7	10	19 26 31 47 52 111 120 133 142 147 150 157 167 174 189 192 197 204 210 226 229 236 251 279 281 293 295 314 316 330 340 346 347 374 380 381 394 403 410 425 441 450 452 489 495 499 503 516 550 554 561 577 593 607 614 665 698 704 729 743 747 763 778 786 798 814 816 822 826 827 842 844 849 860 883 890 901 910 
11	10	19	2	3 4 9 12 45 64 66 70 71 110 115 118 127 144 177 199 208 209 211 235 254 277 289 298 311 342 367 405 419 428 439 447 456 459 462 471 484 519 522 535 539 547 560 591 594 599 614 628 635 642 651 662 663 679 686 715 717 725 731 732 744 807 828 852 875 887 902 907 909 914 
12	46	19	6	5 23 24 52 53 62 72 81 98 100 106 109 125 138 162 169 178 188 219 222 245 263 285 309 313 317 321 337 356 363 376 379 389 390 393 394 435 451 468 474 485 493 495 498 517 523 524 527 534 542 547 552 553 556 563 601 602 605 620 649 667 671 689 703 714 745 750 767 778 789 797 801 804 823 840 845 858 903 
13	1	2	8	29 30 38 43 58 65 68 70 79 98 117 138 139 157 167 168 183 205 207 219 234 246 264 266 292 294 302 341 347 398 405 417 426 427 446 452 461 469 470 475 480 485 487 495 512 516 527 528 533 542 549 583 587 608 624 635 636 668 680 703 723 787 790 795 807 815 830 834 841 851 852 857 859 863 873 886 904 907 910 
14	5	22	5	4 12 25 55 71 81 84 97 133 149 170 176 183 190 195 209 237 245 251 261 274 282 297 298 318 328 373 408 409 418 457 461 470 473 519 526 532 563 566 583 589 608 619 623 643 651 681 685 695 700 711 715 724 740 742 747 756 774 789 821 824 842 857 864 869 874 877 879 905 909 910 917 
15	46	1	8	18 31 33 36 44 49 55 80 83 108 127 129 134 143 145 155 160 166 169 189 198 209 268 276 285 286 289 300 301 309 314 331 337 350 358 366 367 386 431 435 493 497 503 514 515 531 532 535 555 561 565 574 577 591 600 611 633 634 673 679 697 707 721 729 735 781 804 810 832 840 853 871 878 879 884 890 900 905 
16	1	20	7	10 29 30 34 60 71 78 103 113 120 122 124 129 145 154 156 164 167 172 205 213 228 230 233 240 244 247 331 338 342 361 374 378 379 389 395 407 410 432 445 449 453 454 457 458 486 490 513 544 548 553 567 572 580 582 591 604 605 616 618 619 639 667 674 687 699 732 757 774 817 833 846 857 860 873 874 888 896 898 901 912 914 915 917 
17	1	3	9	35 40 45 58 63 66 90 91 99 104 105 111 114 130 134 148 191 194 216 226 229 234 238 242 260 265 269 288 291 294 301 303 306 311 313 318 320 332 335 336 343 361 395 396 404 408 413 426 451 472 513 529 534 548 562 566 567 570 572 579 581 586 591 592 595 607 613 631 635 638 645 662 676 699 717 732 734 747 752 754 772 791 806 813 845 870 876 915 
18	10	18	5	14 32 46 89 90 98 114 129 146 162 173 182 196 232 242 270 271 272 293 317 323 334 350 363 383 400 404 412 415 419 433 438 446 464 487 489 494 504 517 521 539 547 580 587 605 618 636 654 657 680 693 696 708 730 755 763 767 769 782 806 813 814 850 855 868 872 881 883 896 
19	46	8	7	2 7 24 40 41 49 51 66 80 100 110 119 127 128 130 134 137 144 146 171 173 184 187 197 208 210 242 254 257 263 266 303 318 319 345 356 376 382 425 426 441 462 482 494 498 522 576 594 623 628 640 647 658 661 676 685 704 710 745 755 756 765 767 771 772 777 779 788 794 799 812 826 838 844 868 876 880 881 
20	5	4	4	1 8 10 13 18 37 51 70 154 165 213 219 220 234 236 271 308 327 336 343 344 357 365 366 378 379 382 387 391 394 398 411 420 440 455 486 493 540 554 561 572 573 585 592 595 612 616 637 646 659 663 696 716 717 727 733 741 745 748 760 762 783 788 792 802 827 829 843 850 854 856 870 873 892 908 
21	10	3	8	14 35 41 46 47 48 51 62 73 104 111 128 132 149 150 153 176 187 220 229 235 254 258 329 338 348 349 351 352 362 371 413 434 462 464 465 481 499 502 507 522 546 567 575 578 595 596 598 603 609 614 642 649 671 700 708 713 722 734 770 782 797 814 821 835 848 883 888 891 897 
22	46	15	5	2 15 22 27 30 41 58 68 76 78 102 104 118 139 141 155 175 185 191 193 198 201 212 215 236 258 262 277 299 327 366 368 421 423 449 462 467 469 479 482 491 524 542 546 556 557 577 584 606 609 649 652 666 670 673 678 701 720 762 766 772 778 786 796 800 829 834 838 852 858 862 867 871 899 906 908 914 916 
