Course	Room	Teacher	Time	Students
1	31	29	1	21 38 74 80 84 114 120 169 181 186 191 241 289 317 323 336 340 353 354 355 380 398 406 410 417 436 455 464 467 470 490 503 561 568 574 596 597 616 619 625 652 681 700 716 732 748 763 781 783 793 808 809 810 825 839 849 870 877 896 916 930 936 983 1007 1017 1019 1117 1127 1135 1166 1186 1194 1221 1235 1243 
2	31	1	2	3 16 22 124 127 139 142 153 173 214 222 227 236 239 245 248 250 259 263 278 317 318 328 338 374 377 409 419 420 430 437 443 460 476 531 543 582 584 593 604 610 613 635 654 663 672 720 727 729 731 750 791 803 829 831 844 857 899 900 904 905 907 908 913 937 952 960 975 976 998 1033 1045 1046 1053 1071 1077 1090 1102 1122 1157 1171 1187 1194 1207 1210 1212 1215 1230 
3	31	26	3	24 47 49 75 78 105 110 148 177 183 191 203 212 226 243 268 300 342 365 368 378 392 396 417 427 464 482 495 497 517 543 549 550 565 602 619 666 697 712 725 727 748 799 820 857 872 931 974 976 998 1004 1011 1025 1027 1060 1066 1137 1160 1192 1205 1208 1224 1226 1230 1234 1239 
4	31	12	4	7 12 20 43 63 74 75 93 103 107 123 144 158 183 200 202 209 219 255 275 297 305 316 327 351 392 393 394 404 405 435 437 442 444 478 538 598 625 628 657 692 716 721 738 739 762 785 816 843 872 909 963 971 997 1027 1029 1043 1054 1068 1132 1152 1209 1214 1231 
5	31	15	5	23 33 34 49 67 121 136 142 152 168 171 205 223 231 237 259 261 276 319 322 333 339 356 357 358 391 394 397 400 429 436 444 456 463 487 495 512 518 533 597 619 632 641 655 672 673 714 719 751 766 794 813 814 820 824 826 853 864 884 894 896 908 940 964 995 1013 1015 1017 1019 1028 1116 1118 1136 1178 1199 1217 1236 
6	31	26	6	17 19 50 57 89 94 121 122 128 169 236 276 277 280 283 334 343 390 391 396 442 502 531 563 564 568 569 595 598 600 607 610 628 653 759 768 789 830 838 849 862 865 872 876 881 886 915 917 957 968 996 997 1011 1026 1051 1087 1152 1156 1157 1168 1191 1214 1232 
7	31	24	7	4 12 13 27 42 46 49 55 71 98 102 119 180 209 247 275 309 323 333 369 371 376 389 403 417 430 441 454 466 478 506 528 543 550 588 591 617 621 632 644 703 711 728 756 784 785 796 822 840 870 886 889 892 904 971 1003 1017 1020 1030 1051 1061 1071 1075 1092 1112 1133 1142 1158 1221 1229 1233 
8	31	30	8	10 47 49 69 84 90 92 97 98 140 187 212 234 250 276 277 282 297 304 341 367 386 406 413 424 429 494 496 513 540 548 638 647 664 706 708 736 738 764 771 773 790 796 810 836 864 884 889 903 908 911 915 919 926 930 941 996 1008 1020 1030 1031 1034 1038 1055 1093 1133 1142 1213 1221 1232 
9	31	5	9	1 4 32 56 64 103 112 114 144 155 182 282 308 325 372 416 447 473 474 496 516 537 553 610 677 701 703 714 740 754 759 783 787 794 795 800 806 809 812 821 844 854 865 877 932 933 951 955 975 982 1001 1022 1038 1041 1060 1067 1084 1099 1105 1124 1138 1163 1164 1183 1234 
10	31	30	10	1 7 12 26 41 48 66 88 117 157 159 174 184 217 218 254 255 257 309 332 380 392 396 428 442 457 459 464 465 479 500 510 521 538 541 596 601 608 620 639 647 670 692 704 707 716 719 728 734 746 781 821 848 923 924 945 946 947 993 1020 1023 1063 1064 1071 1110 1131 1149 1154 1174 1184 1220 
