Course	Room	Teacher	Time	Students
1	30	18	22	1 34 37 43 46 73 124 149 164 185 189 202 240 244 287 296 298 299 321 338 340 346 358 382 419 445 466 473 489 509 519 520 525 530 533 538 551 559 575 585 591 614 621 631 649 651 677 685 699 707 718 723 775 780 786 788 807 818 834 835 840 878 902 913 947 959 990 995 1037 1045 1046 1050 1059 1071 1077 1086 1106 1113 1131 1135 1136 1141 1144 1149 1169 1178 1190 1194 1207 1214 1215 1240 1246 1247 1266 1298 1309 1316 1340 1363 1366 
2	62	26	18	46 49 62 76 79 114 137 144 151 163 168 171 172 176 185 244 247 284 288 314 318 327 338 361 364 376 399 402 420 433 494 518 551 560 588 592 601 624 647 656 686 691 711 714 719 765 768 829 845 876 952 966 985 1011 1026 1050 1063 1067 1073 1077 1098 1120 1123 1134 1152 1176 1197 1230 1274 1285 1295 1314 1336 1358 1360 1363 
3	30	6	32	2 38 40 64 66 71 81 106 119 126 133 167 172 186 192 225 255 257 264 295 299 300 314 326 329 335 345 349 370 381 383 404 413 417 429 448 454 481 515 527 550 564 571 575 578 581 582 588 602 684 692 721 726 729 733 740 745 778 781 821 841 845 864 877 894 908 923 929 952 954 959 963 998 1004 1019 1023 1078 1087 1121 1185 1195 1208 1212 1213 1235 1237 1259 1286 1296 1311 1312 1322 1330 1334 1371 1372 
4	30	14	29	3 9 12 30 31 33 53 63 65 68 86 90 94 98 112 133 134 137 163 169 183 276 278 292 332 341 353 357 363 388 400 406 411 417 420 423 426 437 439 470 484 498 508 526 585 603 613 661 665 666 694 697 706 726 728 741 757 758 780 789 803 807 817 825 882 884 906 915 926 1011 1024 1052 1072 1107 1130 1131 1151 1156 1166 1183 1187 1194 1196 1209 1211 1243 1250 1255 1271 1278 1300 1313 1321 1344 1353 1360 1364 
5	30	19	9	11 12 47 67 72 89 90 92 113 129 130 131 154 181 199 213 221 224 235 247 269 278 294 331 335 350 358 372 406 418 444 458 469 470 479 482 485 487 489 509 529 533 538 540 549 562 614 616 649 656 658 675 685 717 724 736 745 757 773 792 799 829 845 854 856 869 879 917 930 948 957 972 974 979 984 988 990 992 993 1002 1010 1018 1038 1040 1060 1061 1092 1114 1122 1134 1148 1172 1199 1241 1253 1256 1262 1265 1277 1286 1347 1362 1367 
6	30	10	37	7 36 56 70 78 104 120 155 172 246 248 265 271 274 280 300 303 306 313 324 328 333 339 350 351 370 388 396 403 422 427 436 441 444 451 457 480 497 508 511 517 523 535 547 568 592 596 632 673 713 740 750 771 780 844 851 861 864 866 872 894 908 916 919 956 969 980 991 1004 1008 1017 1025 1046 1052 1053 1079 1083 1120 1139 1140 1161 1164 1168 1171 1195 1200 1221 1236 1249 1255 1264 1298 1304 1361 1365 
7	30	3	1	6 51 101 117 173 175 187 207 219 222 224 242 253 269 279 316 322 335 341 353 360 378 382 394 411 445 448 463 503 505 512 515 528 529 536 537 540 544 561 574 579 584 585 623 629 652 653 654 670 675 686 691 693 708 710 715 723 734 751 754 755 783 796 814 843 847 854 868 870 875 890 896 902 908 918 934 958 964 972 984 986 992 1029 1043 1053 1057 1058 1074 1075 1103 1136 1145 1146 1160 1161 1165 1184 1190 1192 1200 1216 1224 1226 1237 1260 1273 1288 1299 1306 1325 1330 1334 1337 1347 1352 1370 1372 
8	30	25	33	26 35 49 63 75 88 93 112 146 154 155 165 180 186 193 206 209 217 218 222 226 230 241 256 262 274 289 314 317 345 356 371 375 401 405 418 424 445 455 474 516 526 536 541 548 553 578 591 593 613 620 630 640 649 704 706 725 758 772 776 793 797 799 813 879 891 941 949 956 963 980 981 1024 1040 1041 1049 1075 1098 1101 1112 1124 1126 1154 1156 1157 1193 1214 1291 1300 1317 1319 1330 1331 1342 1351 1352 
9	30	9	4	82 89 96 124 126 128 142 147 159 165 173 189 210 255 259 285 287 297 307 311 367 380 404 434 441 449 458 460 502 522 555 568 580 592 625 636 657 658 660 665 704 707 710 718 719 727 731 750 755 758 791 792 810 817 836 849 859 877 880 881 882 884 896 901 918 920 925 929 934 936 940 941 948 958 971 974 975 1016 1017 1028 1056 1069 1092 1105 1128 1130 1139 1142 1158 1174 1189 1197 1209 1227 1231 1252 1261 1264 1291 1293 1303 1319 1327 1329 1335 1345 1352 1359 1368 
10	30	9	15	71 108 110 112 121 141 175 181 192 207 213 232 239 249 273 275 282 286 304 329 337 339 357 371 389 433 441 446 454 462 481 487 499 513 519 522 523 531 535 537 539 557 566 587 609 617 626 640 650 666 671 676 679 694 695 699 710 715 716 742 752 756 779 793 801 803 812 815 830 837 840 865 882 897 898 915 922 938 949 952 991 1008 1032 1034 1054 1081 1085 1089 1116 1138 1149 1297 1300 1303 1309 1311 1320 1322 1324 1327 1328 1343 1356 
