Course	Room	Teacher	Time	Students
1	48	14	12	26 41 46 62 68 78 83 122 123 145 147 169 180 194 224 255 283 319 324 361 370 390 394 400 402 417 425 432 451 460 472 473 495 
2	48	16	32	27 33 91 107 134 141 170 172 185 194 207 212 220 240 242 252 261 271 305 312 341 349 429 440 455 458 464 472 492 
3	48	18	19	22 41 57 58 78 79 90 98 184 208 210 232 243 262 264 276 279 284 307 308 344 354 387 404 405 421 422 431 460 468 491 
4	11	14	15	1 31 35 44 102 105 115 124 151 154 198 210 262 268 320 321 338 341 344 349 360 366 395 413 429 440 
5	6	21	3	5 21 47 95 106 140 148 196 205 207 208 293 298 406 415 449 478 496 
6	11	10	17	17 19 76 119 126 135 137 180 187 198 227 232 243 260 266 267 309 334 346 347 439 454 461 478 489 497 
7	48	11	28	20 80 94 104 125 148 161 191 198 210 254 259 274 285 293 294 322 330 339 358 368 376 404 419 441 466 472 473 474 488 
8	11	26	31	23 30 43 115 117 155 186 214 218 220 257 259 266 273 277 279 298 333 422 472 481 493 
9	11	13	33	28 43 57 104 130 180 222 294 296 329 343 373 388 397 405 410 435 462 468 492 496 
10	48	24	22	9 20 30 32 42 47 49 51 80 86 89 117 154 182 183 197 212 215 223 225 267 279 295 335 352 372 421 450 454 457 
11	48	12	17	6 35 37 55 69 110 133 149 151 163 178 183 215 218 223 229 241 244 282 284 311 327 333 356 382 398 408 414 438 482 
12	48	17	18	15 41 70 100 109 157 185 189 206 234 249 250 270 275 295 306 318 322 365 367 368 385 388 405 414 434 438 454 465 467 477 
13	48	34	26	7 35 59 68 79 91 98 103 105 149 175 193 198 205 250 272 277 321 323 344 345 352 355 370 371 380 382 442 453 485 
14	48	34	10	21 22 23 40 52 73 84 91 95 113 114 131 143 161 181 213 220 230 256 281 282 291 294 320 338 350 367 375 404 419 424 441 490 492 
15	48	4	11	11 13 23 40 54 63 66 123 135 164 224 239 263 265 275 292 302 303 304 315 342 362 403 413 424 431 446 452 467 476 482 483 488 489 
16	48	7	2	28 78 109 114 132 157 166 169 173 177 180 194 206 216 234 248 262 264 268 276 277 291 326 331 352 361 372 383 403 407 410 436 445 453 468 475 476 484 497 
17	11	6	12	3 13 44 72 86 96 116 128 144 157 159 160 170 199 229 243 272 273 300 306 310 358 442 446 498 
