Course	Room	Teacher	Time	Students
1	25	8	1	11 12 22 138 143 148 198 205 224 225 240 281 299 314 315 327 352 362 370 397 420 449 486 487 496 499 519 540 546 582 
2	25	3	2	6 18 65 110 118 119 147 150 157 160 163 208 214 237 247 251 259 273 288 301 303 340 349 355 360 364 373 393 443 459 481 490 546 579 587 
3	25	8	3	8 22 29 51 53 65 84 85 95 123 128 144 164 178 179 190 196 202 219 249 257 264 269 271 279 287 288 290 292 353 362 369 371 402 428 458 480 486 517 539 544 
4	25	28	4	26 32 38 53 101 118 134 137 149 161 174 191 200 201 232 257 297 302 313 374 411 435 439 447 448 453 458 460 464 478 514 515 534 545 568 
5	25	38	5	16 28 36 106 190 200 252 275 283 284 314 339 354 491 536 537 558 569 586 
6	25	27	6	1 20 35 50 79 93 97 120 128 168 172 187 193 229 259 287 294 295 312 388 413 424 457 460 480 487 520 522 565 586 
7	25	38	7	97 104 111 160 162 199 219 237 261 280 295 303 306 313 325 376 381 425 431 438 462 468 477 499 506 536 548 553 
8	25	15	8	5 30 32 36 54 64 70 102 107 166 167 191 197 226 229 234 243 273 330 359 363 368 375 382 383 411 414 429 501 503 506 528 541 542 551 559 579 
9	25	29	9	4 22 42 52 56 77 79 90 114 136 167 179 251 275 282 292 305 309 316 320 322 334 399 424 443 461 462 466 512 516 528 564 572 574 578 580 
10	25	35	10	2 8 10 15 51 56 74 82 101 110 114 122 130 133 146 167 221 224 246 281 306 311 335 340 355 369 403 411 432 495 521 531 532 586 
11	25	31	11	12 28 68 78 90 190 200 208 236 238 278 280 296 324 329 354 381 400 419 452 456 486 490 491 494 513 
12	25	11	12	33 54 92 108 151 166 183 184 204 211 265 283 285 288 290 298 300 324 330 336 343 347 353 355 385 423 425 436 437 442 448 452 459 465 470 485 493 533 547 556 560 573 
13	25	18	13	17 30 45 49 53 77 84 87 91 116 126 158 201 229 246 256 267 272 286 307 308 311 348 374 375 408 423 434 440 466 481 503 505 513 517 528 571 577 
14	25	29	14	55 71 82 99 115 122 135 164 222 258 291 310 346 359 361 377 404 409 416 420 421 447 503 558 579 585 
15	25	21	15	12 38 40 68 74 101 140 146 153 177 178 186 213 222 247 251 300 350 357 363 364 376 385 436 462 466 468 487 
16	25	19	16	31 41 83 106 133 143 176 179 201 213 231 255 256 266 275 285 286 331 339 410 448 454 467 532 551 566 580 
17	25	6	17	2 59 81 82 85 94 103 112 139 156 170 175 177 267 278 308 346 347 413 416 417 433 467 471 482 483 508 549 577 
18	25	18	18	3 13 120 137 150 162 206 209 211 218 244 264 278 291 293 296 313 314 365 398 414 441 474 479 502 509 517 536 563 565 566 
