Course	Room	Teacher	Time	Students
1	63	27	1	18 30 53 70 76 107 114 116 212 268 300 312 317 333 351 384 385 399 432 442 443 460 470 483 497 529 591 632 633 668 678 681 732 747 751 769 782 784 788 825 898 939 1036 1060 1067 1086 1103 1133 1143 1149 1150 1180 1218 1250 1277 1368 
2	63	10	2	46 63 102 120 149 154 228 234 307 374 403 411 481 511 526 539 570 579 603 616 617 628 648 673 678 776 800 829 838 858 863 873 876 900 913 954 956 994 1032 1064 1084 1129 1159 1205 1208 1225 1236 1307 1320 
3	63	32	3	42 61 63 98 124 125 164 193 201 215 251 363 384 402 433 452 456 470 492 511 607 610 651 683 705 708 753 754 769 784 872 876 897 900 915 918 929 965 969 984 998 1009 1049 1099 1174 1199 1206 1221 1231 1252 1281 1292 1299 1302 1320 1332 1368 
4	63	15	4	24 153 204 214 228 237 339 366 367 396 413 430 441 455 506 527 533 564 570 604 623 641 716 725 747 761 770 818 858 905 930 932 933 984 987 992 1002 1024 1068 1098 1160 1216 1223 1224 1227 1291 1298 1310 1324 1333 1343 
5	63	43	5	8 16 66 67 115 141 173 176 198 225 226 240 271 318 324 330 351 354 357 378 404 407 431 490 537 558 602 615 616 661 668 677 679 688 704 719 723 739 765 777 790 820 827 841 855 859 864 884 894 918 936 946 1008 1041 1052 1064 1095 1107 1119 1130 1142 1176 1202 1267 1312 1327 1333 1335 
6	63	14	6	2 10 36 77 78 96 99 117 151 155 201 214 238 297 322 337 382 418 425 446 452 465 491 522 550 571 589 696 707 763 764 807 837 877 878 942 946 951 958 976 1018 1019 1025 1120 1140 1145 1162 1172 1176 1182 1204 1208 1210 1237 1321 1329 1344 1365 
7	63	31	7	86 108 136 151 152 178 180 207 258 291 298 304 357 390 409 428 454 479 493 522 529 563 567 597 607 625 706 771 788 810 815 829 858 863 886 893 908 947 986 1038 1046 1082 1112 1123 1171 1189 1214 1215 1241 1251 1277 1312 1361 
8	63	7	8	54 69 84 92 111 136 222 262 272 298 324 327 354 368 378 398 402 426 427 460 525 536 537 542 594 611 615 694 720 745 748 764 769 770 800 808 814 834 881 910 945 948 965 971 994 1005 1043 1070 1096 1103 1109 1148 1158 1175 1191 1239 1276 1285 1326 1339 1345 1369 
9	63	42	9	17 26 27 79 86 89 139 147 150 177 217 223 238 253 274 275 312 317 330 344 345 356 374 380 395 408 444 457 459 494 539 553 565 572 631 644 653 667 680 703 734 762 798 819 834 847 870 883 918 957 985 1006 1011 1012 1018 1050 1063 1087 1096 1161 1178 1197 1259 1290 1305 1310 1336 1353 1354 1357 1367 
10	63	9	10	13 89 92 106 109 121 143 197 241 305 327 337 368 406 431 433 461 472 474 482 491 499 507 518 552 595 600 604 620 668 746 802 803 848 874 875 893 899 972 977 988 996 1009 1012 1025 1070 1072 1168 1187 1214 1238 1249 1277 1344 1350 1355 
11	63	15	11	16 57 59 159 182 188 211 213 221 270 303 304 334 358 364 373 402 405 503 516 542 557 566 567 576 577 599 606 611 645 655 662 690 750 791 799 902 906 932 959 977 1031 1045 1059 1061 1065 1117 1157 1184 1198 1208 1222 1226 1253 1257 1275 1346 1347 
