Course	Room	Teacher	Time	Students
1	67	3	27	52 83 111 116 117 157 165 180 206 212 216 219 238 307 332 356 372 375 405 433 465 485 524 538 539 558 571 618 672 678 689 743 777 809 818 832 835 857 868 875 902 925 959 993 1030 1053 1087 1160 1167 1179 1182 1195 1244 1255 1272 1278 1288 1304 1334 1336 1380 1418 1434 1462 
2	74	45	29	4 61 73 89 138 159 196 200 241 279 348 371 373 425 439 445 460 467 476 518 531 540 572 578 608 686 712 744 779 806 910 944 1056 1058 1096 1123 1126 1136 1146 1194 1208 1254 1274 1275 1293 1315 1319 1362 1374 1431 1459 1465 
3	67	9	10	34 37 41 79 95 103 126 149 202 281 293 308 323 336 385 406 489 515 525 526 546 573 625 651 690 691 722 724 758 816 833 838 842 857 867 876 880 888 928 929 938 1003 1015 1062 1064 1100 1102 1109 1115 1127 1138 1143 1146 1180 1181 1244 1262 1268 1270 1309 1374 1405 1409 1410 1425 1428 1446 1457 
4	74	50	47	22 85 101 116 178 181 205 331 337 395 433 434 468 506 513 514 518 589 597 659 690 783 822 880 959 966 969 972 980 985 1000 1017 1052 1087 1111 1133 1135 1159 1165 1221 1232 1234 1252 1360 1369 1456 1460 
5	74	24	30	3 53 71 148 202 208 213 221 224 251 255 283 293 317 376 383 423 442 446 448 465 477 478 479 522 563 590 601 631 641 710 717 749 774 797 843 923 949 955 957 986 1085 1103 1156 1179 1195 1212 1238 1393 1397 1423 1441 1453 
6	67	7	15	17 19 76 103 109 118 122 137 139 140 188 232 239 240 244 250 299 308 362 452 478 488 537 543 592 629 673 675 682 684 705 707 711 716 749 778 786 800 805 867 873 874 879 933 979 1004 1028 1047 1091 1092 1098 1114 1124 1138 1167 1222 1229 1234 1237 1254 1263 1372 1380 1415 1436 1467 
7	74	34	23	3 28 46 150 151 177 193 204 229 268 349 374 387 427 434 451 483 489 528 532 576 609 625 640 647 658 666 673 679 775 845 930 948 959 977 981 987 991 1001 1030 1032 1060 1109 1114 1132 1177 1225 1271 1309 1311 1343 1348 1369 1395 1445 
8	74	13	32	7 55 80 121 126 172 186 221 233 235 298 313 316 361 392 435 453 486 505 527 586 627 645 744 819 840 851 882 885 894 913 926 973 980 996 1005 1013 1074 1100 1206 1233 1254 1298 1317 1341 1342 1363 1402 1434 1444 1448 1450 1469 
9	67	39	44	19 43 45 101 131 132 181 186 220 255 258 272 292 301 313 339 362 364 448 505 512 529 564 566 571 693 698 704 712 734 744 746 778 849 901 911 966 972 984 997 998 1026 1047 1076 1090 1118 1122 1133 1207 1279 1283 1290 1298 1320 1334 1354 1394 1439 1447 
10	74	13	44	6 18 33 47 112 127 147 166 190 199 246 257 268 269 310 351 427 581 595 607 615 640 676 723 741 793 813 814 862 876 882 904 914 917 920 933 939 1011 1045 1054 1059 1072 1080 1159 1305 1378 1384 1418 1443 1452 
11	74	7	20	89 117 123 153 180 251 274 284 291 302 304 332 391 396 400 411 438 509 517 522 530 575 612 660 670 712 718 728 783 788 797 808 811 846 874 916 985 1063 1091 1149 1166 1170 1181 1186 1196 1199 1205 1217 1224 1239 1278 1287 1351 1406 
12	67	4	1	74 81 86 92 101 108 114 125 175 180 243 265 266 277 280 286 333 344 348 357 366 399 410 412 415 431 446 462 478 541 571 610 637 669 671 695 711 719 735 745 826 827 832 834 838 847 851 865 887 919 924 951 964 967 981 999 1046 1064 1068 1071 1072 1125 1157 1182 1189 1203 1234 1235 1257 1270 1301 1308 1320 1324 1376 1403 1419 1421 1434 
13	74	25	40	63 97 123 142 143 159 194 218 247 260 270 298 324 339 396 469 501 579 674 685 710 722 735 739 761 803 821 856 945 954 962 992 1010 1015 1041 1044 1060 1069 1079 1095 1254 1310 1326 1353 1390 1411 1419 1456 1457 
14	67	20	5	2 26 28 30 35 55 89 122 160 174 225 226 231 237 254 296 298 334 347 357 371 372 381 383 388 424 455 487 496 507 550 568 581 609 614 651 713 725 740 811 830 895 899 903 913 915 918 977 979 1026 1061 1085 1109 1136 1141 1158 1168 1214 1244 1273 1279 1316 1323 1330 1344 1367 1383 1424 1464 1465 
15	74	30	36	56 85 110 154 292 307 319 333 366 411 457 462 481 492 588 614 673 681 692 708 713 721 722 737 771 792 838 935 971 972 974 1029 1052 1070 1110 1115 1150 1178 1179 1187 1243 1253 1265 1268 1272 1293 1349 1364 1381 1396 1436 
16	67	33	3	43 81 87 95 123 129 149 155 170 182 185 263 279 286 348 354 355 378 393 405 416 417 468 497 530 533 536 540 549 567 580 583 595 617 628 668 765 768 786 806 809 833 836 850 870 907 921 929 939 952 1002 1010 1021 1022 1027 1097 1099 1110 1170 1181 1210 1228 1269 1299 1327 1349 1350 1356 1357 1390 1400 1438 
