Course	Room	Teacher	Time	Students
1	50	39	1	7 15 23 111 117 126 133 146 165 167 171 242 261 285 298 307 349 370 371 403 412 431 447 454 456 499 564 571 575 587 594 604 616 621 630 641 668 688 712 725 742 
2	50	4	2	8 68 73 87 104 156 164 194 248 259 261 283 286 314 332 334 355 356 368 391 392 445 494 497 603 617 634 651 655 656 687 710 731 772 
3	50	37	3	40 62 99 147 148 152 183 220 222 247 248 254 271 289 293 306 308 356 361 388 396 409 442 452 455 466 481 492 504 506 564 573 601 611 626 655 678 694 723 730 738 748 
4	50	12	4	1 19 28 30 35 36 95 114 121 139 213 250 316 366 397 418 516 518 541 544 565 592 637 644 652 659 667 689 701 724 728 732 737 738 772 
5	50	11	5	22 43 89 114 128 153 218 346 348 363 372 376 415 493 590 598 601 624 690 697 703 718 733 741 774 
6	50	34	6	29 45 46 86 96 101 138 148 190 197 213 233 251 314 334 340 371 413 420 426 476 488 496 505 520 534 547 568 588 619 648 662 713 766 767 769 
7	50	13	7	54 63 75 77 101 105 194 195 197 198 228 259 260 262 277 323 342 453 460 532 533 539 544 633 720 743 
8	50	42	8	99 103 120 125 143 153 159 166 180 185 253 299 321 337 362 385 421 423 468 526 559 676 720 727 738 757 
9	50	29	9	19 24 29 32 124 126 150 154 157 173 184 244 289 366 397 400 407 447 468 471 480 484 508 528 615 645 656 717 
10	50	20	10	15 16 30 33 37 65 76 79 90 112 115 139 141 171 193 194 229 281 350 381 393 414 427 434 456 479 481 489 524 537 605 627 647 651 667 668 746 759 763 782 
11	50	2	11	8 10 22 82 88 91 108 120 128 188 199 211 226 228 229 245 258 284 317 346 394 423 444 453 455 472 479 492 495 536 571 611 643 654 660 675 753 754 
12	50	17	12	38 56 125 147 181 217 227 237 238 240 241 307 327 350 388 425 448 462 463 522 523 532 554 557 562 568 586 627 656 698 745 772 
13	50	30	13	51 74 78 110 149 156 157 186 187 199 261 280 295 320 385 386 442 471 473 550 566 577 596 598 614 631 673 
14	54	18	1	34 73 122 131 174 217 224 273 311 313 318 378 380 432 469 485 508 535 540 562 574 612 714 729 
15	54	3	2	40 76 82 86 112 161 168 185 189 211 220 230 272 311 427 429 457 475 495 509 531 534 538 539 541 556 574 576 599 614 619 637 647 654 679 693 707 714 722 760 
16	54	13	3	16 83 84 111 139 168 169 175 182 193 218 232 249 284 285 295 360 375 381 387 395 411 412 422 425 426 459 460 470 471 483 499 505 537 548 569 617 625 634 646 648 662 667 673 733 735 758 
17	54	30	4	34 40 47 51 70 83 88 123 126 132 193 218 219 240 263 310 315 326 361 373 439 449 452 496 523 557 558 596 628 634 648 668 681 765 768 771 
18	54	8	5	17 42 57 94 117 127 155 162 197 222 295 301 305 347 353 380 400 409 432 449 481 495 496 508 519 521 522 525 553 557 578 583 653 661 666 684 723 726 732 777 
19	54	24	6	15 28 49 59 115 156 170 172 173 243 248 249 253 262 330 332 418 419 439 445 510 527 548 601 615 624 672 673 697 705 717 757 
20	54	4	7	21 27 95 119 133 182 202 212 225 237 250 316 389 416 420 449 451 454 486 497 513 522 546 582 613 621 630 640 658 660 666 692 755 
21	54	18	8	2 3 16 31 43 54 79 84 107 108 214 221 224 260 273 284 301 393 402 408 429 434 451 464 474 478 479 483 521 537 563 587 632 641 684 695 704 712 729 
22	54	2	9	9 47 52 66 137 149 151 168 179 225 237 262 263 292 329 354 399 406 431 453 482 490 491 506 539 545 549 583 629 636 741 744 749 770 772 776 
23	54	20	10	8 14 45 78 80 84 88 117 137 138 144 200 244 297 304 346 364 437 439 507 523 590 626 672 702 703 709 740 775 
24	54	22	11	6 11 20 44 54 58 66 69 97 134 145 157 161 192 198 212 248 249 329 345 371 378 407 429 438 491 530 533 539 540 548 559 560 577 674 691 698 717 741 750 778 
25	54	22	12	10 71 118 134 152 186 204 256 286 291 306 328 349 365 371 379 400 405 440 507 518 529 555 572 622 645 658 666 677 701 705 777 
26	54	6	13	13 49 72 102 105 120 122 138 144 160 164 166 175 191 205 209 220 228 242 243 270 276 319 353 358 364 367 394 396 433 438 455 462 466 557 569 578 579 583 623 638 652 682 689 706 718 736 739 745 752 761 
27	64	31	1	5 56 78 83 100 116 127 140 155 158 164 196 199 207 230 236 266 268 271 274 277 287 345 369 394 408 411 460 477 502 517 520 553 554 589 647 652 662 664 694 700 709 775 
28	64	7	2	21 22 23 42 43 50 55 58 89 96 101 106 147 163 174 213 215 275 324 338 362 405 446 454 478 482 485 504 529 535 565 570 586 685 730 744 771 
29	64	9	3	35 55 58 73 98 116 173 206 246 268 321 337 340 362 415 440 447 530 532 543 552 572 578 602 635 685 729 
30	64	42	4	101 127 130 140 144 178 207 229 309 335 352 368 399 424 427 459 461 476 484 504 511 526 574 576 615 620 626 636 643 665 669 686 687 691 741 766 779 
31	64	39	5	31 61 71 72 84 99 106 131 136 154 209 232 234 251 357 464 466 516 540 559 561 568 592 600 613 625 640 643 654 682 698 753 
32	64	26	6	6 12 65 70 107 157 178 180 222 225 242 275 299 346 352 359 380 401 408 450 467 489 506 600 607 671 677 683 690 711 742 
33	64	25	7	1 25 44 64 67 172 174 176 216 267 293 315 325 328 338 341 374 445 500 586 596 661 672 726 731 753 778 
34	64	10	8	9 72 75 102 123 177 206 231 245 246 305 310 374 503 514 580 591 593 597 661 714 739 748 759 761 773 779 
35	64	17	9	11 18 26 92 136 181 188 208 224 243 277 279 306 338 390 401 418 422 455 458 494 536 561 581 595 745 752 753 757 759 763 767 
36	64	8	10	4 21 25 26 29 46 59 60 107 134 136 167 172 184 189 223 239 240 246 274 342 363 405 412 458 477 491 499 503 527 535 560 612 618 639 646 669 706 773 781 
37	64	15	11	39 48 49 80 87 100 110 125 133 165 176 180 253 278 283 291 324 333 336 337 339 384 397 465 489 500 555 561 588 608 609 628 633 655 679 689 701 710 755 
38	64	23	12	7 11 32 50 103 109 135 158 208 319 343 366 369 383 416 467 471 501 566 582 620 624 653 700 727 764 
39	64	10	13	17 23 32 56 60 64 81 93 118 198 223 281 294 303 304 326 369 421 432 436 446 458 541 568 591 604 667 687 692 699 710 763 
40	68	5	1	28 60 81 88 97 119 141 142 178 181 182 195 234 235 241 280 284 309 337 352 382 401 426 480 484 547 580 606 607 644 658 751 774 780 
41	68	21	2	146 158 177 186 195 212 246 255 266 290 310 312 431 438 450 470 487 512 515 524 528 533 578 594 627 628 636 680 682 696 755 762 
42	68	7	3	7 20 67 75 95 124 140 162 166 209 214 241 273 302 303 327 333 335 348 380 386 423 433 435 446 461 474 485 486 510 515 517 533 538 551 556 586 603 632 649 704 737 
43	68	21	4	33 71 129 133 165 227 230 264 278 279 282 307 314 327 370 372 381 442 446 475 483 491 522 530 608 609 610 622 638 646 656 680 703 720 736 747 749 764 
44	68	5	5	48 86 144 149 169 173 255 258 260 358 382 419 486 523 526 563 565 566 570 607 612 648 658 705 728 781 
45	68	25	6	4 25 38 68 79 82 103 116 123 204 205 207 274 388 399 409 421 437 501 532 543 556 605 631 640 681 692 748 750 762 768 
46	68	1	7	18 52 68 121 130 132 151 159 162 203 206 347 391 426 444 538 547 584 636 659 674 677 680 704 721 727 740 
47	68	32	8	34 44 55 86 112 183 189 208 238 247 269 270 294 334 338 344 348 355 358 404 419 469 513 518 540 569 609 619 640 659 711 737 
48	68	9	9	31 42 54 103 116 153 159 166 170 187 197 203 234 267 298 305 342 392 454 501 510 542 552 556 621 639 664 681 683 684 696 697 703 716 729 730 769 
49	68	35	10	55 62 68 150 183 202 210 216 265 272 288 313 341 343 378 387 429 447 470 509 531 564 597 599 642 659 693 711 719 
50	68	12	11	21 31 67 93 95 131 170 200 205 210 215 276 297 321 328 344 375 406 414 478 503 592 650 670 672 707 720 724 737 742 763 
51	68	36	12	37 39 60 61 80 97 160 207 252 282 287 313 316 330 336 351 377 386 402 457 511 520 524 538 543 551 594 617 654 676 722 728 732 749 
52	68	24	13	29 40 48 66 69 75 90 108 109 117 148 161 188 201 217 226 239 253 268 279 292 312 322 351 362 374 398 413 434 449 494 501 504 525 552 580 588 610 657 695 696 702 733 770 777 
53	35	36	1	12 26 41 47 94 185 206 243 259 275 303 305 316 333 376 393 482 497 519 545 565 576 579 585 595 617 650 653 675 705 708 723 735 760 
54	35	29	2	1 12 62 90 111 145 227 233 234 258 294 309 317 326 340 353 364 370 376 379 397 461 463 477 518 604 632 641 674 686 694 700 701 739 746 751 
55	35	34	3	9 90 113 163 191 224 233 290 330 352 367 392 403 416 436 450 473 475 498 520 529 545 550 581 623 638 669 686 713 721 766 
56	35	31	4	6 59 118 161 211 216 293 296 298 308 312 356 382 398 415 437 479 534 536 567 604 606 616 704 734 760 762 780 
57	35	19	5	11 51 65 70 104 167 185 202 203 223 235 239 317 327 417 430 448 456 484 498 511 512 531 579 719 746 766 770 773 
58	35	32	6	17 102 124 158 171 186 187 201 229 269 270 271 281 287 293 294 324 331 344 398 411 415 428 441 463 468 493 514 545 550 582 595 614 639 650 698 715 782 
59	35	37	7	58 59 85 98 143 145 226 252 280 295 299 335 372 400 403 413 417 436 448 464 516 528 576 590 593 608 618 623 641 642 657 679 683 696 702 712 744 
60	35	16	8	8 13 27 100 128 184 204 252 272 283 340 406 420 443 505 527 622 625 642 697 709 
61	35	27	9	1 2 43 45 57 76 91 146 199 202 247 251 282 304 315 331 348 359 365 398 430 451 462 463 473 485 486 516 525 584 668 677 680 718 750 751 
62	35	41	10	5 24 27 36 39 74 119 169 177 192 196 264 269 285 289 291 301 321 323 357 383 505 543 558 563 573 603 613 614 673 676 678 687 688 767 
63	35	3	11	3 14 35 57 61 89 94 138 146 148 154 302 306 359 364 386 411 425 430 441 458 459 468 600 618 621 682 708 715 758 762 776 
64	35	11	12	9 18 41 105 111 140 143 165 194 196 211 219 257 283 288 297 318 381 410 428 436 465 469 476 525 530 534 537 575 588 607 633 649 660 671 688 707 734 768 780 
65	35	33	13	2 16 28 36 42 47 61 70 96 119 129 178 252 301 315 335 354 355 406 441 457 472 490 495 593 611 630 635 662 678 750 765 
