Course	Room	Teacher	Time	Students
1	28	6	1	51 55 67 103 139 147 159 170 171 248 253 331 372 416 420 433 445 457 471 481 491 493 505 530 534 547 554 565 571 598 631 638 647 661 662 710 728 
2	28	32	2	3 8 17 24 27 35 48 66 81 86 126 133 167 177 187 190 251 262 265 286 288 304 313 320 340 357 379 385 389 410 438 458 459 475 511 514 522 542 545 571 603 633 650 655 656 657 671 681 687 696 727 730 737 741 
3	28	32	3	9 74 78 83 85 102 110 124 126 162 237 244 282 304 316 318 346 358 365 383 405 406 427 450 453 455 476 488 509 511 550 585 589 597 606 614 622 628 651 660 698 717 720 721 732 
4	28	16	4	9 28 41 62 81 89 90 109 113 121 135 162 171 185 197 208 222 235 238 269 330 338 342 359 366 388 398 413 466 515 563 583 597 599 605 611 624 630 675 678 693 709 717 725 731 739 749 750 765 
5	28	4	5	16 25 31 61 91 98 116 120 130 148 172 202 204 218 282 295 360 394 411 412 414 423 434 454 461 473 502 513 525 540 541 633 669 673 697 702 708 719 733 748 758 759 762 
6	28	22	6	6 14 18 40 64 72 103 108 129 145 155 187 188 194 217 232 247 253 255 263 271 299 310 314 326 332 345 350 379 387 440 458 469 473 498 507 525 544 573 610 643 649 654 666 736 744 
7	28	3	7	4 6 30 38 58 67 131 132 135 145 170 197 208 217 218 224 262 274 275 284 325 337 355 370 373 389 446 449 457 487 524 528 535 574 586 591 618 638 658 676 682 695 712 743 759 
8	28	17	8	7 22 67 91 102 119 128 129 133 134 137 202 228 230 234 241 245 252 276 280 286 293 297 349 367 411 418 436 484 499 506 599 601 678 712 768 
9	28	4	9	49 88 92 135 138 141 146 147 169 172 295 300 315 330 344 350 374 397 404 415 428 430 436 466 477 481 496 519 527 534 565 610 619 640 647 652 660 663 693 731 
10	28	11	10	11 12 25 83 88 104 115 158 175 185 234 246 282 301 321 327 328 335 340 361 411 433 494 533 546 561 572 577 588 592 593 595 627 648 672 674 681 685 688 695 718 730 748 752 
11	28	2	11	20 71 80 95 106 144 177 199 209 212 249 255 270 277 278 313 347 365 370 383 396 417 420 431 471 488 495 505 520 558 576 612 615 630 650 670 672 687 702 708 709 716 726 737 
12	28	31	12	12 118 137 142 156 196 211 267 282 284 307 380 381 406 424 450 464 545 547 557 578 579 592 616 617 620 688 704 729 753 761 764 
13	28	16	13	28 56 64 68 106 109 136 137 144 149 189 205 231 269 273 291 325 335 362 392 393 416 432 444 459 476 483 492 493 516 539 542 588 602 606 626 639 648 708 712 758 769 
14	28	17	14	2 10 19 48 69 97 135 142 201 241 275 287 316 321 324 344 345 347 378 443 457 463 534 566 572 583 634 644 696 707 711 713 728 735 759 
15	28	34	15	7 21 30 38 74 94 96 111 154 168 193 196 204 205 212 216 229 267 283 301 302 314 326 345 352 355 356 374 411 451 467 487 500 507 544 566 608 618 642 643 653 654 690 725 741 764 766 
16	28	33	16	41 42 47 96 98 106 114 116 150 157 164 198 214 216 240 260 298 344 345 353 364 374 375 386 432 439 445 456 504 521 526 550 552 564 580 587 603 610 611 617 624 631 632 662 667 670 701 716 
17	28	28	17	25 63 70 80 95 156 157 202 210 213 214 223 256 259 264 270 272 280 289 363 377 401 402 438 443 465 480 486 492 514 523 526 540 569 575 582 591 596 609 631 639 642 655 663 676 689 733 763 
18	28	21	18	19 40 66 75 163 186 224 281 299 308 320 390 400 444 456 464 474 503 527 548 559 561 596 675 688 753 756 766 
19	28	10	19	29 41 45 54 68 89 92 107 154 160 163 179 192 204 229 242 250 254 351 379 388 423 431 448 465 472 555 601 611 641 646 653 667 717 732 735 
20	28	19	20	1 3 5 24 31 84 109 116 130 139 195 215 232 236 245 247 255 272 277 295 330 333 340 343 349 351 354 389 393 408 413 453 465 480 500 530 550 551 580 582 595 605 629 637 665 674 699 722 746 757 
21	28	21	21	22 34 36 75 92 101 125 131 141 161 165 195 257 259 278 311 314 346 386 407 409 447 483 511 520 526 531 543 568 590 609 613 635 639 644 645 649 665 706 714 
22	28	31	22	11 32 62 107 110 114 138 163 221 236 240 251 252 306 308 319 323 340 361 367 382 424 427 446 450 482 488 493 496 505 508 522 536 562 587 596 651 682 691 720 724 751 
23	28	6	23	2 5 12 14 23 39 52 73 100 117 140 142 166 200 209 213 242 254 279 296 310 317 321 327 342 361 368 375 391 400 405 468 486 490 495 516 537 548 659 714 753 766 
